Tiempo UTC-4,Registros validados
17-05-2019,20
18-05-2019,30
19-05-2019,36
20-05-2019,41
21-05-2019,32
22-05-2019,26
23-05-2019,26
24-05-2019,32
25-05-2019,19
26-05-2019,10
27-05-2019,10
28-05-2019,16
29-05-2019,25
30-05-2019,25
31-05-2019,25
01-06-2019,30
02-06-2019,22
03-06-2019,23
04-06-2019,32
05-06-2019,37
06-06-2019,35
07-06-2019,23
08-06-2019,17
09-06-2019,21
10-06-2019,12
11-06-2019,11
12-06-2019,13
13-06-2019,14
14-06-2019,15
15-06-2019,24
16-06-2019,23
17-06-2019,45
18-06-2019,67
19-06-2019,21
20-06-2019,24
21-06-2019,19
22-06-2019,27
23-06-2019,28
24-06-2019,16
25-06-2019,16
26-06-2019,13
27-06-2019,18
28-06-2019,27
29-06-2019,25
30-06-2019,26
01-07-2019,26
02-07-2019,38
03-07-2019,28
04-07-2019,25
05-07-2019,27
06-07-2019,25
07-07-2019,32
08-07-2019,26
09-07-2019,29
10-07-2019,32
11-07-2019,35
12-07-2019,35
13-07-2019,33
14-07-2019,35
15-07-2019,33
16-07-2019,40
17-07-2019,25
18-07-2019,22
19-07-2019,26
20-07-2019,23
21-07-2019,27
22-07-2019,34
23-07-2019,33
24-07-2019,29
25-07-2019,25
26-07-2019,38
27-07-2019,34
28-07-2019,29
29-07-2019,43
30-07-2019,40
31-07-2019,37
01-08-2019,47
02-08-2019,44
03-08-2019,44
04-08-2019,28
05-08-2019,37
06-08-2019,38
07-08-2019,38
08-08-2019,35
09-08-2019,37
10-08-2019,52
11-08-2019,46
12-08-2019,39
13-08-2019,37
14-08-2019,38
15-08-2019,38
16-08-2019,35
17-08-2019,37
18-08-2019,18
19-08-2019,18
20-08-2019,18
21-08-2019,18
22-08-2019,18
23-08-2019,18
24-08-2019,40
25-08-2019,56
26-08-2019,54
27-08-2019,48
28-08-2019,44
29-08-2019,24
30-08-2019,21
31-08-2019,33
01-09-2019,32
02-09-2019,26
03-09-2019,10
04-09-2019,10
05-09-2019,12
06-09-2019,17
07-09-2019,16
08-09-2019,16
09-09-2019,15
10-09-2019,11
11-09-2019,16
12-09-2019,26
13-09-2019,24
14-09-2019,32
15-09-2019,25
16-09-2019,27
17-09-2019,18
18-09-2019,20
19-09-2019,24
20-09-2019,26
21-09-2019,28
22-09-2019,27
23-09-2019,22
24-09-2019,30
25-09-2019,27
26-09-2019,29
27-09-2019,31
28-09-2019,36
29-09-2019,30
30-09-2019,23
01-10-2019,23
02-10-2019,26
03-10-2019,28
04-10-2019,28
05-10-2019,32
06-10-2019,29
07-10-2019,23
08-10-2019,21
09-10-2019,14
10-10-2019,12
11-10-2019,16
12-10-2019,29
13-10-2019,24
14-10-2019,27
15-10-2019,22
16-10-2019,26
17-10-2019,16
18-10-2019,14
19-10-2019,12
20-10-2019,14
21-10-2019,16
22-10-2019,36
23-10-2019,28
24-10-2019,25
25-10-2019,26
26-10-2019,18
27-10-2019,13
28-10-2019,21
29-10-2019,28
30-10-2019,38
31-10-2019,28
01-11-2019,22
02-11-2019,31
03-11-2019,26
04-11-2019,20
05-11-2019,24
06-11-2019,30
07-11-2019,16
08-11-2019,14
09-11-2019,33
10-11-2019,31
11-11-2019,28
12-11-2019,32
13-11-2019,28
14-11-2019,18
15-11-2019,22
16-11-2019,21
17-11-2019,31
18-11-2019,32
19-11-2019,34
20-11-2019,38
21-11-2019,37
22-11-2019,45
23-11-2019,28
24-11-2019,17
25-11-2019,27
26-11-2019,43
27-11-2019,30
28-11-2019,39
29-11-2019,40
30-11-2019,33
01-12-2019,32
02-12-2019,31
03-12-2019,18
04-12-2019,9
05-12-2019,12
06-12-2019,24
07-12-2019,23
08-12-2019,28
09-12-2019,41
10-12-2019,35
11-12-2019,31
12-12-2019,23
13-12-2019,24
14-12-2019,32
15-12-2019,31
16-12-2019,28
17-12-2019,25
18-12-2019,20
19-12-2019,32
20-12-2019,30
21-12-2019,21
22-12-2019,19
23-12-2019,48
24-12-2019,44
25-12-2019,41
26-12-2019,34
27-12-2019,14
28-12-2019,22
29-12-2019,30
30-12-2019,43
31-12-2019,30
01-01-2020,19
02-01-2020,15
03-01-2020,11
04-01-2020,27
05-01-2020,15
06-01-2020,22
07-01-2020,35
08-01-2020,42
09-01-2020,48
10-01-2020,40
11-01-2020,24
12-01-2020,13
13-01-2020,22
14-01-2020,33
15-01-2020,48
16-01-2020,48
17-01-2020,38
18-01-2020,45
19-01-2020,60
20-01-2020,50
21-01-2020,40
22-01-2020,41
23-01-2020,33
24-01-2020,16
25-01-2020,31
26-01-2020,38
27-01-2020,37
28-01-2020,15
29-01-2020,30
30-01-2020,28
31-01-2020,27
01-02-2020,43
02-02-2020,38
03-02-2020,29
04-02-2020,25
05-02-2020,34
06-02-2020,37
07-02-2020,30
08-02-2020,36
09-02-2020,32
10-02-2020,41
11-02-2020,48
12-02-2020,49
13-02-2020,50
14-02-2020,41
15-02-2020,52
16-02-2020,52
17-02-2020,41
18-02-2020,29
19-02-2020,37
20-02-2020,20
21-02-2020,27
22-02-2020,37
23-02-2020,43
24-02-2020,30
25-02-2020,23
26-02-2020,29
27-02-2020,36
28-02-2020,35
29-02-2020,31
01-03-2020,31
02-03-2020,29
03-03-2020,32
04-03-2020,47
05-03-2020,40
06-03-2020,29
07-03-2020,36
08-03-2020,29
09-03-2020,32
10-03-2020,47
11-03-2020,42
12-03-2020,34
13-03-2020,40
14-03-2020,38
15-03-2020,49
16-03-2020,66
17-03-2020,42
18-03-2020,23
19-03-2020,44
20-03-2020,37
21-03-2020,36
22-03-2020,26
23-03-2020,25
24-03-2020,35
25-03-2020,20
26-03-2020,17
27-03-2020,26
28-03-2020,37
29-03-2020,38
30-03-2020,42
31-03-2020,41
01-04-2020,42
02-04-2020,17
03-04-2020,20
04-04-2020,38
05-04-2020,28
06-04-2020,22
07-04-2020,20
08-04-2020,23
09-04-2020,15
10-04-2020,21
11-04-2020,38
12-04-2020,43
13-04-2020,51
14-04-2020,31
15-04-2020,25
16-04-2020,23
17-04-2020,33
18-04-2020,39
19-04-2020,53
20-04-2020,40
21-04-2020,52
22-04-2020,55
23-04-2020,58
24-04-2020,41
25-04-2020,34
26-04-2020,41
27-04-2020,42
28-04-2020,32
29-04-2020,29
30-04-2020,29
01-05-2020,30
02-05-2020,33
03-05-2020,32
04-05-2020,34
05-05-2020,47
06-05-2020,55
07-05-2020,63
08-05-2020,61
09-05-2020,38
10-05-2020,39
11-05-2020,43
12-05-2020,40
13-05-2020,31
14-05-2020,28
15-05-2020,29
16-05-2020,34
17-05-2020,38
18-05-2020,36
19-05-2020,44
20-05-2020,33
21-05-2020,34
22-05-2020,30
23-05-2020,26
24-05-2020,36
25-05-2020,43
26-05-2020,45
27-05-2020,47
28-05-2020,39
29-05-2020,55
30-05-2020,37
31-05-2020,34
01-06-2020,39
02-06-2020,46
03-06-2020,47
04-06-2020,51
05-06-2020,60
06-06-2020,61
07-06-2020,53
08-06-2020,52
09-06-2020,52
10-06-2020,41
11-06-2020,34
12-06-2020,42
13-06-2020,53
14-06-2020,68
15-06-2020,56
16-06-2020,52
17-06-2020,44
18-06-2020,56
19-06-2020,63
20-06-2020,32
21-06-2020,23
22-06-2020,24
23-06-2020,31
24-06-2020,44
25-06-2020,41
26-06-2020,59
27-06-2020,42
28-06-2020,59
29-06-2020,61
30-06-2020,44
01-07-2020,34
02-07-2020,3
03-07-2020,8
04-07-2020,34
05-07-2020,26
06-07-2020,41
07-07-2020,50
08-07-2020,61
09-07-2020,48
10-07-2020,47
11-07-2020,47
12-07-2020,61
13-07-2020,71
14-07-2020,82
15-07-2020,74
16-07-2020,47
17-07-2020,42
18-07-2020,34
19-07-2020,20
20-07-2020,46
21-07-2020,57
22-07-2020,49
23-07-2020,29
24-07-2020,25
25-07-2020,47
26-07-2020,48
27-07-2020,46
28-07-2020,25
29-07-2020,33
30-07-2020,43
31-07-2020,49
01-08-2020,41
02-08-2020,42
03-08-2020,17
04-08-2020,20
05-08-2020,38
06-08-2020,28
07-08-2020,23
08-08-2020,34
09-08-2020,21
10-08-2020,21
11-08-2020,48
12-08-2020,25
13-08-2020,33
14-08-2020,43
15-08-2020,49
16-08-2020,41
17-08-2020,42
18-08-2020,17
19-08-2020,20
20-08-2020,38
21-08-2020,28
22-08-2020,23
23-08-2020,45
24-08-2020,12
25-08-2020,25
26-08-2020,33
27-08-2020,43
28-08-2020,35
29-08-2020,30
30-08-2020,17
31-08-2020,35
01-09-2020,44
02-09-2020,30
03-09-2020,6
04-09-2020,2
05-09-2020,8
06-09-2020,17
07-09-2020,18
08-09-2020,17
09-09-2020,28
10-09-2020,28
11-09-2020,27
12-09-2020,24
13-09-2020,21
14-09-2020,43
15-09-2020,49
16-09-2020,21
17-09-2020,18
18-09-2020,20
19-09-2020,26
20-09-2020,23
21-09-2020,23
22-09-2020,26
23-09-2020,17
24-09-2020,11
25-09-2020,18
26-09-2020,11
27-09-2020,10
28-09-2020,5
29-09-2020,8
30-09-2020,17
01-10-2020,22
02-10-2020,33
03-10-2020,26
04-10-2020,26
05-10-2020,29
06-10-2020,24
07-10-2020,19
08-10-2020,29
09-10-2020,26
10-10-2020,57
11-10-2020,11
12-10-2020,17
13-10-2020,16
14-10-2020,20
15-10-2020,35
16-10-2020,32
17-10-2020,43
18-10-2020,32
19-10-2020,27
20-10-2020,14
21-10-2020,12
22-10-2020,21
23-10-2020,28
24-10-2020,30
25-10-2020,24
26-10-2020,27
27-10-2020,24
28-10-2020,26
29-10-2020,33
30-10-2020,27
31-10-2020,19
01-11-2020,26
02-11-2020,36
03-11-2020,36
04-11-2020,35
05-11-2020,41
06-11-2020,26
07-11-2020,38
08-11-2020,35
09-11-2020,39
10-11-2020,37
11-11-2020,38
12-11-2020,31
13-11-2020,45
14-11-2020,40
15-11-2020,35
16-11-2020,31
17-11-2020,23
18-11-2020,42
19-11-2020,37
20-11-2020,42
21-11-2020,35
22-11-2020,31
23-11-2020,32
24-11-2020,23
25-11-2020,45
26-11-2020,65
27-11-2020,48
28-11-2020,23
29-11-2020,20
30-11-2020,45
01-12-2020,55
02-12-2020,48
03-12-2020,41
04-12-2020,45
05-12-2020,54
06-12-2020,45
07-12-2020,31
08-12-2020,20
09-12-2020,14
10-12-2020,30
11-12-2020,33
12-12-2020,26
13-12-2020,25
14-12-2020,31
15-12-2020,44
16-12-2020,37
17-12-2020,33
18-12-2020,42
19-12-2020,57
20-12-2020,51
21-12-2020,41
22-12-2020,40
23-12-2020,24
24-12-2020,25
25-12-2020,32
26-12-2020,43
27-12-2020,52
28-12-2020,57
29-12-2020,54
30-12-2020,50
31-12-2020,40
01-01-2021,28
02-01-2021,38
03-01-2021,35
04-01-2021,27
05-01-2021,33
06-01-2021,30
07-01-2021,33
08-01-2021,39
09-01-2021,35
10-01-2021,27
11-01-2021,31
12-01-2021,41
13-01-2021,41
14-01-2021,55
15-01-2021,49
16-01-2021,44
17-01-2021,48
18-01-2021,43
19-01-2021,51
20-01-2021,56
21-01-2021,37
22-01-2021,38
23-01-2021,25
24-01-2021,29
25-01-2021,33
26-01-2021,31
27-01-2021,34
28-01-2021,37
29-01-2021,42
30-01-2021,55
31-01-2021,56
01-02-2021,57
02-02-2021,60
03-02-2021,21
04-02-2021,24
05-02-2021,17
06-02-2021,22
07-02-2021,42
08-02-2021,53
09-02-2021,45
10-02-2021,27
11-02-2021,34
12-02-2021,76
13-02-2021,49
14-02-2021,37
15-02-2021,36
16-02-2021,36
17-02-2021,45
18-02-2021,50
19-02-2021,50
20-02-2021,36
21-02-2021,36
22-02-2021,45
23-02-2021,50
24-02-2021,50
25-02-2021,24
26-02-2021,20
27-02-2021,16
28-02-2021,22
01-03-2021,33
02-03-2021,34
03-03-2021,35
04-03-2021,47
05-03-2021,48
06-03-2021,44
07-03-2021,51
08-03-2021,38
09-03-2021,43
10-03-2021,56
11-03-2021,54
12-03-2021,44
13-03-2021,33
14-03-2021,49
15-03-2021,44
16-03-2021,42
17-03-2021,33
18-03-2021,39
19-03-2021,46
20-03-2021,40
21-03-2021,31
22-03-2021,32
23-03-2021,47
24-03-2021,43
25-03-2021,46
26-03-2021,49
27-03-2021,53
28-03-2021,54
29-03-2021,57
30-03-2021,44
31-03-2021,31
01-04-2021,18
02-04-2021,21
03-04-2021,23
04-04-2021,27
05-04-2021,34
06-04-2021,29
07-04-2021,24
08-04-2021,23
09-04-2021,30
10-04-2021,49
11-04-2021,40
12-04-2021,43
13-04-2021,51
14-04-2021,75
15-04-2021,74
16-04-2021,20
17-04-2021,29
18-04-2021,24
19-04-2021,23
20-04-2021,30
21-04-2021,49
22-04-2021,40
23-04-2021,43
24-04-2021,51
25-04-2021,75
26-04-2021,74
27-04-2021,20
28-04-2021,29
29-04-2021,24
30-04-2021,23
01-05-2021,30
02-05-2021,49
03-05-2021,40
04-05-2021,43
05-05-2021,51
06-05-2021,75
07-05-2021,74
08-05-2021,20
09-05-2021,39
10-05-2021,40
11-05-2021,40
12-05-2021,50
13-05-2021,23
14-05-2021,10
15-05-2021,32
16-05-2021,26
17-05-2021,24
18-05-2021,31
19-05-2021,39
20-05-2021,40
21-05-2021,40
22-05-2021,50
23-05-2021,48
24-05-2021,50
25-05-2021,52
26-05-2021,41
27-05-2021,30
28-05-2021,39
29-05-2021,42
30-05-2021,50
31-05-2021,51
01-06-2021,43
02-06-2021,29
03-06-2021,22
04-06-2021,37
05-06-2021,49
06-06-2021,46
07-06-2021,36
08-06-2021,41
09-06-2021,79
10-06-2021,46
11-06-2021,52
12-06-2021,61
13-06-2021,70
14-06-2021,68
15-06-2021,58
16-06-2021,53
17-06-2021,46
18-06-2021,78
19-06-2021,43
20-06-2021,38
21-06-2021,35
22-06-2021,37
23-06-2021,37
24-06-2021,10
25-06-2021,26
26-06-2021,29
27-06-2021,19
28-06-2021,32
29-06-2021,39
30-06-2021,37
01-07-2021,36
02-07-2021,42
03-07-2021,43
04-07-2021,42
05-07-2021,42
06-07-2021,39
07-07-2021,46
08-07-2021,41
09-07-2021,47
10-07-2021,63
11-07-2021,47
12-07-2021,44
13-07-2021,38
14-07-2021,34
15-07-2021,27
16-07-2021,27
17-07-2021,29
18-07-2021,21
19-07-2021,25
20-07-2021,30
21-07-2021,34
22-07-2021,25
23-07-2021,39
24-07-2021,46
25-07-2021,43
26-07-2021,50
27-07-2021,45
28-07-2021,38
29-07-2021,41
30-07-2021,40
31-07-2021,41
01-08-2021,35
02-08-2021,21
03-08-2021,33
04-08-2021,38
05-08-2021,30
06-08-2021,37
07-08-2021,40
08-08-2021,32
09-08-2021,31
10-08-2021,36
11-08-2021,30
12-08-2021,36
13-08-2021,14
14-08-2021,20
15-08-2021,30
16-08-2021,36
17-08-2021,41
18-08-2021,32
19-08-2021,26
20-08-2021,26
21-08-2021,32
22-08-2021,19
23-08-2021,10
24-08-2021,10
25-08-2021,16
26-08-2021,25
27-08-2021,25
28-08-2021,25
29-08-2021,30
30-08-2021,22
31-08-2021,23
01-09-2021,32
02-09-2021,37
03-09-2021,35
04-09-2021,23
05-09-2021,17
06-09-2021,21
07-09-2021,12
08-09-2021,11
09-09-2021,13
10-09-2021,14
11-09-2021,15
12-09-2021,24
13-09-2021,23
14-09-2021,45
15-09-2021,67
16-09-2021,21
17-09-2021,24
18-09-2021,19
19-09-2021,27
20-09-2021,28
21-09-2021,16
22-09-2021,16
23-09-2021,13
24-09-2021,18
25-09-2021,27
26-09-2021,25
27-09-2021,26
28-09-2021,26
29-09-2021,38
30-09-2021,28
01-10-2021,25
02-10-2021,27
03-10-2021,25
04-10-2021,32
05-10-2021,26
06-10-2021,29
07-10-2021,32
08-10-2021,35
09-10-2021,35
10-10-2021,33
11-10-2021,35
12-10-2021,33
13-10-2021,40
14-10-2021,25
15-10-2021,22
16-10-2021,26
17-10-2021,23
18-10-2021,27
19-10-2021,34
20-10-2021,33
21-10-2021,29
22-10-2021,25
23-10-2021,38
24-10-2021,34
25-10-2021,29
26-10-2021,43
27-10-2021,40
28-10-2021,37
29-10-2021,47
30-10-2021,44
31-10-2021,44
01-11-2021,28
02-11-2021,37
03-11-2021,38
04-11-2021,38
05-11-2021,35
06-11-2021,37
07-11-2021,52
08-11-2021,46
09-11-2021,39
10-11-2021,37
11-11-2021,38
12-11-2021,38
13-11-2021,35
14-11-2021,37
15-11-2021,18
16-11-2021,18
17-11-2021,18
18-11-2021,18
19-11-2021,18
20-11-2021,18
21-11-2021,40
22-11-2021,56
23-11-2021,54
24-11-2021,48
25-11-2021,44
26-11-2021,24
27-11-2021,21
28-11-2021,33
29-11-2021,32
30-11-2021,26
01-12-2021,10
02-12-2021,10
03-12-2021,12
04-12-2021,17
05-12-2021,16
06-12-2021,16
07-12-2021,15
08-12-2021,11
09-12-2021,16
10-12-2021,26
11-12-2021,24
12-12-2021,32
13-12-2021,25
14-12-2021,27
15-12-2021,18
16-12-2021,20
17-12-2021,24
18-12-2021,26
19-12-2021,28
20-12-2021,27
21-12-2021,22
22-12-2021,30
23-12-2021,27
24-12-2021,29
25-12-2021,31
26-12-2021,36
27-12-2021,30
28-12-2021,23
29-12-2021,23
30-12-2021,26
31-12-2021,28
01-01-2022,28
02-01-2022,32
03-01-2022,29
04-01-2022,23
05-01-2022,21
06-01-2022,14
07-01-2022,12
08-01-2022,16
09-01-2022,29
10-01-2022,24
11-01-2022,27
12-01-2022,22
13-01-2022,26
14-01-2022,16
15-01-2022,14
16-01-2022,12
17-01-2022,14
18-01-2022,16
19-01-2022,36
20-01-2022,28
21-01-2022,25
22-01-2022,26
23-01-2022,18
24-01-2022,13
25-01-2022,21
26-01-2022,28
27-01-2022,38
28-01-2022,28
29-01-2022,22
30-01-2022,31
31-01-2022,26
01-02-2022,20
02-02-2022,24
03-02-2022,30
04-02-2022,16
05-02-2022,14
06-02-2022,33
07-02-2022,31
08-02-2022,28
09-02-2022,32
10-02-2022,28
11-02-2022,18
12-02-2022,22
13-02-2022,21
14-02-2022,31
15-02-2022,32
16-02-2022,34
17-02-2022,38
18-02-2022,37
19-02-2022,45
20-02-2022,28
21-02-2022,17
22-02-2022,27
23-02-2022,43
24-02-2022,30
25-02-2022,39
26-02-2022,40
27-02-2022,33
28-02-2022,32
01-03-2022,31
02-03-2022,18
03-03-2022,9
04-03-2022,12
05-03-2022,24
06-03-2022,23
07-03-2022,28
08-03-2022,41
09-03-2022,35
10-03-2022,31
11-03-2022,23
12-03-2022,24
13-03-2022,32
14-03-2022,31
15-03-2022,28
16-03-2022,25
17-03-2022,20
18-03-2022,32
19-03-2022,30
20-03-2022,21
21-03-2022,19
22-03-2022,48
23-03-2022,44
24-03-2022,41
25-03-2022,34
26-03-2022,14
27-03-2022,22
28-03-2022,30
29-03-2022,43
30-03-2022,30
31-03-2022,19
