Tiempo UTC-4,Registros validados
02-04-2019,5
03-04-2019,10
04-04-2019,27
05-04-2019,30
06-04-2019,39
07-04-2019,33
08-04-2019,35
09-04-2019,37
10-04-2019,40
11-04-2019,28
12-04-2019,26
13-04-2019,30
14-04-2019,20
15-04-2019,16
16-04-2019,17
17-04-2019,24
18-04-2019,27
19-04-2019,32
20-04-2019,33
21-04-2019,42
22-04-2019,35
23-04-2019,36
24-04-2019,11
25-04-2019,24
26-04-2019,26
27-04-2019,30
28-04-2019,44
29-04-2019,38
30-04-2019,34
01-05-2019,31
02-05-2019,40
03-05-2019,41
04-05-2019,29
05-05-2019,17
06-05-2019,36
07-05-2019,40
08-05-2019,38
09-05-2019,37
10-05-2019,30
11-05-2019,18
12-05-2019,37
13-05-2019,36
14-05-2019,34
15-05-2019,34
16-05-2019,30
17-05-2019,29
18-05-2019,40
19-05-2019,46
20-05-2019,42
21-05-2019,31
22-05-2019,21
23-05-2019,42
24-05-2019,39
25-05-2019,39
26-05-2019,35
27-05-2019,38
28-05-2019,28
29-05-2019,14
30-05-2019,22
31-05-2019,27
01-06-2019,40
02-06-2019,38
03-06-2019,26
04-06-2019,32
05-06-2019,37
06-06-2019,39
07-06-2019,31
08-06-2019,40
09-06-2019,39
10-06-2019,33
11-06-2019,27
12-06-2019,15
13-06-2019,23
14-06-2019,25
15-06-2019,30
16-06-2019,16
17-06-2019,18
18-06-2019,31
19-06-2019,34
20-06-2019,29
21-06-2019,21
22-06-2019,45
23-06-2019,36
24-06-2019,36
25-06-2019,27
26-06-2019,32
27-06-2019,16
28-06-2019,18
29-06-2019,31
30-06-2019,36
01-07-2019,43
02-07-2019,44
03-07-2019,43
04-07-2019,45
05-07-2019,65
06-07-2019,25
07-07-2019,32
08-07-2019,34
09-07-2019,23
10-07-2019,21
11-07-2019,23
12-07-2019,20
13-07-2019,28
14-07-2019,30
15-07-2019,18
16-07-2019,23
17-07-2019,30
18-07-2019,28
19-07-2019,33
20-07-2019,35
21-07-2019,30
22-07-2019,33
23-07-2019,35
24-07-2019,32
25-07-2019,34
26-07-2019,26
27-07-2019,28
28-07-2019,33
29-07-2019,35
30-07-2019,30
31-07-2019,33
01-08-2019,35
02-08-2019,32
03-08-2019,34
04-08-2019,26
05-08-2019,23
06-08-2019,13
07-08-2019,32
08-08-2019,20
09-08-2019,20
10-08-2019,13
11-08-2019,19
12-08-2019,40
13-08-2019,20
14-08-2019,30
15-08-2019,39
16-08-2019,40
17-08-2019,35
18-08-2019,34
19-08-2019,39
20-08-2019,33
21-08-2019,33
22-08-2019,26
23-08-2019,42
24-08-2019,40
25-08-2019,40
26-08-2019,51
27-08-2019,47
28-08-2019,46
29-08-2019,55
30-08-2019,43
31-08-2019,36
01-09-2019,26
02-09-2019,36
03-09-2019,44
04-09-2019,45
05-09-2019,39
06-09-2019,38
07-09-2019,36
08-09-2019,52
09-09-2019,60
10-09-2019,51
11-09-2019,41
12-09-2019,46
13-09-2019,42
14-09-2019,32
15-09-2019,37
16-09-2019,37
17-09-2019,34
18-09-2019,43
19-09-2019,45
20-09-2019,21
21-09-2019,29
22-09-2019,34
23-09-2019,21
24-09-2019,26
25-09-2019,18
26-09-2019,30
27-09-2019,38
28-09-2019,41
29-09-2019,31
30-09-2019,38
01-10-2019,46
02-10-2019,43
03-10-2019,39
04-10-2019,52
05-10-2019,54
06-10-2019,48
07-10-2019,48
08-10-2019,49
09-10-2019,52
10-10-2019,38
11-10-2019,53
12-10-2019,52
13-10-2019,33
14-10-2019,36
15-10-2019,43
16-10-2019,41
17-10-2019,42
18-10-2019,46
19-10-2019,38
20-10-2019,21
21-10-2019,15
22-10-2019,25
23-10-2019,22
24-10-2019,25
25-10-2019,61
26-10-2019,55
27-10-2019,25
28-10-2019,37
29-10-2019,49
30-10-2019,48
31-10-2019,41
01-11-2019,42
02-11-2019,62
03-11-2019,48
04-11-2019,34
05-11-2019,48
06-11-2019,53
07-11-2019,57
08-11-2019,53
09-11-2019,57
10-11-2019,49
11-11-2019,45
12-11-2019,42
13-11-2019,33
14-11-2019,29
15-11-2019,31
16-11-2019,46
17-11-2019,49
18-11-2019,58
19-11-2019,47
20-11-2019,50
21-11-2019,43
22-11-2019,58
23-11-2019,40
24-11-2019,22
25-11-2019,34
26-11-2019,27
27-11-2019,37
28-11-2019,38
29-11-2019,48
30-11-2019,48
01-12-2019,48
02-12-2019,44
03-12-2019,43
04-12-2019,41
05-12-2019,50
06-12-2019,38
07-12-2019,25
08-12-2019,28
09-12-2019,29
10-12-2019,39
11-12-2019,41
12-12-2019,22
13-12-2019,40
14-12-2019,22
15-12-2019,13
16-12-2019,16
17-12-2019,9
18-12-2019,8
19-12-2019,5
20-12-2019,10
21-12-2019,27
22-12-2019,30
23-12-2019,39
24-12-2019,33
25-12-2019,35
26-12-2019,37
27-12-2019,40
28-12-2019,28
29-12-2019,26
30-12-2019,30
31-12-2019,20
01-01-2020,16
02-01-2020,17
03-01-2020,24
04-01-2020,27
05-01-2020,32
06-01-2020,33
07-01-2020,42
08-01-2020,35
09-01-2020,36
10-01-2020,11
11-01-2020,24
12-01-2020,26
13-01-2020,30
14-01-2020,44
15-01-2020,38
16-01-2020,34
17-01-2020,31
18-01-2020,40
19-01-2020,41
20-01-2020,29
21-01-2020,17
22-01-2020,36
23-01-2020,40
24-01-2020,38
25-01-2020,37
26-01-2020,30
27-01-2020,18
28-01-2020,37
29-01-2020,36
30-01-2020,34
31-01-2020,34
01-02-2020,30
02-02-2020,29
03-02-2020,40
04-02-2020,46
05-02-2020,42
06-02-2020,31
07-02-2020,21
08-02-2020,42
09-02-2020,39
10-02-2020,39
11-02-2020,35
12-02-2020,38
13-02-2020,28
14-02-2020,14
15-02-2020,22
16-02-2020,27
17-02-2020,40
18-02-2020,38
19-02-2020,26
20-02-2020,32
21-02-2020,37
22-02-2020,39
23-02-2020,31
24-02-2020,40
25-02-2020,39
26-02-2020,33
27-02-2020,27
28-02-2020,15
29-02-2020,23
01-03-2020,25
02-03-2020,30
03-03-2020,16
04-03-2020,18
05-03-2020,31
06-03-2020,34
07-03-2020,29
08-03-2020,21
09-03-2020,45
10-03-2020,36
11-03-2020,36
12-03-2020,27
13-03-2020,32
14-03-2020,16
15-03-2020,18
16-03-2020,31
17-03-2020,36
18-03-2020,43
19-03-2020,44
20-03-2020,43
21-03-2020,45
22-03-2020,65
23-03-2020,25
24-03-2020,32
25-03-2020,34
26-03-2020,23
27-03-2020,21
28-03-2020,23
29-03-2020,20
30-03-2020,28
31-03-2020,30
01-04-2020,18
02-04-2020,23
03-04-2020,30
04-04-2020,28
05-04-2020,33
06-04-2020,35
07-04-2020,30
08-04-2020,33
09-04-2020,35
10-04-2020,32
11-04-2020,34
12-04-2020,26
13-04-2020,28
14-04-2020,33
15-04-2020,35
16-04-2020,30
17-04-2020,33
18-04-2020,35
19-04-2020,32
20-04-2020,34
21-04-2020,26
22-04-2020,23
23-04-2020,13
24-04-2020,32
25-04-2020,20
26-04-2020,20
27-04-2020,13
28-04-2020,19
29-04-2020,35
30-04-2020,34
01-05-2020,39
02-05-2020,33
03-05-2020,33
04-05-2020,26
05-05-2020,42
06-05-2020,40
07-05-2020,40
08-05-2020,51
09-05-2020,47
10-05-2020,46
11-05-2020,55
12-05-2020,43
13-05-2020,36
14-05-2020,26
15-05-2020,36
16-05-2020,44
17-05-2020,45
18-05-2020,39
19-05-2020,38
20-05-2020,36
21-05-2020,52
22-05-2020,60
23-05-2020,51
24-05-2020,41
25-05-2020,46
26-05-2020,42
27-05-2020,32
28-05-2020,37
29-05-2020,37
30-05-2020,34
31-05-2020,43
01-06-2020,45
02-06-2020,21
03-06-2020,29
04-06-2020,34
05-06-2020,21
06-06-2020,26
07-06-2020,18
08-06-2020,30
09-06-2020,38
10-06-2020,41
11-06-2020,31
12-06-2020,38
13-06-2020,46
14-06-2020,43
15-06-2020,39
16-06-2020,52
17-06-2020,54
18-06-2020,48
19-06-2020,48
20-06-2020,49
21-06-2020,52
22-06-2020,38
23-06-2020,53
24-06-2020,52
25-06-2020,33
26-06-2020,36
27-06-2020,43
28-06-2020,41
29-06-2020,42
30-06-2020,46
01-07-2020,38
02-07-2020,21
03-07-2020,15
04-07-2020,25
05-07-2020,22
06-07-2020,25
07-07-2020,61
08-07-2020,55
09-07-2020,25
10-07-2020,37
11-07-2020,49
12-07-2020,48
13-07-2020,41
14-07-2020,42
15-07-2020,62
16-07-2020,48
17-07-2020,34
18-07-2020,48
19-07-2020,53
20-07-2020,57
21-07-2020,53
22-07-2020,57
23-07-2020,49
24-07-2020,45
25-07-2020,42
26-07-2020,33
27-07-2020,29
28-07-2020,31
29-07-2020,46
30-07-2020,49
31-07-2020,58
01-08-2020,47
02-08-2020,50
03-08-2020,43
04-08-2020,58
05-08-2020,40
06-08-2020,22
07-08-2020,34
08-08-2020,27
09-08-2020,37
10-08-2020,38
11-08-2020,48
12-08-2020,48
13-08-2020,48
14-08-2020,44
15-08-2020,43
16-08-2020,41
17-08-2020,50
18-08-2020,38
19-08-2020,25
20-08-2020,28
21-08-2020,29
22-08-2020,39
23-08-2020,41
24-08-2020,22
25-08-2020,40
26-08-2020,22
27-08-2020,13
28-08-2020,16
29-08-2020,9
30-08-2020,8
31-08-2020,5
01-09-2020,10
02-09-2020,27
03-09-2020,30
04-09-2020,39
05-09-2020,33
06-09-2020,35
07-09-2020,37
08-09-2020,40
09-09-2020,28
10-09-2020,26
11-09-2020,30
12-09-2020,20
13-09-2020,16
14-09-2020,17
15-09-2020,24
16-09-2020,27
17-09-2020,32
18-09-2020,33
19-09-2020,42
20-09-2020,35
21-09-2020,36
22-09-2020,11
23-09-2020,24
24-09-2020,26
25-09-2020,30
26-09-2020,44
27-09-2020,38
28-09-2020,34
29-09-2020,31
30-09-2020,40
01-10-2020,41
02-10-2020,29
03-10-2020,17
04-10-2020,36
05-10-2020,40
06-10-2020,38
07-10-2020,37
08-10-2020,30
09-10-2020,18
10-10-2020,37
11-10-2020,36
12-10-2020,34
13-10-2020,34
14-10-2020,30
15-10-2020,29
16-10-2020,40
17-10-2020,46
18-10-2020,42
19-10-2020,31
20-10-2020,21
21-10-2020,42
22-10-2020,39
23-10-2020,39
24-10-2020,35
25-10-2020,38
26-10-2020,28
27-10-2020,14
28-10-2020,22
29-10-2020,27
30-10-2020,40
31-10-2020,38
01-11-2020,26
02-11-2020,32
03-11-2020,37
04-11-2020,39
05-11-2020,31
06-11-2020,40
07-11-2020,39
08-11-2020,33
09-11-2020,27
10-11-2020,15
11-11-2020,23
12-11-2020,25
13-11-2020,30
14-11-2020,16
15-11-2020,18
16-11-2020,31
17-11-2020,34
18-11-2020,29
19-11-2020,21
20-11-2020,45
21-11-2020,36
22-11-2020,36
23-11-2020,27
24-11-2020,32
25-11-2020,16
26-11-2020,18
27-11-2020,31
28-11-2020,36
29-11-2020,43
30-11-2020,44
01-12-2020,43
02-12-2020,45
03-12-2020,65
04-12-2020,25
05-12-2020,32
06-12-2020,34
07-12-2020,23
08-12-2020,21
09-12-2020,23
10-12-2020,20
11-12-2020,28
12-12-2020,30
13-12-2020,18
14-12-2020,23
15-12-2020,30
16-12-2020,28
17-12-2020,33
18-12-2020,35
19-12-2020,30
20-12-2020,33
21-12-2020,35
22-12-2020,32
23-12-2020,34
24-12-2020,26
25-12-2020,28
26-12-2020,33
27-12-2020,35
28-12-2020,30
29-12-2020,33
30-12-2020,35
31-12-2020,32
01-01-2021,34
02-01-2021,26
03-01-2021,23
04-01-2021,13
05-01-2021,32
06-01-2021,20
07-01-2021,20
08-01-2021,13
09-01-2021,19
10-01-2021,46
11-01-2021,72
12-01-2021,13
13-01-2021,87
14-01-2021,24
15-01-2021,65
16-01-2021,42
17-01-2021,29
18-01-2021,18
19-01-2021,37
20-01-2021,11
21-01-2021,34
22-01-2021,54
23-01-2021,44
24-01-2021,36
25-01-2021,42
26-01-2021,15
27-01-2021,17
28-01-2021,27
29-01-2021,22
30-01-2021,17
31-01-2021,13
01-02-2021,15
02-02-2021,15
03-02-2021,20
04-02-2021,35
05-02-2021,39
06-02-2021,40
07-02-2021,26
08-02-2021,24
09-02-2021,23
10-02-2021,33
11-02-2021,32
12-02-2021,43
13-02-2021,40
14-02-2021,45
15-02-2021,51
16-02-2021,50
17-02-2021,37
18-02-2021,28
19-02-2021,36
20-02-2021,37
21-02-2021,34
22-02-2021,28
23-02-2021,27
24-02-2021,25
25-02-2021,37
26-02-2021,24
27-02-2021,32
28-02-2021,42
01-03-2021,51
02-03-2021,46
03-03-2021,54
04-03-2021,33
05-03-2021,36
06-03-2021,37
07-03-2021,38
08-03-2021,27
09-03-2021,23
10-03-2021,24
11-03-2021,31
12-03-2021,33
13-03-2021,33
14-03-2021,43
15-03-2021,27
16-03-2021,29
17-03-2021,40
18-03-2021,20
19-03-2021,30
20-03-2021,39
21-03-2021,40
22-03-2021,35
23-03-2021,34
24-03-2021,39
25-03-2021,33
26-03-2021,33
27-03-2021,26
28-03-2021,42
29-03-2021,40
30-03-2021,40
31-03-2021,51
01-04-2021,47
02-04-2021,46
03-04-2021,55
04-04-2021,43
05-04-2021,36
06-04-2021,26
07-04-2021,36
08-04-2021,44
09-04-2021,45
10-04-2021,39
11-04-2021,38
12-04-2021,36
13-04-2021,52
14-04-2021,60
15-04-2021,51
16-04-2021,41
17-04-2021,46
18-04-2021,42
19-04-2021,32
20-04-2021,37
21-04-2021,37
22-04-2021,34
23-04-2021,43
24-04-2021,45
25-04-2021,21
26-04-2021,29
27-04-2021,34
28-04-2021,21
29-04-2021,26
30-04-2021,18
01-05-2021,30
02-05-2021,38
03-05-2021,41
04-05-2021,31
05-05-2021,38
06-05-2021,46
07-05-2021,43
08-05-2021,39
09-05-2021,52
10-05-2021,54
11-05-2021,48
12-05-2021,48
13-05-2021,49
14-05-2021,52
15-05-2021,38
16-05-2021,53
17-05-2021,52
18-05-2021,33
19-05-2021,36
20-05-2021,43
21-05-2021,41
22-05-2021,42
23-05-2021,46
24-05-2021,38
25-05-2021,21
26-05-2021,15
27-05-2021,25
28-05-2021,22
29-05-2021,25
30-05-2021,61
31-05-2021,55
01-06-2021,25
02-06-2021,37
03-06-2021,49
04-06-2021,48
05-06-2021,41
06-06-2021,42
07-06-2021,62
08-06-2021,48
09-06-2021,34
10-06-2021,48
11-06-2021,53
12-06-2021,57
13-06-2021,53
14-06-2021,57
15-06-2021,49
16-06-2021,45
17-06-2021,42
18-06-2021,33
19-06-2021,29
20-06-2021,31
21-06-2021,46
22-06-2021,49
23-06-2021,58
24-06-2021,47
25-06-2021,50
26-06-2021,43
27-06-2021,58
28-06-2021,40
29-06-2021,22
30-06-2021,34
01-07-2021,27
02-07-2021,37
03-07-2021,38
04-07-2021,48
05-07-2021,48
06-07-2021,48
07-07-2021,44
08-07-2021,43
09-07-2021,41
10-07-2021,50
11-07-2021,38
12-07-2021,25
13-07-2021,28
14-07-2021,29
15-07-2021,39
16-07-2021,41
17-07-2021,22
18-07-2021,40
19-07-2021,22
20-07-2021,13
21-07-2021,16
22-07-2021,9
23-07-2021,8
24-07-2021,5
25-07-2021,10
26-07-2021,27
27-07-2021,30
28-07-2021,39
29-07-2021,33
30-07-2021,35
31-07-2021,37
01-08-2021,40
02-08-2021,28
03-08-2021,26
04-08-2021,30
05-08-2021,20
06-08-2021,16
07-08-2021,17
08-08-2021,24
09-08-2021,27
10-08-2021,32
11-08-2021,33
12-08-2021,42
13-08-2021,35
14-08-2021,36
15-08-2021,11
16-08-2021,24
17-08-2021,26
18-08-2021,30
19-08-2021,44
20-08-2021,38
21-08-2021,34
22-08-2021,31
23-08-2021,40
24-08-2021,41
25-08-2021,29
26-08-2021,17
27-08-2021,36
28-08-2021,40
29-08-2021,38
30-08-2021,37
31-08-2021,30
01-09-2021,18
02-09-2021,37
03-09-2021,36
04-09-2021,34
05-09-2021,34
06-09-2021,30
07-09-2021,29
08-09-2021,40
09-09-2021,46
10-09-2021,42
11-09-2021,31
12-09-2021,21
13-09-2021,42
14-09-2021,39
15-09-2021,39
16-09-2021,35
17-09-2021,38
18-09-2021,28
19-09-2021,14
20-09-2021,22
21-09-2021,27
22-09-2021,40
23-09-2021,38
24-09-2021,26
25-09-2021,32
26-09-2021,37
27-09-2021,39
28-09-2021,31
29-09-2021,40
30-09-2021,39
01-10-2021,33
02-10-2021,27
03-10-2021,15
04-10-2021,23
05-10-2021,25
06-10-2021,30
07-10-2021,16
08-10-2021,18
09-10-2021,31
10-10-2021,34
11-10-2021,29
12-10-2021,21
13-10-2021,45
14-10-2021,36
15-10-2021,36
16-10-2021,27
17-10-2021,32
18-10-2021,16
19-10-2021,18
20-10-2021,31
21-10-2021,36
22-10-2021,43
23-10-2021,44
24-10-2021,43
25-10-2021,45
26-10-2021,65
27-10-2021,25
28-10-2021,32
29-10-2021,34
30-10-2021,23
31-10-2021,21
01-11-2021,23
02-11-2021,20
03-11-2021,28
04-11-2021,30
05-11-2021,18
06-11-2021,23
07-11-2021,30
08-11-2021,28
09-11-2021,33
10-11-2021,35
11-11-2021,30
12-11-2021,33
13-11-2021,35
14-11-2021,32
15-11-2021,34
16-11-2021,26
17-11-2021,28
18-11-2021,33
19-11-2021,35
20-11-2021,30
21-11-2021,33
22-11-2021,35
23-11-2021,32
24-11-2021,34
25-11-2021,26
26-11-2021,23
27-11-2021,13
28-11-2021,32
29-11-2021,20
30-11-2021,20
01-12-2021,13
02-12-2021,19
03-12-2021,46
04-12-2021,72
05-12-2021,13
06-12-2021,87
07-12-2021,24
08-12-2021,65
09-12-2021,42
10-12-2021,29
11-12-2021,18
12-12-2021,37
13-12-2021,11
14-12-2021,34
15-12-2021,54
16-12-2021,44
17-12-2021,36
18-12-2021,42
19-12-2021,15
20-12-2021,17
21-12-2021,27
22-12-2021,22
23-12-2021,17
24-12-2021,13
25-12-2021,15
26-12-2021,15
27-12-2021,20
28-12-2021,35
29-12-2021,39
30-12-2021,40
31-12-2021,26
01-01-2022,24
02-01-2022,23
03-01-2022,33
04-01-2022,32
05-01-2022,43
06-01-2022,40
07-01-2022,45
08-01-2022,51
09-01-2022,50
10-01-2022,37
11-01-2022,28
12-01-2022,36
13-01-2022,37
14-01-2022,34
15-01-2022,28
16-01-2022,27
17-01-2022,25
18-01-2022,37
19-01-2022,24
20-01-2022,32
21-01-2022,42
22-01-2022,51
23-01-2022,46
24-01-2022,54
25-01-2022,33
26-01-2022,36
27-01-2022,37
28-01-2022,38
29-01-2022,27
30-01-2022,23
31-01-2022,24
01-02-2022,31
02-02-2022,33
03-02-2022,33
04-02-2022,43
05-02-2022,27
06-02-2022,29
07-02-2022,40
08-02-2022,20
09-02-2022,30
10-02-2022,39
11-02-2022,40
12-02-2022,35
13-02-2022,34
14-02-2022,39
15-02-2022,33
16-02-2022,33
17-02-2022,26
18-02-2022,42
19-02-2022,40
20-02-2022,40
21-02-2022,51
22-02-2022,47
23-02-2022,46
24-02-2022,55
25-02-2022,43
26-02-2022,36
27-02-2022,26
28-02-2022,36
01-03-2022,44
02-03-2022,45
03-03-2022,39
04-03-2022,38
05-03-2022,36
06-03-2022,52
07-03-2022,60
08-03-2022,51
09-03-2022,41
10-03-2022,46
11-03-2022,42
12-03-2022,32
13-03-2022,37
14-03-2022,37
15-03-2022,34
16-03-2022,43
17-03-2022,45
18-03-2022,21
19-03-2022,29
20-03-2022,34
21-03-2022,21
22-03-2022,26
23-03-2022,18
24-03-2022,30
25-03-2022,38
26-03-2022,41
27-03-2022,31
28-03-2022,38
29-03-2022,46
30-03-2022,43
31-03-2022,39
