Tiempo UTC-4,Registros validados
18-08-2018,26
19-08-2018,13
20-08-2018,21
21-08-2018,35
22-08-2018,28
23-08-2018,39
24-08-2018,16
25-08-2018,14
26-08-2018,19
27-08-2018,42
28-08-2018,20
29-08-2018,39
30-08-2018,61
31-08-2018,43
01-09-2018,67
02-09-2018,51
03-09-2018,55
04-09-2018,16
05-09-2018,29
06-09-2018,19
07-09-2018,19
08-09-2018,19
09-09-2018,52
10-09-2018,48
11-09-2018,17
12-09-2018,15
13-09-2018,14
14-09-2018,23
15-09-2018,46
16-09-2018,55
17-09-2018,59
18-09-2018,39
19-09-2018,27
20-09-2018,21
21-09-2018,35
22-09-2018,17
23-09-2018,23
24-09-2018,39
25-09-2018,48
26-09-2018,27
27-09-2018,29
28-09-2018,21
29-09-2018,0
30-09-2018,0
01-10-2018,23
02-10-2018,28
03-10-2018,26
04-10-2018,28
05-10-2018,43
06-10-2018,45
07-10-2018,29
08-10-2018,15
09-10-2018,30
10-10-2018,27
11-10-2018,44
12-10-2018,18
13-10-2018,21
14-10-2018,16
15-10-2018,29
16-10-2018,34
17-10-2018,34
18-10-2018,25
19-10-2018,37
20-10-2018,30
21-10-2018,36
22-10-2018,30
23-10-2018,30
24-10-2018,25
25-10-2018,50
26-10-2018,48
27-10-2018,47
28-10-2018,37
29-10-2018,53
30-10-2018,40
31-10-2018,42
01-11-2018,27
02-11-2018,53
03-11-2018,34
04-11-2018,28
05-11-2018,39
06-11-2018,42
07-11-2018,28
08-11-2018,37
09-11-2018,31
10-11-2018,26
11-11-2018,30
12-11-2018,23
13-11-2018,29
14-11-2018,39
15-11-2018,32
16-11-2018,41
17-11-2018,31
18-11-2018,47
19-11-2018,36
20-11-2018,39
21-11-2018,29
22-11-2018,28
23-11-2018,23
24-11-2018,21
25-11-2018,22
26-11-2018,23
27-11-2018,29
28-11-2018,29
29-11-2018,36
30-11-2018,42
01-12-2018,43
02-12-2018,43
03-12-2018,38
04-12-2018,34
05-12-2018,40
06-12-2018,28
07-12-2018,38
08-12-2018,44
09-12-2018,32
10-12-2018,15
11-12-2018,17
12-12-2018,22
13-12-2018,31
14-12-2018,38
15-12-2018,35
16-12-2018,53
17-12-2018,30
18-12-2018,44
19-12-2018,40
20-12-2018,24
21-12-2018,22
22-12-2018,40
23-12-2018,25
24-12-2018,38
25-12-2018,34
26-12-2018,44
27-12-2018,29
28-12-2018,34
29-12-2018,27
30-12-2018,30
31-12-2018,27
01-01-2019,33
02-01-2019,42
03-01-2019,26
04-01-2019,27
05-01-2019,40
06-01-2019,25
07-01-2019,35
08-01-2019,26
09-01-2019,23
10-01-2019,22
11-01-2019,27
12-01-2019,42
13-01-2019,25
14-01-2019,35
15-01-2019,26
16-01-2019,25
17-01-2019,31
18-01-2019,39
19-01-2019,54
20-01-2019,44
21-01-2019,42
22-01-2019,29
23-01-2019,35
24-01-2019,47
25-01-2019,48
26-01-2019,35
27-01-2019,33
28-01-2019,38
29-01-2019,31
30-01-2019,32
31-01-2019,27
01-02-2019,34
02-02-2019,34
03-02-2019,33
04-02-2019,29
05-02-2019,24
06-02-2019,36
07-02-2019,32
08-02-2019,44
09-02-2019,22
10-02-2019,30
11-02-2019,26
12-02-2019,39
13-02-2019,35
14-02-2019,42
15-02-2019,40
16-02-2019,34
17-02-2019,30
18-02-2019,28
19-02-2019,36
20-02-2019,29
21-02-2019,40
22-02-2019,52
23-02-2019,23
24-02-2019,22
25-02-2019,48
26-02-2019,39
27-02-2019,34
28-02-2019,37
01-03-2019,55
02-03-2019,58
03-03-2019,35
04-03-2019,40
05-03-2019,35
06-03-2019,56
07-03-2019,33
08-03-2019,47
09-03-2019,34
10-03-2019,34
11-03-2019,44
12-03-2019,31
13-03-2019,28
14-03-2019,34
15-03-2019,38
16-03-2019,52
17-03-2019,43
18-03-2019,33
19-03-2019,34
20-03-2019,49
21-03-2019,28
22-03-2019,44
23-03-2019,26
24-03-2019,30
25-03-2019,45
26-03-2019,42
27-03-2019,36
28-03-2019,41
29-03-2019,36
30-03-2019,36
31-03-2019,33
01-04-2019,37
02-04-2019,55
03-04-2019,52
04-04-2019,46
05-04-2019,38
06-04-2019,42
07-04-2019,40
08-04-2019,32
09-04-2019,35
10-04-2019,17
11-04-2019,19
12-04-2019,25
13-04-2019,41
14-04-2019,51
15-04-2019,16
16-04-2019,27
17-04-2019,25
18-04-2019,37
19-04-2019,34
20-04-2019,26
21-04-2019,30
22-04-2019,23
23-04-2019,37
24-04-2019,36
25-04-2019,40
26-04-2019,32
27-04-2019,13
28-04-2019,16
29-04-2019,30
30-04-2019,21
01-05-2019,28
02-05-2019,36
03-05-2019,36
04-05-2019,52
05-05-2019,43
06-05-2019,40
07-05-2019,52
08-05-2019,12
09-05-2019,18
10-05-2019,29
11-05-2019,42
12-05-2019,27
13-05-2019,32
14-05-2019,38
15-05-2019,39
16-05-2019,50
17-05-2019,43
18-05-2019,51
19-05-2019,24
20-05-2019,21
21-05-2019,15
22-05-2019,22
23-05-2019,19
24-05-2019,15
25-05-2019,12
26-05-2019,32
27-05-2019,21
28-05-2019,25
29-05-2019,20
30-05-2019,46
31-05-2019,44
01-06-2019,16
02-06-2019,17
03-06-2019,39
04-06-2019,35
05-06-2019,11
06-06-2019,17
07-06-2019,17
08-06-2019,37
09-06-2019,16
10-06-2019,26
11-06-2019,27
12-06-2019,25
13-06-2019,38
14-06-2019,58
15-06-2019,13
16-06-2019,12
17-06-2019,15
18-06-2019,47
19-06-2019,61
20-06-2019,41
21-06-2019,13
22-06-2019,13
23-06-2019,8
24-06-2019,22
25-06-2019,41
26-06-2019,33
27-06-2019,10
28-06-2019,12
29-06-2019,28
30-06-2019,21
01-07-2019,22
02-07-2019,9
03-07-2019,16
04-07-2019,12
05-07-2019,18
06-07-2019,20
07-07-2019,31
08-07-2019,29
09-07-2019,12
10-07-2019,4
11-07-2019,8
12-07-2019,11
13-07-2019,11
14-07-2019,4
15-07-2019,3
16-07-2019,5
17-07-2019,11
18-07-2019,16
19-07-2019,26
20-07-2019,20
21-07-2019,20
22-07-2019,26
23-07-2019,25
24-07-2019,20
25-07-2019,33
26-07-2019,41
27-07-2019,24
28-07-2019,19
29-07-2019,32
30-07-2019,48
31-07-2019,28
01-08-2019,29
02-08-2019,22
03-08-2019,10
04-08-2019,16
05-08-2019,27
06-08-2019,27
07-08-2019,14
08-08-2019,12
09-08-2019,26
10-08-2019,28
11-08-2019,22
12-08-2019,15
13-08-2019,19
14-08-2019,33
15-08-2019,12
16-08-2019,17
17-08-2019,18
18-08-2019,19
19-08-2019,28
20-08-2019,13
21-08-2019,28
22-08-2019,23
23-08-2019,25
24-08-2019,21
25-08-2019,18
26-08-2019,18
27-08-2019,11
28-08-2019,14
29-08-2019,28
30-08-2019,34
31-08-2019,14
01-09-2019,14
02-09-2019,27
03-09-2019,29
04-09-2019,22
05-09-2019,24
06-09-2019,27
07-09-2019,14
08-09-2019,10
09-09-2019,13
10-09-2019,16
11-09-2019,12
12-09-2019,23
13-09-2019,13
14-09-2019,16
15-09-2019,34
16-09-2019,38
17-09-2019,13
18-09-2019,13
19-09-2019,18
20-09-2019,16
21-09-2019,13
22-09-2019,19
23-09-2019,44
24-09-2019,14
25-09-2019,16
26-09-2019,18
27-09-2019,23
28-09-2019,29
29-09-2019,21
30-09-2019,16
01-10-2019,35
02-10-2019,24
03-10-2019,32
04-10-2019,18
05-10-2019,13
06-10-2019,15
07-10-2019,18
08-10-2019,16
09-10-2019,20
10-10-2019,24
11-10-2019,29
12-10-2019,23
13-10-2019,28
14-10-2019,25
15-10-2019,34
16-10-2019,34
17-10-2019,28
18-10-2019,36
19-10-2019,21
20-10-2019,25
21-10-2019,24
22-10-2019,31
23-10-2019,33
24-10-2019,29
25-10-2019,26
26-10-2019,26
27-10-2019,29
28-10-2019,31
29-10-2019,24
30-10-2019,21
31-10-2019,23
01-11-2019,34
02-11-2019,44
03-11-2019,41
04-11-2019,49
05-11-2019,40
06-11-2019,29
07-11-2019,34
08-11-2019,20
09-11-2019,15
10-11-2019,27
11-11-2019,16
12-11-2019,11
13-11-2019,13
14-11-2019,28
15-11-2019,38
16-11-2019,25
17-11-2019,30
18-11-2019,24
19-11-2019,28
20-11-2019,29
21-11-2019,37
22-11-2019,41
23-11-2019,49
24-11-2019,31
25-11-2019,28
26-11-2019,42
27-11-2019,36
28-11-2019,30
29-11-2019,24
30-11-2019,23
01-12-2019,37
02-12-2019,50
03-12-2019,42
04-12-2019,52
05-12-2019,44
06-12-2019,43
07-12-2019,46
08-12-2019,38
09-12-2019,26
10-12-2019,27
11-12-2019,30
12-12-2019,26
13-12-2019,30
14-12-2019,43
15-12-2019,44
16-12-2019,27
17-12-2019,24
18-12-2019,34
19-12-2019,39
20-12-2019,36
21-12-2019,31
22-12-2019,44
23-12-2019,30
24-12-2019,49
25-12-2019,30
26-12-2019,25
27-12-2019,31
28-12-2019,41
29-12-2019,34
30-12-2019,26
31-12-2019,21
01-01-2020,29
02-01-2020,25
03-01-2020,41
04-01-2020,52
05-01-2020,33
06-01-2020,27
07-01-2020,34
08-01-2020,40
09-01-2020,31
10-01-2020,37
11-01-2020,31
12-01-2020,36
13-01-2020,38
14-01-2020,40
15-01-2020,41
16-01-2020,32
17-01-2020,29
18-01-2020,46
19-01-2020,32
20-01-2020,28
21-01-2020,30
22-01-2020,31
23-01-2020,36
24-01-2020,35
25-01-2020,36
26-01-2020,46
27-01-2020,43
28-01-2020,43
29-01-2020,45
30-01-2020,33
31-01-2020,29
01-02-2020,33
02-02-2020,39
03-02-2020,37
04-02-2020,34
05-02-2020,28
06-02-2020,37
07-02-2020,43
08-02-2020,45
09-02-2020,51
10-02-2020,35
11-02-2020,46
12-02-2020,45
13-02-2020,36
14-02-2020,43
15-02-2020,44
16-02-2020,33
17-02-2020,27
18-02-2020,39
19-02-2020,34
20-02-2020,44
21-02-2020,46
22-02-2020,38
23-02-2020,46
24-02-2020,44
25-02-2020,34
26-02-2020,32
27-02-2020,45
28-02-2020,45
29-02-2020,43
01-03-2020,44
02-03-2020,39
03-03-2020,45
04-03-2020,52
05-03-2020,37
06-03-2020,52
07-03-2020,34
08-03-2020,58
09-03-2020,49
10-03-2020,41
11-03-2020,46
12-03-2020,32
13-03-2020,40
14-03-2020,44
15-03-2020,50
16-03-2020,45
17-03-2020,45
18-03-2020,43
19-03-2020,39
20-03-2020,58
21-03-2020,54
22-03-2020,62
23-03-2020,57
24-03-2020,41
25-03-2020,39
26-03-2020,37
27-03-2020,39
28-03-2020,35
29-03-2020,38
30-03-2020,20
31-03-2020,41
01-04-2020,46
02-04-2020,33
03-04-2020,37
04-04-2020,77
05-04-2020,42
06-04-2020,36
07-04-2020,40
08-04-2020,31
09-04-2020,44
10-04-2020,35
11-04-2020,25
12-04-2020,32
13-04-2020,42
14-04-2020,38
15-04-2020,42
16-04-2020,33
17-04-2020,30
18-04-2020,27
19-04-2020,46
20-04-2020,31
21-04-2020,36
22-04-2020,40
23-04-2020,40
24-04-2020,52
25-04-2020,30
26-04-2020,52
27-04-2020,53
28-04-2020,37
29-04-2020,17
30-04-2020,26
01-05-2020,24
02-05-2020,46
03-05-2020,43
04-05-2020,42
05-05-2020,31
06-05-2020,32
07-05-2020,30
08-05-2020,25
09-05-2020,21
10-05-2020,25
11-05-2020,31
12-05-2020,39
13-05-2020,50
14-05-2020,29
15-05-2020,30
16-05-2020,19
17-05-2020,29
18-05-2020,24
19-05-2020,27
20-05-2020,27
21-05-2020,32
22-05-2020,24
23-05-2020,23
24-05-2020,33
25-05-2020,19
26-05-2020,37
27-05-2020,34
28-05-2020,48
29-05-2020,26
30-05-2020,23
31-05-2020,29
01-06-2020,25
02-06-2020,22
03-06-2020,27
04-06-2020,22
05-06-2020,34
06-06-2020,37
07-06-2020,31
08-06-2020,21
09-06-2020,19
10-06-2020,24
11-06-2020,28
12-06-2020,31
13-06-2020,53
14-06-2020,23
15-06-2020,35
16-06-2020,41
17-06-2020,30
18-06-2020,24
19-06-2020,59
20-06-2020,50
21-06-2020,24
22-06-2020,20
23-06-2020,18
24-06-2020,15
25-06-2020,21
26-06-2020,20
27-06-2020,32
28-06-2020,21
29-06-2020,23
30-06-2020,37
01-07-2020,48
02-07-2020,36
03-07-2020,25
04-07-2020,24
05-07-2020,43
06-07-2020,57
07-07-2020,31
08-07-2020,22
09-07-2020,37
10-07-2020,13
11-07-2020,12
12-07-2020,19
13-07-2020,23
14-07-2020,23
15-07-2020,5
16-07-2020,36
17-07-2020,23
18-07-2020,74
19-07-2020,48
20-07-2020,40
21-07-2020,20
22-07-2020,27
23-07-2020,31
24-07-2020,15
25-07-2020,22
26-07-2020,25
27-07-2020,19
28-07-2020,21
29-07-2020,21
30-07-2020,35
31-07-2020,17
01-08-2020,19
02-08-2020,27
03-08-2020,32
04-08-2020,25
05-08-2020,16
06-08-2020,34
07-08-2020,32
08-08-2020,49
09-08-2020,23
10-08-2020,14
11-08-2020,17
12-08-2020,18
13-08-2020,33
14-08-2020,28
15-08-2020,20
16-08-2020,15
17-08-2020,19
18-08-2020,21
19-08-2020,30
20-08-2020,26
21-08-2020,18
22-08-2020,22
23-08-2020,29
24-08-2020,20
25-08-2020,21
26-08-2020,23
27-08-2020,26
28-08-2020,29
29-08-2020,33
30-08-2020,30
31-08-2020,37
01-09-2020,18
02-09-2020,15
03-09-2020,21
04-09-2020,30
05-09-2020,34
06-09-2020,15
07-09-2020,25
08-09-2020,67
09-09-2020,46
10-09-2020,24
11-09-2020,27
12-09-2020,34
13-09-2020,22
14-09-2020,31
15-09-2020,29
16-09-2020,29
17-09-2020,31
18-09-2020,43
19-09-2020,23
20-09-2020,32
21-09-2020,34
22-09-2020,42
23-09-2020,21
24-09-2020,27
25-09-2020,16
26-09-2020,37
27-09-2020,29
28-09-2020,31
29-09-2020,39
30-09-2020,45
01-10-2020,20
02-10-2020,18
03-10-2020,25
04-10-2020,39
05-10-2020,21
06-10-2020,18
07-10-2020,21
08-10-2020,33
09-10-2020,36
10-10-2020,19
11-10-2020,26
12-10-2020,36
13-10-2020,30
14-10-2020,29
15-10-2020,36
16-10-2020,50
17-10-2020,23
18-10-2020,34
19-10-2020,44
20-10-2020,40
21-10-2020,35
22-10-2020,27
23-10-2020,22
24-10-2020,34
25-10-2020,40
26-10-2020,30
27-10-2020,29
28-10-2020,22
29-10-2020,32
30-10-2020,36
31-10-2020,37
01-11-2020,28
02-11-2020,22
03-11-2020,44
04-11-2020,35
05-11-2020,42
06-11-2020,29
07-11-2020,45
08-11-2020,35
09-11-2020,18
10-11-2020,19
11-11-2020,34
12-11-2020,35
13-11-2020,42
14-11-2020,34
15-11-2020,34
16-11-2020,36
17-11-2020,22
18-11-2020,33
19-11-2020,35
20-11-2020,28
21-11-2020,28
22-11-2020,35
23-11-2020,35
24-11-2020,29
25-11-2020,26
26-11-2020,30
27-11-2020,35
28-11-2020,28
29-11-2020,28
30-11-2020,26
01-12-2020,37
02-12-2020,30
03-12-2020,40
04-12-2020,38
05-12-2020,33
06-12-2020,34
07-12-2020,33
08-12-2020,30
09-12-2020,36
10-12-2020,24
11-12-2020,30
12-12-2020,39
13-12-2020,28
14-12-2020,37
15-12-2020,24
16-12-2020,27
17-12-2020,36
18-12-2020,36
19-12-2020,36
20-12-2020,42
21-12-2020,32
22-12-2020,36
23-12-2020,21
24-12-2020,29
25-12-2020,24
26-12-2020,28
27-12-2020,18
28-12-2020,32
29-12-2020,30
30-12-2020,30
31-12-2020,33
01-01-2021,33
02-01-2021,28
03-01-2021,36
04-01-2021,21
05-01-2021,28
06-01-2021,32
07-01-2021,32
08-01-2021,37
09-01-2021,39
10-01-2021,36
11-01-2021,39
12-01-2021,32
13-01-2021,27
14-01-2021,35
15-01-2021,31
16-01-2021,30
17-01-2021,30
18-01-2021,35
19-01-2021,36
20-01-2021,39
21-01-2021,47
22-01-2021,41
23-01-2021,32
24-01-2021,37
25-01-2021,28
26-01-2021,29
27-01-2021,25
28-01-2021,25
29-01-2021,29
30-01-2021,41
31-01-2021,41
01-02-2021,30
02-02-2021,37
03-02-2021,31
04-02-2021,31
05-02-2021,28
06-02-2021,34
07-02-2021,37
08-02-2021,39
09-02-2021,37
10-02-2021,37
11-02-2021,35
12-02-2021,31
13-02-2021,31
14-02-2021,32
15-02-2021,40
16-02-2021,26
17-02-2021,44
18-02-2021,23
19-02-2021,36
20-02-2021,31
21-02-2021,22
22-02-2021,32
23-02-2021,27
24-02-2021,24
25-02-2021,38
26-02-2021,39
27-02-2021,37
28-02-2021,34
01-03-2021,34
02-03-2021,25
03-03-2021,27
04-03-2021,30
05-03-2021,43
06-03-2021,40
07-03-2021,38
08-03-2021,27
09-03-2021,33
10-03-2021,35
11-03-2021,41
12-03-2021,34
13-03-2021,48
14-03-2021,69
15-03-2021,19
16-03-2021,31
17-03-2021,52
18-03-2021,38
19-03-2021,31
20-03-2021,31
21-03-2021,31
22-03-2021,38
23-03-2021,61
24-03-2021,47
25-03-2021,57
26-03-2021,31
27-03-2021,53
28-03-2021,57
29-03-2021,59
30-03-2021,47
31-03-2021,53
01-04-2021,41
02-04-2021,43
03-04-2021,42
04-04-2021,30
05-04-2021,20
06-04-2021,35
07-04-2021,35
08-04-2021,37
09-04-2021,31
10-04-2021,24
11-04-2021,31
12-04-2021,45
13-04-2021,43
14-04-2021,49
15-04-2021,47
16-04-2021,43
17-04-2021,33
18-04-2021,44
19-04-2021,55
20-04-2021,11
21-04-2021,25
22-04-2021,29
23-04-2021,15
24-04-2021,18
25-04-2021,44
26-04-2021,68
27-04-2021,75
28-04-2021,67
29-04-2021,40
30-04-2021,34
01-05-2021,34
02-05-2021,45
03-05-2021,30
04-05-2021,18
05-05-2021,21
06-05-2021,31
07-05-2021,27
08-05-2021,28
09-05-2021,26
10-05-2021,44
11-05-2021,22
12-05-2021,32
13-05-2021,75
14-05-2021,43
15-05-2021,66
16-05-2021,35
17-05-2021,75
18-05-2021,35
19-05-2021,11
20-05-2021,19
21-05-2021,12
22-05-2021,15
23-05-2021,22
24-05-2021,26
25-05-2021,22
26-05-2021,33
27-05-2021,62
28-05-2021,35
29-05-2021,30
30-05-2021,23
31-05-2021,23
01-06-2021,16
02-06-2021,21
03-06-2021,31
04-06-2021,38
05-06-2021,31
06-06-2021,39
07-06-2021,40
08-06-2021,47
09-06-2021,25
10-06-2021,21
11-06-2021,27
12-06-2021,35
13-06-2021,49
14-06-2021,44
15-06-2021,34
16-06-2021,23
17-06-2021,34
18-06-2021,33
19-06-2021,27
20-06-2021,31
21-06-2021,17
22-06-2021,29
23-06-2021,8
24-06-2021,12
25-06-2021,18
26-06-2021,9
27-06-2021,9
28-06-2021,15
29-06-2021,30
30-06-2021,28
01-07-2021,27
02-07-2021,20
03-07-2021,34
04-07-2021,30
05-07-2021,36
06-07-2021,8
07-07-2021,18
08-07-2021,28
09-07-2021,12
10-07-2021,19
11-07-2021,29
12-07-2021,17
13-07-2021,44
14-07-2021,14
15-07-2021,26
16-07-2021,24
17-07-2021,12
18-07-2021,17
19-07-2021,36
20-07-2021,30
21-07-2021,58
22-07-2021,50
23-07-2021,53
24-07-2021,8
25-07-2021,10
26-07-2021,9
27-07-2021,16
28-07-2021,28
29-07-2021,49
30-07-2021,46
31-07-2021,24
01-08-2021,24
02-08-2021,18
03-08-2021,64
04-08-2021,39
05-08-2021,37
06-08-2021,32
07-08-2021,13
08-08-2021,7
09-08-2021,14
10-08-2021,18
11-08-2021,29
12-08-2021,56
13-08-2021,40
14-08-2021,43
15-08-2021,86
16-08-2021,35
17-08-2021,48
18-08-2021,26
19-08-2021,13
20-08-2021,21
21-08-2021,35
22-08-2021,28
23-08-2021,39
24-08-2021,16
25-08-2021,14
26-08-2021,19
27-08-2021,42
28-08-2021,20
29-08-2021,39
30-08-2021,61
31-08-2021,43
01-09-2021,67
02-09-2021,51
03-09-2021,55
04-09-2021,16
05-09-2021,29
06-09-2021,19
07-09-2021,19
08-09-2021,19
09-09-2021,52
10-09-2021,48
11-09-2021,17
12-09-2021,15
13-09-2021,14
14-09-2021,23
15-09-2021,46
16-09-2021,55
17-09-2021,59
18-09-2021,39
19-09-2021,27
20-09-2021,21
21-09-2021,35
22-09-2021,17
23-09-2021,23
24-09-2021,39
25-09-2021,48
26-09-2021,27
27-09-2021,29
28-09-2021,21
29-09-2021,0
30-09-2021,0
01-10-2021,23
02-10-2021,28
03-10-2021,26
04-10-2021,28
05-10-2021,43
06-10-2021,45
07-10-2021,29
08-10-2021,15
09-10-2021,30
10-10-2021,27
11-10-2021,44
12-10-2021,18
13-10-2021,21
14-10-2021,16
15-10-2021,29
16-10-2021,34
17-10-2021,34
18-10-2021,25
19-10-2021,37
20-10-2021,30
21-10-2021,36
22-10-2021,30
23-10-2021,30
24-10-2021,25
25-10-2021,50
26-10-2021,48
27-10-2021,47
28-10-2021,37
29-10-2021,53
30-10-2021,40
31-10-2021,42
01-11-2021,27
02-11-2021,53
03-11-2021,34
04-11-2021,28
05-11-2021,39
06-11-2021,42
07-11-2021,28
08-11-2021,37
09-11-2021,31
10-11-2021,26
11-11-2021,30
12-11-2021,23
13-11-2021,29
14-11-2021,39
15-11-2021,32
16-11-2021,41
17-11-2021,31
18-11-2021,47
19-11-2021,36
20-11-2021,39
21-11-2021,29
22-11-2021,28
23-11-2021,23
24-11-2021,21
25-11-2021,22
26-11-2021,23
27-11-2021,29
28-11-2021,29
29-11-2021,36
30-11-2021,42
01-12-2021,43
02-12-2021,43
03-12-2021,38
04-12-2021,34
05-12-2021,40
06-12-2021,28
07-12-2021,38
08-12-2021,44
09-12-2021,32
10-12-2021,15
11-12-2021,17
12-12-2021,22
13-12-2021,31
14-12-2021,38
15-12-2021,35
16-12-2021,53
17-12-2021,30
18-12-2021,44
19-12-2021,40
20-12-2021,24
21-12-2021,22
22-12-2021,40
23-12-2021,25
24-12-2021,38
25-12-2021,34
26-12-2021,44
27-12-2021,29
28-12-2021,34
29-12-2021,27
30-12-2021,30
31-12-2021,27
01-01-2022,33
02-01-2022,42
03-01-2022,26
04-01-2022,27
05-01-2022,40
06-01-2022,25
07-01-2022,35
08-01-2022,26
09-01-2022,23
10-01-2022,22
11-01-2022,27
12-01-2022,42
13-01-2022,25
14-01-2022,35
15-01-2022,26
16-01-2022,25
17-01-2022,31
18-01-2022,39
19-01-2022,54
20-01-2022,44
21-01-2022,42
22-01-2022,29
23-01-2022,35
24-01-2022,47
25-01-2022,48
26-01-2022,35
27-01-2022,33
28-01-2022,38
29-01-2022,31
30-01-2022,32
31-01-2022,27
01-02-2022,34
02-02-2022,34
03-02-2022,33
04-02-2022,29
05-02-2022,24
06-02-2022,36
07-02-2022,32
08-02-2022,44
09-02-2022,22
10-02-2022,30
11-02-2022,26
12-02-2022,39
13-02-2022,35
14-02-2022,42
15-02-2022,40
16-02-2022,34
17-02-2022,30
18-02-2022,28
19-02-2022,36
20-02-2022,29
21-02-2022,40
22-02-2022,52
23-02-2022,23
24-02-2022,22
25-02-2022,48
26-02-2022,39
27-02-2022,34
28-02-2022,37
01-03-2022,55
02-03-2022,58
03-03-2022,35
04-03-2022,40
05-03-2022,35
06-03-2022,56
07-03-2022,33
08-03-2022,47
09-03-2022,34
10-03-2022,34
11-03-2022,44
12-03-2022,31
13-03-2022,28
14-03-2022,34
15-03-2022,38
16-03-2022,52
17-03-2022,43
18-03-2022,33
19-03-2022,34
20-03-2022,49
21-03-2022,28
22-03-2022,44
23-03-2022,26
24-03-2022,30
25-03-2022,45
26-03-2022,42
27-03-2022,36
28-03-2022,41
29-03-2022,36
30-03-2022,36
31-03-2022,33
