Tiempo UTC-4,Registros validados
27-01-2021,39
28-01-2021,40
29-01-2021,40
30-01-2021,50
31-01-2021,48
01-02-2021,50
02-02-2021,52
03-02-2021,41
04-02-2021,30
05-02-2021,39
06-02-2021,42
07-02-2021,50
08-02-2021,51
09-02-2021,43
10-02-2021,29
11-02-2021,22
12-02-2021,37
13-02-2021,49
14-02-2021,46
15-02-2021,36
16-02-2021,41
17-02-2021,79
18-02-2021,46
19-02-2021,52
20-02-2021,61
21-02-2021,70
22-02-2021,68
23-02-2021,58
24-02-2021,53
25-02-2021,46
26-02-2021,78
27-02-2021,43
28-02-2021,38
01-03-2021,35
02-03-2021,37
03-03-2021,37
04-03-2021,10
05-03-2021,26
06-03-2021,29
07-03-2021,19
08-03-2021,32
09-03-2021,39
10-03-2021,37
11-03-2021,36
12-03-2021,42
13-03-2021,43
14-03-2021,42
15-03-2021,42
16-03-2021,39
17-03-2021,46
18-03-2021,41
19-03-2021,47
20-03-2021,63
21-03-2021,47
22-03-2021,44
23-03-2021,38
24-03-2021,34
25-03-2021,27
26-03-2021,27
27-03-2021,29
28-03-2021,21
29-03-2021,25
30-03-2021,30
31-03-2021,34
01-04-2021,25
02-04-2021,39
03-04-2021,46
04-04-2021,43
05-04-2021,50
06-04-2021,45
07-04-2021,38
08-04-2021,41
09-04-2021,40
10-04-2021,41
11-04-2021,35
12-04-2021,21
13-04-2021,33
14-04-2021,38
15-04-2021,30
16-04-2021,37
17-04-2021,40
18-04-2021,32
19-04-2021,31
20-04-2021,36
21-04-2021,30
22-04-2021,36
23-04-2021,14
24-04-2021,20
25-04-2021,30
26-04-2021,36
27-04-2021,41
28-04-2021,32
29-04-2021,26
30-04-2021,26
01-05-2021,32
02-05-2021,19
03-05-2021,10
04-05-2021,10
05-05-2021,16
06-05-2021,25
07-05-2021,25
08-05-2021,25
09-05-2021,30
10-05-2021,22
11-05-2021,23
12-05-2021,32
13-05-2021,37
14-05-2021,35
15-05-2021,23
16-05-2021,17
17-05-2021,21
18-05-2021,12
19-05-2021,11
20-05-2021,13
21-05-2021,14
22-05-2021,15
23-05-2021,24
24-05-2021,23
25-05-2021,13
26-05-2021,24
27-05-2021,21
28-05-2021,24
29-05-2021,19
30-05-2021,27
31-05-2021,28
01-06-2021,16
02-06-2021,16
03-06-2021,13
04-06-2021,18
05-06-2021,27
06-06-2021,25
07-06-2021,26
08-06-2021,26
09-06-2021,38
10-06-2021,28
11-06-2021,25
12-06-2021,27
13-06-2021,25
14-06-2021,32
15-06-2021,26
16-06-2021,29
17-06-2021,32
18-06-2021,35
19-06-2021,35
20-06-2021,33
21-06-2021,35
22-06-2021,33
23-06-2021,40
24-06-2021,25
25-06-2021,22
26-06-2021,26
27-06-2021,23
28-06-2021,27
29-06-2021,34
30-06-2021,33
01-07-2021,29
02-07-2021,25
03-07-2021,38
04-07-2021,34
05-07-2021,29
06-07-2021,43
07-07-2021,40
08-07-2021,37
09-07-2021,47
10-07-2021,44
11-07-2021,44
12-07-2021,28
13-07-2021,37
14-07-2021,38
15-07-2021,38
16-07-2021,35
17-07-2021,37
18-07-2021,52
19-07-2021,46
20-07-2021,39
21-07-2021,46
22-07-2021,40
23-07-2021,31
24-07-2021,32
25-07-2021,47
26-07-2021,43
27-07-2021,46
28-07-2021,49
29-07-2021,53
30-07-2021,54
31-07-2021,57
01-08-2021,44
02-08-2021,31
03-08-2021,18
04-08-2021,21
05-08-2021,23
06-08-2021,27
07-08-2021,34
08-08-2021,29
09-08-2021,24
10-08-2021,23
11-08-2021,30
12-08-2021,49
13-08-2021,40
14-08-2021,43
15-08-2021,51
16-08-2021,75
17-08-2021,74
18-08-2021,20
19-08-2021,27
20-08-2021,29
21-08-2021,21
22-08-2021,25
23-08-2021,30
24-08-2021,34
25-08-2021,25
26-08-2021,39
27-08-2021,46
28-08-2021,43
29-08-2021,50
30-08-2021,45
31-08-2021,38
01-09-2021,41
02-09-2021,40
03-09-2021,41
04-09-2021,35
05-09-2021,21
06-09-2021,33
07-09-2021,38
08-09-2021,30
09-09-2021,37
10-09-2021,40
11-09-2021,32
12-09-2021,31
13-09-2021,36
14-09-2021,30
15-09-2021,36
16-09-2021,14
17-09-2021,20
18-09-2021,30
19-09-2021,36
20-09-2021,41
21-09-2021,32
22-09-2021,26
23-09-2021,26
24-09-2021,32
25-09-2021,19
26-09-2021,10
27-09-2021,10
28-09-2021,16
29-09-2021,25
30-09-2021,25
01-10-2021,25
02-10-2021,30
03-10-2021,22
04-10-2021,23
05-10-2021,32
06-10-2021,37
07-10-2021,35
08-10-2021,23
09-10-2021,17
10-10-2021,21
11-10-2021,12
12-10-2021,11
13-10-2021,13
14-10-2021,14
15-10-2021,15
16-10-2021,24
17-10-2021,23
18-10-2021,13
19-10-2021,24
20-10-2021,21
21-10-2021,24
22-10-2021,19
23-10-2021,27
24-10-2021,28
25-10-2021,16
26-10-2021,16
27-10-2021,13
28-10-2021,18
29-10-2021,27
30-10-2021,25
31-10-2021,26
01-11-2021,26
02-11-2021,38
03-11-2021,28
04-11-2021,25
05-11-2021,27
06-11-2021,25
07-11-2021,32
08-11-2021,26
09-11-2021,29
10-11-2021,32
11-11-2021,35
12-11-2021,35
13-11-2021,33
14-11-2021,35
15-11-2021,27
16-11-2021,29
17-11-2021,21
18-11-2021,25
19-11-2021,30
20-11-2021,34
21-11-2021,25
22-11-2021,39
23-11-2021,46
24-11-2021,43
25-11-2021,50
26-11-2021,45
27-11-2021,38
28-11-2021,41
29-11-2021,40
30-11-2021,41
01-12-2021,35
02-12-2021,21
03-12-2021,33
04-12-2021,38
05-12-2021,30
06-12-2021,37
07-12-2021,40
08-12-2021,32
09-12-2021,31
10-12-2021,36
11-12-2021,30
12-12-2021,36
13-12-2021,14
14-12-2021,20
15-12-2021,30
16-12-2021,36
17-12-2021,41
18-12-2021,32
19-12-2021,26
20-12-2021,26
21-12-2021,32
22-12-2021,19
23-12-2021,10
24-12-2021,10
25-12-2021,16
26-12-2021,25
27-12-2021,25
28-12-2021,25
29-12-2021,30
30-12-2021,22
31-12-2021,23
01-01-2022,32
02-01-2022,37
03-01-2022,35
04-01-2022,23
05-01-2022,17
06-01-2022,21
07-01-2022,12
08-01-2022,11
09-01-2022,13
10-01-2022,14
11-01-2022,15
12-01-2022,24
13-01-2022,23
14-01-2022,13
15-01-2022,24
16-01-2022,21
17-01-2022,24
18-01-2022,19
19-01-2022,27
20-01-2022,28
21-01-2022,16
22-01-2022,16
23-01-2022,13
24-01-2022,18
25-01-2022,27
26-01-2022,25
27-01-2022,26
28-01-2022,26
29-01-2022,38
30-01-2022,28
31-01-2022,25
01-02-2022,27
02-02-2022,25
03-02-2022,32
04-02-2022,26
05-02-2022,29
06-02-2022,32
07-02-2022,35
08-02-2022,35
09-02-2022,33
10-02-2022,35
11-02-2022,27
12-02-2022,29
13-02-2022,21
14-02-2022,25
15-02-2022,30
16-02-2022,34
17-02-2022,25
18-02-2022,39
19-02-2022,46
20-02-2022,43
21-02-2022,50
22-02-2022,45
23-02-2022,38
24-02-2022,41
25-02-2022,40
26-02-2022,41
27-02-2022,35
28-02-2022,21
01-03-2022,33
02-03-2022,38
03-03-2022,30
04-03-2022,37
05-03-2022,40
06-03-2022,32
07-03-2022,31
08-03-2022,36
09-03-2022,30
10-03-2022,36
11-03-2022,14
12-03-2022,20
13-03-2022,30
14-03-2022,36
15-03-2022,41
16-03-2022,32
17-03-2022,26
18-03-2022,26
19-03-2022,32
20-03-2022,19
21-03-2022,10
22-03-2022,10
23-03-2022,16
24-03-2022,25
25-03-2022,25
26-03-2022,25
27-03-2022,30
28-03-2022,22
29-03-2022,23
30-03-2022,32
31-03-2022,37
