Tiempo UTC-4,Registros validados
02-04-2019,43
03-04-2019,39
04-04-2019,52
05-04-2019,54
06-04-2019,48
07-04-2019,48
08-04-2019,49
09-04-2019,52
10-04-2019,38
11-04-2019,53
12-04-2019,52
13-04-2019,33
14-04-2019,36
15-04-2019,43
16-04-2019,41
17-04-2019,42
18-04-2019,46
19-04-2019,38
20-04-2019,21
21-04-2019,15
22-04-2019,25
23-04-2019,22
24-04-2019,25
25-04-2019,61
26-04-2019,55
27-04-2019,25
28-04-2019,37
29-04-2019,49
30-04-2019,48
01-05-2019,41
02-05-2019,42
03-05-2019,62
04-05-2019,48
05-05-2019,34
06-05-2019,48
07-05-2019,53
08-05-2019,57
09-05-2019,53
10-05-2019,57
11-05-2019,49
12-05-2019,45
13-05-2019,42
14-05-2019,33
15-05-2019,29
16-05-2019,31
17-05-2019,46
18-05-2019,49
19-05-2019,58
20-05-2019,47
21-05-2019,50
22-05-2019,43
23-05-2019,58
24-05-2019,40
25-05-2019,22
26-05-2019,34
27-05-2019,27
28-05-2019,37
29-05-2019,38
30-05-2019,48
31-05-2019,48
01-06-2019,48
02-06-2019,44
03-06-2019,43
04-06-2019,41
05-06-2019,50
06-06-2019,38
07-06-2019,25
08-06-2019,28
09-06-2019,29
10-06-2019,39
11-06-2019,41
12-06-2019,22
13-06-2019,40
14-06-2019,22
15-06-2019,13
16-06-2019,16
17-06-2019,9
18-06-2019,8
19-06-2019,5
20-06-2019,10
21-06-2019,27
22-06-2019,30
23-06-2019,39
24-06-2019,33
25-06-2019,35
26-06-2019,37
27-06-2019,40
28-06-2019,28
29-06-2019,26
30-06-2019,30
01-07-2019,20
02-07-2019,16
03-07-2019,17
04-07-2019,24
05-07-2019,27
06-07-2019,32
07-07-2019,33
08-07-2019,42
09-07-2019,35
10-07-2019,36
11-07-2019,11
12-07-2019,24
13-07-2019,26
14-07-2019,30
15-07-2019,44
16-07-2019,38
17-07-2019,34
18-07-2019,31
19-07-2019,40
20-07-2019,41
21-07-2019,29
22-07-2019,17
23-07-2019,36
24-07-2019,40
25-07-2019,38
26-07-2019,37
27-07-2019,30
28-07-2019,18
29-07-2019,37
30-07-2019,36
31-07-2019,34
01-08-2019,34
02-08-2019,30
03-08-2019,29
04-08-2019,40
05-08-2019,46
06-08-2019,42
07-08-2019,31
08-08-2019,21
09-08-2019,42
10-08-2019,39
11-08-2019,39
12-08-2019,35
13-08-2019,38
14-08-2019,28
15-08-2019,14
16-08-2019,22
17-08-2019,27
18-08-2019,40
19-08-2019,38
20-08-2019,26
21-08-2019,32
22-08-2019,37
23-08-2019,39
24-08-2019,31
25-08-2019,40
26-08-2019,39
27-08-2019,33
28-08-2019,27
29-08-2019,15
30-08-2019,23
31-08-2019,25
01-09-2019,30
02-09-2019,16
03-09-2019,18
04-09-2019,31
05-09-2019,34
06-09-2019,29
07-09-2019,21
08-09-2019,45
09-09-2019,36
10-09-2019,36
11-09-2019,27
12-09-2019,32
13-09-2019,16
14-09-2019,18
15-09-2019,31
16-09-2019,36
17-09-2019,43
18-09-2019,44
19-09-2019,43
20-09-2019,45
21-09-2019,65
22-09-2019,25
23-09-2019,32
24-09-2019,34
25-09-2019,23
26-09-2019,21
27-09-2019,23
28-09-2019,20
29-09-2019,28
30-09-2019,30
01-10-2019,18
02-10-2019,23
03-10-2019,30
04-10-2019,28
05-10-2019,33
06-10-2019,35
07-10-2019,30
08-10-2019,33
09-10-2019,35
10-10-2019,32
11-10-2019,34
12-10-2019,26
13-10-2019,28
14-10-2019,33
15-10-2019,35
16-10-2019,30
17-10-2019,33
18-10-2019,35
19-10-2019,32
20-10-2019,34
21-10-2019,26
22-10-2019,23
23-10-2019,13
24-10-2019,32
25-10-2019,20
26-10-2019,20
27-10-2019,13
28-10-2019,19
29-10-2019,31
30-10-2019,50
31-10-2019,37
01-11-2019,21
02-11-2019,35
03-11-2019,41
04-11-2019,39
05-11-2019,30
06-11-2019,33
07-11-2019,29
08-11-2019,39
09-11-2019,36
10-11-2019,45
11-11-2019,38
12-11-2019,22
13-11-2019,21
14-11-2019,23
15-11-2019,4
16-11-2019,18
17-11-2019,7
18-11-2019,10
19-11-2019,19
20-11-2019,35
21-11-2019,
22-11-2019,
23-11-2019,
24-11-2019,
25-11-2019,36
26-11-2019,39
27-11-2019,36
28-11-2019,32
29-11-2019,23
30-11-2019,13
01-12-2019,15
02-12-2019,9
03-12-2019,16
04-12-2019,16
05-12-2019,13
06-12-2019,21
07-12-2019,15
08-12-2019,16
09-12-2019,13
10-12-2019,13
11-12-2019,16
12-12-2019,13
13-12-2019,11
14-12-2019,16
15-12-2019,12
16-12-2019,21
17-12-2019,17
18-12-2019,10
19-12-2019,14
20-12-2019,17
21-12-2019,20
22-12-2019,18
23-12-2019,17
24-12-2019,18
25-12-2019,14
26-12-2019,13
27-12-2019,11
28-12-2019,31
29-12-2019,49
30-12-2019,45
31-12-2019,27
01-01-2020,23
02-01-2020,34
03-01-2020,38
04-01-2020,42
05-01-2020,22
06-01-2020,28
07-01-2020,38
08-01-2020,33
09-01-2020,22
10-01-2020,24
11-01-2020,37
12-01-2020,31
13-01-2020,30
14-01-2020,48
15-01-2020,38
16-01-2020,51
17-01-2020,46
18-01-2020,46
19-01-2020,75
20-01-2020,39
21-01-2020,35
22-01-2020,57
23-01-2020,50
24-01-2020,43
25-01-2020,48
26-01-2020,46
27-01-2020,22
28-01-2020,32
29-01-2020,31
30-01-2020,45
31-01-2020,32
01-02-2020,32
02-02-2020,41
03-02-2020,34
04-02-2020,48
05-02-2020,69
06-02-2020,19
07-02-2020,31
08-02-2020,52
09-02-2020,38
10-02-2020,31
11-02-2020,31
12-02-2020,31
13-02-2020,38
14-02-2020,61
15-02-2020,47
16-02-2020,57
17-02-2020,31
18-02-2020,53
19-02-2020,57
20-02-2020,59
21-02-2020,47
22-02-2020,53
23-02-2020,41
24-02-2020,43
25-02-2020,42
26-02-2020,30
27-02-2020,20
28-02-2020,35
29-02-2020,35
01-03-2020,37
02-03-2020,31
03-03-2020,24
04-03-2020,31
05-03-2020,45
06-03-2020,43
07-03-2020,49
08-03-2020,47
09-03-2020,43
10-03-2020,33
11-03-2020,44
12-03-2020,55
13-03-2020,11
14-03-2020,25
15-03-2020,29
16-03-2020,15
17-03-2020,18
18-03-2020,44
19-03-2020,68
20-03-2020,75
21-03-2020,67
22-03-2020,40
23-03-2020,34
24-03-2020,34
25-03-2020,45
26-03-2020,30
27-03-2020,18
28-03-2020,21
29-03-2020,31
30-03-2020,27
31-03-2020,28
01-04-2020,26
02-04-2020,44
03-04-2020,22
04-04-2020,32
05-04-2020,75
06-04-2020,43
07-04-2020,66
08-04-2020,35
09-04-2020,75
10-04-2020,35
11-04-2020,11
12-04-2020,19
13-04-2020,12
14-04-2020,15
15-04-2020,22
16-04-2020,26
17-04-2020,22
18-04-2020,33
19-04-2020,62
20-04-2020,35
21-04-2020,30
22-04-2020,23
23-04-2020,23
24-04-2020,16
25-04-2020,21
26-04-2020,31
27-04-2020,38
28-04-2020,31
29-04-2020,39
30-04-2020,40
01-05-2020,47
02-05-2020,25
03-05-2020,21
04-05-2020,27
05-05-2020,35
06-05-2020,49
07-05-2020,44
08-05-2020,34
09-05-2020,23
10-05-2020,34
11-05-2020,33
12-05-2020,27
13-05-2020,31
14-05-2020,17
15-05-2020,29
16-05-2020,8
17-05-2020,12
18-05-2020,18
19-05-2020,9
20-05-2020,9
21-05-2020,15
22-05-2020,30
23-05-2020,28
24-05-2020,27
25-05-2020,20
26-05-2020,34
27-05-2020,30
28-05-2020,36
29-05-2020,8
30-05-2020,18
31-05-2020,28
01-06-2020,12
02-06-2020,19
03-06-2020,29
04-06-2020,17
05-06-2020,44
06-06-2020,14
07-06-2020,26
08-06-2020,24
09-06-2020,12
10-06-2020,17
11-06-2020,36
12-06-2020,30
13-06-2020,58
14-06-2020,50
15-06-2020,53
16-06-2020,8
17-06-2020,10
18-06-2020,9
19-06-2020,16
20-06-2020,28
21-06-2020,49
22-06-2020,46
23-06-2020,24
24-06-2020,24
25-06-2020,18
26-06-2020,64
27-06-2020,39
28-06-2020,37
29-06-2020,32
30-06-2020,13
01-07-2020,7
02-07-2020,14
03-07-2020,18
04-07-2020,29
05-07-2020,56
06-07-2020,40
07-07-2020,43
08-07-2020,86
09-07-2020,35
10-07-2020,48
11-07-2020,26
12-07-2020,13
13-07-2020,21
14-07-2020,35
15-07-2020,28
16-07-2020,39
17-07-2020,16
18-07-2020,14
19-07-2020,19
20-07-2020,42
21-07-2020,20
22-07-2020,39
23-07-2020,61
24-07-2020,43
25-07-2020,67
26-07-2020,51
27-07-2020,55
28-07-2020,16
29-07-2020,29
30-07-2020,19
31-07-2020,19
01-08-2020,19
02-08-2020,52
03-08-2020,48
04-08-2020,17
05-08-2020,15
06-08-2020,14
07-08-2020,23
08-08-2020,46
09-08-2020,55
10-08-2020,59
11-08-2020,39
12-08-2020,27
13-08-2020,21
14-08-2020,35
15-08-2020,17
16-08-2020,23
17-08-2020,39
18-08-2020,48
19-08-2020,27
20-08-2020,29
21-08-2020,21
22-08-2020,0
23-08-2020,0
24-08-2020,23
25-08-2020,28
26-08-2020,26
27-08-2020,28
28-08-2020,43
29-08-2020,45
30-08-2020,29
31-08-2020,15
01-09-2020,30
02-09-2020,27
03-09-2020,44
04-09-2020,18
05-09-2020,21
06-09-2020,16
07-09-2020,29
08-09-2020,34
09-09-2020,34
10-09-2020,25
11-09-2020,37
12-09-2020,30
13-09-2020,36
14-09-2020,30
15-09-2020,30
16-09-2020,25
17-09-2020,50
18-09-2020,48
19-09-2020,47
20-09-2020,37
21-09-2020,53
22-09-2020,40
23-09-2020,42
24-09-2020,27
25-09-2020,53
26-09-2020,34
27-09-2020,28
28-09-2020,39
29-09-2020,42
30-09-2020,28
01-10-2020,37
02-10-2020,31
03-10-2020,26
04-10-2020,30
05-10-2020,23
06-10-2020,29
07-10-2020,39
08-10-2020,32
09-10-2020,41
10-10-2020,31
11-10-2020,47
12-10-2020,36
13-10-2020,39
14-10-2020,29
15-10-2020,28
16-10-2020,23
17-10-2020,21
18-10-2020,22
19-10-2020,23
20-10-2020,29
21-10-2020,29
22-10-2020,36
23-10-2020,42
24-10-2020,43
25-10-2020,43
26-10-2020,38
27-10-2020,34
28-10-2020,40
29-10-2020,28
30-10-2020,38
31-10-2020,44
01-11-2020,32
02-11-2020,15
03-11-2020,17
04-11-2020,22
05-11-2020,31
06-11-2020,38
07-11-2020,35
08-11-2020,53
09-11-2020,30
10-11-2020,44
11-11-2020,40
12-11-2020,24
13-11-2020,22
14-11-2020,40
15-11-2020,25
16-11-2020,38
17-11-2020,34
18-11-2020,44
19-11-2020,29
20-11-2020,34
21-11-2020,27
22-11-2020,30
23-11-2020,27
24-11-2020,33
25-11-2020,42
26-11-2020,26
27-11-2020,27
28-11-2020,40
29-11-2020,25
30-11-2020,35
01-12-2020,26
02-12-2020,23
03-12-2020,22
04-12-2020,27
05-12-2020,42
06-12-2020,25
07-12-2020,35
08-12-2020,26
09-12-2020,25
10-12-2020,31
11-12-2020,39
12-12-2020,54
13-12-2020,44
14-12-2020,42
15-12-2020,29
16-12-2020,35
17-12-2020,47
18-12-2020,48
19-12-2020,35
20-12-2020,33
21-12-2020,38
22-12-2020,31
23-12-2020,32
24-12-2020,27
25-12-2020,34
26-12-2020,34
27-12-2020,33
28-12-2020,29
29-12-2020,24
30-12-2020,36
31-12-2020,32
01-01-2021,44
02-01-2021,22
03-01-2021,30
04-01-2021,26
05-01-2021,39
06-01-2021,35
07-01-2021,42
08-01-2021,40
09-01-2021,34
10-01-2021,30
11-01-2021,28
12-01-2021,36
13-01-2021,29
14-01-2021,40
15-01-2021,52
16-01-2021,23
17-01-2021,22
18-01-2021,48
19-01-2021,39
20-01-2021,34
21-01-2021,37
22-01-2021,55
23-01-2021,58
24-01-2021,35
25-01-2021,40
26-01-2021,35
27-01-2021,56
28-01-2021,33
29-01-2021,47
30-01-2021,34
31-01-2021,34
01-02-2021,44
02-02-2021,31
03-02-2021,28
04-02-2021,34
05-02-2021,38
06-02-2021,52
07-02-2021,43
08-02-2021,33
09-02-2021,34
10-02-2021,49
11-02-2021,28
12-02-2021,44
13-02-2021,26
14-02-2021,30
15-02-2021,45
16-02-2021,42
17-02-2021,36
18-02-2021,41
19-02-2021,36
20-02-2021,36
21-02-2021,33
22-02-2021,37
23-02-2021,55
24-02-2021,52
25-02-2021,46
26-02-2021,38
27-02-2021,42
28-02-2021,40
01-03-2021,32
02-03-2021,35
03-03-2021,17
04-03-2021,19
05-03-2021,25
06-03-2021,36
07-03-2021,39
08-03-2021,36
09-03-2021,32
10-03-2021,23
11-03-2021,13
12-03-2021,15
13-03-2021,9
14-03-2021,16
15-03-2021,16
16-03-2021,13
17-03-2021,21
18-03-2021,15
19-03-2021,16
20-03-2021,13
21-03-2021,13
22-03-2021,16
23-03-2021,13
24-03-2021,11
25-03-2021,16
26-03-2021,12
27-03-2021,21
28-03-2021,17
29-03-2021,10
30-03-2021,14
31-03-2021,17
01-04-2021,20
02-04-2021,18
03-04-2021,17
04-04-2021,18
05-04-2021,14
06-04-2021,13
07-04-2021,11
08-04-2021,31
09-04-2021,49
10-04-2021,45
11-04-2021,27
12-04-2021,23
13-04-2021,34
14-04-2021,38
15-04-2021,42
16-04-2021,22
17-04-2021,28
18-04-2021,38
19-04-2021,33
20-04-2021,22
21-04-2021,24
22-04-2021,37
23-04-2021,31
24-04-2021,30
25-04-2021,48
26-04-2021,38
27-04-2021,51
28-04-2021,46
29-04-2021,46
30-04-2021,75
01-05-2021,39
02-05-2021,35
03-05-2021,57
04-05-2021,50
05-05-2021,43
06-05-2021,48
07-05-2021,46
08-05-2021,22
09-05-2021,32
10-05-2021,31
11-05-2021,45
12-05-2021,32
13-05-2021,32
14-05-2021,41
15-05-2021,34
16-05-2021,48
17-05-2021,69
18-05-2021,19
19-05-2021,31
20-05-2021,52
21-05-2021,38
22-05-2021,31
23-05-2021,31
24-05-2021,31
25-05-2021,38
26-05-2021,61
27-05-2021,47
28-05-2021,57
29-05-2021,31
30-05-2021,53
31-05-2021,57
01-06-2021,59
02-06-2021,47
03-06-2021,53
04-06-2021,41
05-06-2021,43
06-06-2021,42
07-06-2021,30
08-06-2021,20
09-06-2021,35
10-06-2021,35
11-06-2021,37
12-06-2021,31
13-06-2021,24
14-06-2021,31
15-06-2021,45
16-06-2021,43
17-06-2021,49
18-06-2021,47
19-06-2021,43
20-06-2021,33
21-06-2021,44
22-06-2021,55
23-06-2021,11
24-06-2021,25
25-06-2021,29
26-06-2021,15
27-06-2021,18
28-06-2021,44
29-06-2021,68
30-06-2021,75
01-07-2021,67
02-07-2021,40
03-07-2021,34
04-07-2021,34
05-07-2021,45
06-07-2021,30
07-07-2021,18
08-07-2021,21
09-07-2021,31
10-07-2021,27
11-07-2021,28
12-07-2021,26
13-07-2021,44
14-07-2021,22
15-07-2021,32
16-07-2021,75
17-07-2021,43
18-07-2021,66
19-07-2021,35
20-07-2021,75
21-07-2021,35
22-07-2021,11
23-07-2021,19
24-07-2021,12
25-07-2021,15
26-07-2021,22
27-07-2021,26
28-07-2021,22
29-07-2021,33
30-07-2021,62
31-07-2021,35
01-08-2021,30
02-08-2021,23
03-08-2021,23
04-08-2021,16
05-08-2021,21
06-08-2021,31
07-08-2021,38
08-08-2021,31
09-08-2021,39
10-08-2021,40
11-08-2021,47
12-08-2021,25
13-08-2021,21
14-08-2021,27
15-08-2021,35
16-08-2021,49
17-08-2021,44
18-08-2021,34
19-08-2021,23
20-08-2021,34
21-08-2021,33
22-08-2021,27
23-08-2021,31
24-08-2021,17
25-08-2021,29
26-08-2021,8
27-08-2021,12
28-08-2021,18
29-08-2021,9
30-08-2021,9
31-08-2021,15
01-09-2021,30
02-09-2021,28
03-09-2021,27
04-09-2021,20
05-09-2021,34
06-09-2021,30
07-09-2021,36
08-09-2021,8
09-09-2021,18
10-09-2021,28
11-09-2021,12
12-09-2021,19
13-09-2021,29
14-09-2021,17
15-09-2021,44
16-09-2021,14
17-09-2021,26
18-09-2021,24
19-09-2021,12
20-09-2021,17
21-09-2021,36
22-09-2021,30
23-09-2021,58
24-09-2021,50
25-09-2021,53
26-09-2021,8
27-09-2021,10
28-09-2021,9
29-09-2021,16
30-09-2021,28
01-10-2021,49
02-10-2021,46
03-10-2021,24
04-10-2021,24
05-10-2021,18
06-10-2021,64
07-10-2021,39
08-10-2021,37
09-10-2021,32
10-10-2021,13
11-10-2021,7
12-10-2021,14
13-10-2021,18
14-10-2021,29
15-10-2021,56
16-10-2021,40
17-10-2021,43
18-10-2021,86
19-10-2021,35
20-10-2021,48
21-10-2021,26
22-10-2021,13
23-10-2021,21
24-10-2021,35
25-10-2021,28
26-10-2021,39
27-10-2021,16
28-10-2021,14
29-10-2021,19
30-10-2021,42
31-10-2021,20
01-11-2021,39
02-11-2021,61
03-11-2021,43
04-11-2021,67
05-11-2021,51
06-11-2021,55
07-11-2021,16
08-11-2021,29
09-11-2021,19
10-11-2021,19
11-11-2021,19
12-11-2021,52
13-11-2021,48
14-11-2021,17
15-11-2021,15
16-11-2021,14
17-11-2021,23
18-11-2021,46
19-11-2021,55
20-11-2021,59
21-11-2021,39
22-11-2021,27
23-11-2021,21
24-11-2021,35
25-11-2021,17
26-11-2021,23
27-11-2021,39
28-11-2021,48
29-11-2021,27
30-11-2021,29
01-12-2021,21
02-12-2021,0
03-12-2021,0
04-12-2021,23
05-12-2021,28
06-12-2021,26
07-12-2021,28
08-12-2021,43
09-12-2021,45
10-12-2021,29
11-12-2021,15
12-12-2021,30
13-12-2021,27
14-12-2021,44
15-12-2021,18
16-12-2021,21
17-12-2021,16
18-12-2021,29
19-12-2021,34
20-12-2021,34
21-12-2021,25
22-12-2021,37
23-12-2021,30
24-12-2021,36
25-12-2021,30
26-12-2021,30
27-12-2021,25
28-12-2021,50
29-12-2021,48
30-12-2021,47
31-12-2021,37
01-01-2022,53
02-01-2022,40
03-01-2022,42
04-01-2022,27
05-01-2022,53
06-01-2022,34
07-01-2022,28
08-01-2022,39
09-01-2022,42
10-01-2022,28
11-01-2022,37
12-01-2022,31
13-01-2022,26
14-01-2022,30
15-01-2022,23
16-01-2022,29
17-01-2022,39
18-01-2022,32
19-01-2022,41
20-01-2022,31
21-01-2022,47
22-01-2022,36
23-01-2022,39
24-01-2022,29
25-01-2022,28
26-01-2022,23
27-01-2022,21
28-01-2022,22
29-01-2022,23
30-01-2022,29
31-01-2022,29
01-02-2022,36
02-02-2022,42
03-02-2022,43
04-02-2022,43
05-02-2022,38
06-02-2022,34
07-02-2022,40
08-02-2022,28
09-02-2022,38
10-02-2022,44
11-02-2022,32
12-02-2022,15
13-02-2022,17
14-02-2022,22
15-02-2022,31
16-02-2022,38
17-02-2022,35
18-02-2022,53
19-02-2022,30
20-02-2022,44
21-02-2022,40
22-02-2022,24
23-02-2022,22
24-02-2022,40
25-02-2022,25
26-02-2022,38
27-02-2022,34
28-02-2022,44
01-03-2022,29
02-03-2022,34
03-03-2022,27
04-03-2022,30
05-03-2022,27
06-03-2022,33
07-03-2022,42
08-03-2022,26
09-03-2022,27
10-03-2022,40
11-03-2022,25
12-03-2022,35
13-03-2022,26
14-03-2022,23
15-03-2022,22
16-03-2022,27
17-03-2022,42
18-03-2022,25
19-03-2022,35
20-03-2022,26
21-03-2022,25
22-03-2022,31
23-03-2022,39
24-03-2022,54
25-03-2022,44
26-03-2022,42
27-03-2022,29
28-03-2022,35
29-03-2022,47
30-03-2022,48
31-03-2022,35
01-04-2022,33
