Tiempo UTC-4,Registros validados
06-05-2018,21
07-05-2018,15
08-05-2018,25
09-05-2018,22
10-05-2018,25
11-05-2018,61
12-05-2018,55
13-05-2018,25
14-05-2018,37
15-05-2018,49
16-05-2018,48
17-05-2018,41
18-05-2018,42
19-05-2018,62
20-05-2018,48
21-05-2018,34
22-05-2018,48
23-05-2018,53
24-05-2018,57
25-05-2018,53
26-05-2018,57
27-05-2018,49
28-05-2018,45
29-05-2018,42
30-05-2018,33
31-05-2018,29
01-06-2018,31
02-06-2018,46
03-06-2018,49
04-06-2018,58
05-06-2018,47
06-06-2018,50
07-06-2018,43
08-06-2018,58
09-06-2018,40
10-06-2018,22
11-06-2018,34
12-06-2018,27
13-06-2018,37
14-06-2018,38
15-06-2018,48
16-06-2018,48
17-06-2018,48
18-06-2018,44
19-06-2018,43
20-06-2018,41
21-06-2018,50
22-06-2018,38
23-06-2018,25
24-06-2018,28
25-06-2018,29
26-06-2018,39
27-06-2018,41
28-06-2018,22
29-06-2018,40
30-06-2018,22
01-07-2018,13
02-07-2018,16
03-07-2018,9
04-07-2018,8
05-07-2018,5
06-07-2018,10
07-07-2018,27
08-07-2018,30
09-07-2018,39
10-07-2018,33
11-07-2018,35
12-07-2018,37
13-07-2018,40
14-07-2018,28
15-07-2018,26
16-07-2018,30
17-07-2018,20
18-07-2018,16
19-07-2018,17
20-07-2018,24
21-07-2018,27
22-07-2018,32
23-07-2018,33
24-07-2018,42
25-07-2018,35
26-07-2018,36
27-07-2018,11
28-07-2018,24
29-07-2018,26
30-07-2018,30
31-07-2018,44
01-08-2018,38
02-08-2018,34
03-08-2018,31
04-08-2018,40
05-08-2018,41
06-08-2018,29
07-08-2018,17
08-08-2018,36
09-08-2018,40
10-08-2018,38
11-08-2018,37
12-08-2018,30
13-08-2018,18
14-08-2018,37
15-08-2018,36
16-08-2018,34
17-08-2018,34
18-08-2018,30
19-08-2018,29
20-08-2018,40
21-08-2018,46
22-08-2018,42
23-08-2018,31
24-08-2018,21
25-08-2018,42
26-08-2018,39
27-08-2018,39
28-08-2018,35
29-08-2018,38
30-08-2018,28
31-08-2018,14
01-09-2018,22
02-09-2018,27
03-09-2018,40
04-09-2018,38
05-09-2018,26
06-09-2018,32
07-09-2018,37
08-09-2018,39
09-09-2018,31
10-09-2018,40
11-09-2018,39
12-09-2018,33
13-09-2018,27
14-09-2018,15
15-09-2018,23
16-09-2018,25
17-09-2018,30
18-09-2018,16
19-09-2018,18
20-09-2018,31
21-09-2018,34
22-09-2018,29
23-09-2018,21
24-09-2018,45
25-09-2018,36
26-09-2018,36
27-09-2018,27
28-09-2018,32
29-09-2018,16
30-09-2018,18
01-10-2018,31
02-10-2018,36
03-10-2018,43
04-10-2018,44
05-10-2018,43
06-10-2018,45
07-10-2018,65
08-10-2018,25
09-10-2018,32
10-10-2018,34
11-10-2018,23
12-10-2018,21
13-10-2018,23
14-10-2018,20
15-10-2018,28
16-10-2018,30
17-10-2018,18
18-10-2018,23
19-10-2018,30
20-10-2018,28
21-10-2018,33
22-10-2018,35
23-10-2018,30
24-10-2018,33
25-10-2018,35
26-10-2018,32
27-10-2018,34
28-10-2018,26
29-10-2018,28
30-10-2018,33
31-10-2018,35
01-11-2018,30
02-11-2018,33
03-11-2018,35
04-11-2018,32
05-11-2018,34
06-11-2018,26
07-11-2018,23
08-11-2018,13
09-11-2018,32
10-11-2018,20
11-11-2018,20
12-11-2018,13
13-11-2018,19
14-11-2018,31
15-11-2018,50
16-11-2018,37
17-11-2018,21
18-11-2018,35
19-11-2018,41
20-11-2018,39
21-11-2018,30
22-11-2018,33
23-11-2018,29
24-11-2018,39
25-11-2018,36
26-11-2018,45
27-11-2018,38
28-11-2018,22
29-11-2018,21
30-11-2018,23
01-12-2018,4
02-12-2018,18
03-12-2018,7
04-12-2018,10
05-12-2018,19
06-12-2018,35
07-12-2018,35
08-12-2018,40
09-12-2018,40
10-12-2018,51
11-12-2018,48
12-12-2018,56
13-12-2018,39
14-12-2018,47
15-12-2018,56
16-12-2018,51
17-12-2018,46
18-12-2018,37
19-12-2018,48
20-12-2018,52
21-12-2018,51
22-12-2018,36
23-12-2018,46
24-12-2018,57
25-12-2018,64
26-12-2018,39
27-12-2018,41
28-12-2018,47
29-12-2018,41
30-12-2018,49
31-12-2018,55
01-01-2019,53
02-01-2019,57
03-01-2019,59
04-01-2019,47
05-01-2019,30
06-01-2019,18
07-01-2019,22
08-01-2019,26
09-01-2019,35
10-01-2019,38
11-01-2019,29
12-01-2019,25
13-01-2019,28
14-01-2019,33
15-01-2019,54
16-01-2019,49
17-01-2019,45
18-01-2019,57
19-01-2019,45
20-01-2019,32
21-01-2019,51
22-01-2019,48
23-01-2019,31
24-01-2019,42
25-01-2019,54
26-01-2019,48
27-01-2019,40
28-01-2019,42
29-01-2019,30
30-01-2019,38
31-01-2019,42
01-02-2019,38
02-02-2019,37
03-02-2019,44
04-02-2019,39
05-02-2019,26
06-02-2019,29
07-02-2019,29
08-02-2019,49
09-02-2019,40
10-02-2019,42
11-02-2019,57
12-02-2019,41
13-02-2019,46
14-02-2019,23
15-02-2019,62
16-02-2019,29
17-02-2019,46
18-02-2019,52
19-02-2019,45
20-02-2019,43
21-02-2019,29
22-02-2019,44
23-02-2019,54
24-02-2019,49
25-02-2019,58
26-02-2019,62
27-02-2019,65
28-02-2019,69
01-03-2019,69
02-03-2019,53
03-03-2019,45
04-03-2019,52
05-03-2019,65
06-03-2019,71
07-03-2019,66
08-03-2019,57
09-03-2019,38
10-03-2019,24
11-03-2019,48
12-03-2019,62
13-03-2019,71
14-03-2019,51
15-03-2019,56
16-03-2019,53
17-03-2019,53
18-03-2019,80
19-03-2019,71
20-03-2019,90
21-03-2019,87
22-03-2019,86
23-03-2019,66
24-03-2019,59
25-03-2019,66
26-03-2019,66
27-03-2019,55
28-03-2019,67
29-03-2019,73
30-03-2019,39
31-03-2019,10
01-04-2019,31
02-04-2019,38
03-04-2019,20
04-04-2019,41
05-04-2019,57
06-04-2019,58
07-04-2019,52
08-04-2019,67
09-04-2019,63
10-04-2019,64
11-04-2019,71
12-04-2019,73
13-04-2019,60
14-04-2019,57
15-04-2019,87
16-04-2019,96
17-04-2019,76
18-04-2019,64
19-04-2019,41
20-04-2019,35
21-04-2019,33
22-04-2019,40
23-04-2019,39
24-04-2019,18
25-04-2019,31
26-04-2019,44
27-04-2019,57
28-04-2019,51
29-04-2019,61
30-04-2019,50
01-05-2019,64
02-05-2019,71
03-05-2019,63
04-05-2019,54
05-05-2019,58
06-05-2019,62
07-05-2019,47
08-05-2019,47
09-05-2019,24
10-05-2019,44
11-05-2019,47
12-05-2019,56
13-05-2019,78
14-05-2019,81
15-05-2019,79
16-05-2019,81
17-05-2019,42
18-05-2019,40
19-05-2019,42
20-05-2019,16
21-05-2019,27
22-05-2019,49
23-05-2019,76
24-05-2019,90
25-05-2019,37
26-05-2019,27
27-05-2019,30
28-05-2019,42
29-05-2019,21
30-05-2019,10
31-05-2019,17
01-06-2019,30
02-06-2019,49
03-06-2019,66
04-06-2019,57
05-06-2019,54
06-06-2019,34
07-06-2019,45
08-06-2019,62
09-06-2019,58
10-06-2019,65
11-06-2019,22
12-06-2019,16
13-06-2019,31
14-06-2019,22
15-06-2019,13
16-06-2019,20
17-06-2019,23
18-06-2019,35
19-06-2019,62
20-06-2019,32
21-06-2019,43
22-06-2019,59
23-06-2019,46
24-06-2019,33
25-06-2019,28
26-06-2019,45
27-06-2019,36
28-06-2019,11
29-06-2019,13
30-06-2019,28
01-07-2019,52
02-07-2019,67
03-07-2019,58
04-07-2019,50
05-07-2019,56
06-07-2019,40
07-07-2019,34
08-07-2019,29
09-07-2019,46
10-07-2019,49
11-07-2019,60
12-07-2019,40
13-07-2019,52
14-07-2019,51
15-07-2019,69
16-07-2019,55
17-07-2019,61
18-07-2019,41
19-07-2019,56
20-07-2019,57
21-07-2019,26
22-07-2019,22
23-07-2019,28
24-07-2019,26
25-07-2019,37
26-07-2019,62
27-07-2019,69
28-07-2019,42
29-07-2019,43
30-07-2019,56
31-07-2019,38
01-08-2019,35
02-08-2019,78
03-08-2019,64
04-08-2019,58
05-08-2019,61
06-08-2019,65
07-08-2019,43
08-08-2019,24
09-08-2019,44
10-08-2019,48
11-08-2019,47
12-08-2019,55
13-08-2019,69
14-08-2019,67
15-08-2019,57
16-08-2019,48
17-08-2019,30
18-08-2019,39
19-08-2019,51
20-08-2019,55
21-08-2019,46
22-08-2019,51
23-08-2019,45
24-08-2019,40
25-08-2019,44
26-08-2019,36
27-08-2019,32
28-08-2019,28
29-08-2019,35
30-08-2019,43
31-08-2019,54
01-09-2019,48
02-09-2019,49
03-09-2019,58
04-09-2019,49
05-09-2019,16
06-09-2019,25
07-09-2019,19
08-09-2019,26
09-09-2019,9
10-09-2019,19
11-09-2019,22
12-09-2019,42
13-09-2019,50
14-09-2019,30
15-09-2019,30
16-09-2019,25
17-09-2019,18
18-09-2019,27
19-09-2019,15
20-09-2019,30
21-09-2019,41
22-09-2019,42
23-09-2019,39
24-09-2019,42
25-09-2019,45
26-09-2019,47
27-09-2019,23
28-09-2019,46
29-09-2019,25
30-09-2019,18
01-10-2019,16
02-10-2019,28
03-10-2019,32
04-10-2019,45
05-10-2019,59
06-10-2019,70
07-10-2019,48
08-10-2019,59
09-10-2019,61
10-10-2019,57
11-10-2019,51
12-10-2019,37
13-10-2019,37
14-10-2019,18
15-10-2019,27
16-10-2019,29
17-10-2019,26
18-10-2019,43
19-10-2019,18
20-10-2019,17
21-10-2019,33
22-10-2019,44
23-10-2019,36
24-10-2019,32
25-10-2019,45
26-10-2019,47
27-10-2019,28
28-10-2019,25
29-10-2019,31
30-10-2019,41
31-10-2019,44
01-11-2019,24
02-11-2019,40
03-11-2019,33
04-11-2019,30
05-11-2019,38
06-11-2019,42
07-11-2019,47
08-11-2019,45
09-11-2019,41
10-11-2019,25
11-11-2019,21
12-11-2019,29
13-11-2019,30
14-11-2019,35
15-11-2019,32
16-11-2019,30
17-11-2019,31
18-11-2019,53
19-11-2019,46
20-11-2019,42
21-11-2019,22
22-11-2019,22
23-11-2019,21
24-11-2019,16
25-11-2019,24
26-11-2019,44
27-11-2019,57
28-11-2019,63
29-11-2019,45
30-11-2019,49
01-12-2019,38
02-12-2019,41
03-12-2019,45
04-12-2019,51
05-12-2019,48
06-12-2019,45
07-12-2019,37
08-12-2019,30
09-12-2019,37
10-12-2019,35
11-12-2019,39
12-12-2019,49
13-12-2019,21
14-12-2019,30
15-12-2019,38
16-12-2019,50
17-12-2019,58
18-12-2019,57
19-12-2019,39
20-12-2019,45
21-12-2019,60
22-12-2019,56
23-12-2019,50
24-12-2019,36
25-12-2019,44
26-12-2019,50
27-12-2019,51
28-12-2019,46
29-12-2019,41
30-12-2019,30
31-12-2019,37
01-01-2020,39
02-01-2020,25
03-01-2020,27
04-01-2020,26
05-01-2020,12
06-01-2020,20
07-01-2020,24
08-01-2020,18
09-01-2020,38
10-01-2020,53
11-01-2020,56
12-01-2020,46
13-01-2020,46
14-01-2020,21
15-01-2020,40
16-01-2020,43
17-01-2020,42
18-01-2020,46
19-01-2020,26
20-01-2020,39
21-01-2020,27
22-01-2020,26
23-01-2020,21
24-01-2020,25
25-01-2020,32
26-01-2020,33
27-01-2020,38
28-01-2020,35
29-01-2020,26
30-01-2020,41
31-01-2020,43
01-02-2020,43
02-02-2020,36
03-02-2020,28
04-02-2020,36
05-02-2020,41
06-02-2020,42
07-02-2020,47
08-02-2020,52
09-02-2020,38
10-02-2020,34
11-02-2020,34
12-02-2020,29
13-02-2020,47
14-02-2020,63
15-02-2020,56
16-02-2020,31
17-02-2020,29
18-02-2020,57
19-02-2020,55
20-02-2020,37
21-02-2020,30
22-02-2020,33
23-02-2020,36
24-02-2020,41
25-02-2020,48
26-02-2020,55
27-02-2020,50
28-02-2020,46
29-02-2020,42
01-03-2020,30
02-03-2020,46
03-03-2020,41
04-03-2020,40
05-03-2020,32
06-03-2020,25
07-03-2020,35
08-03-2020,39
09-03-2020,45
10-03-2020,40
11-03-2020,38
12-03-2020,53
13-03-2020,46
14-03-2020,45
15-03-2020,50
16-03-2020,32
17-03-2020,34
18-03-2020,48
19-03-2020,45
20-03-2020,52
21-03-2020,18
22-03-2020,25
23-03-2020,45
24-03-2020,46
25-03-2020,40
26-03-2020,34
27-03-2020,16
28-03-2020,37
29-03-2020,34
30-03-2020,55
31-03-2020,59
01-04-2020,58
02-04-2020,63
03-04-2020,53
04-04-2020,39
05-04-2020,31
06-04-2020,49
07-04-2020,62
08-04-2020,33
09-04-2020,16
10-04-2020,19
11-04-2020,22
12-04-2020,20
13-04-2020,34
14-04-2020,51
15-04-2020,30
16-04-2020,40
17-04-2020,62
18-04-2020,65
19-04-2020,48
20-04-2020,45
21-04-2020,41
22-04-2020,48
23-04-2020,35
24-04-2020,15
25-04-2020,30
26-04-2020,30
27-04-2020,25
28-04-2020,39
29-04-2020,62
30-04-2020,53
01-05-2020,64
02-05-2020,54
03-05-2020,47
04-05-2020,78
05-05-2020,77
06-05-2020,74
07-05-2020,70
08-05-2020,73
09-05-2020,56
10-05-2020,47
11-05-2020,60
12-05-2020,39
13-05-2020,50
14-05-2020,64
15-05-2020,84
16-05-2020,81
17-05-2020,57
18-05-2020,57
19-05-2020,52
20-05-2020,34
21-05-2020,30
22-05-2020,45
23-05-2020,63
24-05-2020,53
25-05-2020,65
26-05-2020,53
27-05-2020,40
28-05-2020,32
29-05-2020,29
30-05-2020,32
31-05-2020,24
01-06-2020,33
02-06-2020,34
03-06-2020,4
04-06-2020,18
05-06-2020,36
06-06-2020,42
07-06-2020,54
08-06-2020,53
09-06-2020,51
10-06-2020,59
11-06-2020,30
12-06-2020,34
13-06-2020,50
14-06-2020,37
15-06-2020,14
16-06-2020,13
17-06-2020,9
18-06-2020,43
19-06-2020,44
20-06-2020,30
21-06-2020,26
22-06-2020,35
23-06-2020,14
24-06-2020,12
25-06-2020,36
26-06-2020,40
27-06-2020,42
28-06-2020,24
29-06-2020,5
30-06-2020,19
01-07-2020,29
02-07-2020,32
03-07-2020,53
04-07-2020,19
05-07-2020,11
06-07-2020,20
07-07-2020,16
08-07-2020,24
09-07-2020,35
10-07-2020,54
11-07-2020,51
12-07-2020,36
13-07-2020,39
14-07-2020,57
15-07-2020,39
16-07-2020,52
17-07-2020,42
18-07-2020,35
19-07-2020,22
20-07-2020,21
21-07-2020,13
22-07-2020,14
23-07-2020,18
24-07-2020,24
25-07-2020,43
26-07-2020,59
27-07-2020,54
28-07-2020,51
29-07-2020,60
30-07-2020,54
31-07-2020,66
01-08-2020,62
02-08-2020,49
03-08-2020,57
04-08-2020,48
05-08-2020,23
06-08-2020,38
07-08-2020,54
08-08-2020,55
09-08-2020,44
10-08-2020,63
11-08-2020,55
12-08-2020,41
13-08-2020,48
14-08-2020,32
15-08-2020,47
16-08-2020,41
17-08-2020,51
18-08-2020,28
19-08-2020,40
20-08-2020,52
21-08-2020,59
22-08-2020,40
23-08-2020,13
24-08-2020,18
25-08-2020,11
26-08-2020,12
27-08-2020,23
28-08-2020,30
29-08-2020,21
30-08-2020,27
31-08-2020,20
01-09-2020,17
02-09-2020,27
03-09-2020,35
04-09-2020,42
05-09-2020,33
06-09-2020,35
07-09-2020,38
08-09-2020,33
09-09-2020,36
10-09-2020,47
11-09-2020,46
12-09-2020,39
13-09-2020,40
14-09-2020,58
15-09-2020,40
16-09-2020,47
17-09-2020,58
18-09-2020,48
19-09-2020,47
20-09-2020,36
21-09-2020,51
22-09-2020,49
23-09-2020,50
24-09-2020,42
25-09-2020,15
26-09-2020,22
27-09-2020,33
28-09-2020,42
29-09-2020,23
30-09-2020,42
01-10-2020,43
02-10-2020,43
03-10-2020,32
04-10-2020,42
05-10-2020,48
06-10-2020,43
07-10-2020,53
08-10-2020,52
09-10-2020,67
10-10-2020,61
11-10-2020,48
12-10-2020,43
13-10-2020,26
14-10-2020,22
15-10-2020,42
16-10-2020,31
17-10-2020,46
18-10-2020,41
19-10-2020,42
20-10-2020,69
21-10-2020,44
22-10-2020,50
23-10-2020,45
24-10-2020,41
25-10-2020,23
26-10-2020,51
27-10-2020,34
28-10-2020,38
29-10-2020,56
30-10-2020,55
31-10-2020,49
01-11-2020,39
02-11-2020,49
03-11-2020,47
04-11-2020,16
05-11-2020,37
06-11-2020,44
07-11-2020,42
08-11-2020,21
09-11-2020,37
10-11-2020,34
11-11-2020,28
12-11-2020,43
13-11-2020,30
14-11-2020,22
15-11-2020,26
16-11-2020,32
17-11-2020,13
18-11-2020,33
19-11-2020,32
20-11-2020,25
21-11-2020,35
22-11-2020,40
23-11-2020,39
24-11-2020,39
25-11-2020,48
26-11-2020,51
27-11-2020,36
28-11-2020,47
29-11-2020,45
30-11-2020,51
01-12-2020,27
02-12-2020,42
03-12-2020,48
04-12-2020,41
05-12-2020,43
06-12-2020,43
07-12-2020,40
08-12-2020,35
09-12-2020,47
10-12-2020,36
11-12-2020,51
12-12-2020,46
13-12-2020,37
14-12-2020,45
15-12-2020,46
16-12-2020,44
17-12-2020,49
18-12-2020,31
19-12-2020,37
20-12-2020,40
21-12-2020,47
22-12-2020,32
23-12-2020,23
24-12-2020,28
25-12-2020,30
26-12-2020,17
27-12-2020,18
28-12-2020,25
29-12-2020,26
30-12-2020,42
31-12-2020,42
01-01-2021,30
02-01-2021,31
03-01-2021,33
04-01-2021,34
05-01-2021,31
06-01-2021,37
07-01-2021,46
08-01-2021,40
09-01-2021,40
10-01-2021,37
11-01-2021,45
12-01-2021,48
13-01-2021,51
14-01-2021,52
15-01-2021,51
16-01-2021,37
17-01-2021,44
18-01-2021,47
19-01-2021,45
20-01-2021,43
21-01-2021,40
22-01-2021,37
23-01-2021,29
24-01-2021,27
25-01-2021,31
26-01-2021,27
27-01-2021,48
28-01-2021,54
29-01-2021,49
30-01-2021,26
31-01-2021,16
01-02-2021,23
02-02-2021,33
03-02-2021,45
04-02-2021,48
05-02-2021,34
06-02-2021,25
07-02-2021,21
08-02-2021,29
09-02-2021,45
10-02-2021,51
11-02-2021,18
12-02-2021,32
13-02-2021,27
14-02-2021,28
15-02-2021,26
16-02-2021,24
17-02-2021,40
18-02-2021,36
19-02-2021,48
20-02-2021,41
21-02-2021,34
22-02-2021,48
23-02-2021,47
24-02-2021,45
25-02-2021,55
26-02-2021,35
27-02-2021,38
28-02-2021,38
01-03-2021,32
02-03-2021,38
03-03-2021,46
04-03-2021,37
05-03-2021,18
06-03-2021,23
07-03-2021,34
08-03-2021,37
09-03-2021,32
10-03-2021,25
11-03-2021,33
12-03-2021,45
13-03-2021,34
14-03-2021,35
15-03-2021,11
16-03-2021,34
17-03-2021,46
18-03-2021,36
19-03-2021,25
20-03-2021,32
21-03-2021,34
22-03-2021,61
23-03-2021,60
24-03-2021,57
25-03-2021,54
26-03-2021,64
27-03-2021,72
28-03-2021,60
29-03-2021,67
30-03-2021,51
31-03-2021,41
01-04-2021,92
02-04-2021,59
03-04-2021,52
04-04-2021,24
05-04-2021,21
06-04-2021,23
07-04-2021,37
08-04-2021,45
09-04-2021,53
10-04-2021,39
11-04-2021,54
12-04-2021,67
13-04-2021,76
14-04-2021,56
15-04-2021,63
16-04-2021,45
17-04-2021,35
18-04-2021,40
19-04-2021,56
20-04-2021,13
21-04-2021,26
22-04-2021,29
23-04-2021,11
24-04-2021,37
25-04-2021,47
26-04-2021,48
27-04-2021,43
28-04-2021,55
29-04-2021,48
30-04-2021,63
01-05-2021,53
02-05-2021,52
03-05-2021,23
04-05-2021,18
05-05-2021,36
06-05-2021,51
07-05-2021,26
08-05-2021,32
09-05-2021,39
10-05-2021,62
11-05-2021,76
12-05-2021,75
13-05-2021,88
14-05-2021,80
15-05-2021,58
16-05-2021,61
17-05-2021,87
18-05-2021,37
19-05-2021,14
20-05-2021,25
21-05-2021,19
22-05-2021,51
23-05-2021,72
24-05-2021,87
25-05-2021,84
26-05-2021,89
27-05-2021,98
28-05-2021,31
29-05-2021,59
30-05-2021,54
31-05-2021,71
01-06-2021,81
02-06-2021,50
03-06-2021,67
04-06-2021,41
05-06-2021,48
06-06-2021,37
07-06-2021,77
08-06-2021,81
09-06-2021,41
10-06-2021,69
11-06-2021,96
12-06-2021,87
13-06-2021,65
14-06-2021,76
15-06-2021,25
16-06-2021,29
17-06-2021,40
18-06-2021,22
19-06-2021,31
20-06-2021,40
21-06-2021,53
22-06-2021,51
23-06-2021,7
24-06-2021,33
25-06-2021,24
26-06-2021,14
27-06-2021,38
28-06-2021,45
29-06-2021,65
30-06-2021,54
01-07-2021,53
02-07-2021,71
03-07-2021,68
04-07-2021,51
05-07-2021,59
06-07-2021,24
07-07-2021,64
08-07-2021,67
09-07-2021,65
10-07-2021,65
11-07-2021,42
12-07-2021,22
13-07-2021,33
14-07-2021,27
15-07-2021,67
16-07-2021,58
17-07-2021,64
18-07-2021,59
19-07-2021,82
20-07-2021,79
21-07-2021,85
22-07-2021,82
23-07-2021,50
24-07-2021,13
25-07-2021,16
26-07-2021,22
27-07-2021,50
28-07-2021,59
29-07-2021,52
30-07-2021,63
31-07-2021,61
01-08-2021,54
02-08-2021,75
03-08-2021,74
04-08-2021,43
05-08-2021,37
06-08-2021,45
07-08-2021,12
08-08-2021,7
09-08-2021,26
10-08-2021,43
11-08-2021,53
12-08-2021,48
13-08-2021,54
14-08-2021,53
15-08-2021,43
16-08-2021,47
17-08-2021,49
18-08-2021,34
19-08-2021,14
20-08-2021,54
21-08-2021,51
22-08-2021,39
23-08-2021,36
24-08-2021,16
25-08-2021,16
26-08-2021,45
27-08-2021,59
28-08-2021,57
29-08-2021,42
30-08-2021,35
31-08-2021,45
01-09-2021,48
02-09-2021,61
03-09-2021,35
04-09-2021,40
05-09-2021,46
06-09-2021,36
07-09-2021,22
08-09-2021,52
09-09-2021,73
10-09-2021,59
11-09-2021,17
12-09-2021,18
13-09-2021,31
14-09-2021,50
15-09-2021,71
16-09-2021,71
17-09-2021,54
18-09-2021,48
19-09-2021,40
20-09-2021,50
21-09-2021,28
22-09-2021,30
23-09-2021,68
24-09-2021,66
25-09-2021,39
26-09-2021,39
27-09-2021,47
28-09-2021,43
29-09-2021,45
30-09-2021,33
01-10-2021,45
02-10-2021,39
03-10-2021,42
04-10-2021,54
05-10-2021,45
06-10-2021,47
07-10-2021,30
08-10-2021,16
09-10-2021,20
10-10-2021,32
11-10-2021,40
12-10-2021,20
13-10-2021,27
14-10-2021,31
15-10-2021,53
16-10-2021,42
17-10-2021,38
18-10-2021,50
19-10-2021,40
20-10-2021,19
21-10-2021,28
22-10-2021,33
23-10-2021,32
24-10-2021,31
25-10-2021,48
26-10-2021,48
27-10-2021,43
28-10-2021,46
29-10-2021,45
30-10-2021,50
31-10-2021,23
01-11-2021,23
02-11-2021,37
03-11-2021,35
04-11-2021,32
05-11-2021,46
06-11-2021,41
07-11-2021,33
08-11-2021,47
09-11-2021,23
10-11-2021,24
11-11-2021,39
12-11-2021,33
13-11-2021,30
14-11-2021,33
15-11-2021,48
16-11-2021,40
17-11-2021,57
18-11-2021,43
19-11-2021,43
20-11-2021,33
21-11-2021,43
22-11-2021,47
23-11-2021,25
24-11-2021,16
25-11-2021,42
26-11-2021,20
27-11-2021,17
28-11-2021,35
29-11-2021,33
30-11-2021,36
01-12-2021,37
02-12-2021,32
03-12-2021,43
04-12-2021,41
05-12-2021,40
06-12-2021,25
07-12-2021,36
08-12-2021,35
09-12-2021,24
10-12-2021,12
11-12-2021,14
12-12-2021,28
13-12-2021,35
14-12-2021,48
15-12-2021,51
16-12-2021,47
17-12-2021,56
18-12-2021,66
19-12-2021,51
20-12-2021,23
21-12-2021,29
22-12-2021,41
23-12-2021,37
24-12-2021,44
25-12-2021,44
26-12-2021,44
27-12-2021,39
28-12-2021,38
29-12-2021,24
30-12-2021,43
31-12-2021,33
01-01-2022,45
02-01-2022,43
03-01-2022,50
04-01-2022,42
05-01-2022,46
06-01-2022,44
07-01-2022,57
08-01-2022,38
09-01-2022,24
10-01-2022,36
11-01-2022,35
12-01-2022,37
13-01-2022,39
14-01-2022,33
15-01-2022,26
16-01-2022,24
17-01-2022,34
18-01-2022,47
19-01-2022,55
20-01-2022,52
21-01-2022,54
22-01-2022,43
23-01-2022,49
24-01-2022,50
25-01-2022,48
26-01-2022,40
27-01-2022,41
28-01-2022,45
29-01-2022,35
30-01-2022,23
31-01-2022,43
01-02-2022,34
02-02-2022,58
03-02-2022,39
04-02-2022,44
05-02-2022,52
06-02-2022,50
07-02-2022,42
08-02-2022,49
09-02-2022,29
10-02-2022,17
11-02-2022,29
12-02-2022,43
13-02-2022,37
14-02-2022,57
15-02-2022,53
16-02-2022,48
17-02-2022,42
18-02-2022,37
19-02-2022,48
20-02-2022,47
21-02-2022,49
22-02-2022,42
23-02-2022,23
24-02-2022,47
25-02-2022,63
26-02-2022,58
27-02-2022,50
28-02-2022,62
01-03-2022,67
02-03-2022,65
03-03-2022,55
04-03-2022,56
05-03-2022,55
06-03-2022,49
07-03-2022,75
08-03-2022,43
09-03-2022,62
10-03-2022,67
11-03-2022,62
12-03-2022,48
13-03-2022,49
14-03-2022,57
15-03-2022,61
16-03-2022,56
17-03-2022,66
18-03-2022,72
19-03-2022,72
20-03-2022,56
21-03-2022,55
22-03-2022,67
23-03-2022,41
24-03-2022,62
25-03-2022,79
26-03-2022,53
27-03-2022,54
28-03-2022,72
29-03-2022,63
30-03-2022,68
31-03-2022,78
