Tiempo UTC-4,Registros validados
07-10-2019,22
08-10-2019,19
09-10-2019,17
10-10-2019,19
11-10-2019,15
12-10-2019,15
13-10-2019,17
14-10-2019,18
15-10-2019,15
16-10-2019,22
17-10-2019,20
18-10-2019,17
19-10-2019,15
20-10-2019,13
21-10-2019,10
22-10-2019,14
23-10-2019,15
24-10-2019,11
25-10-2019,9
26-10-2019,7
27-10-2019,11
28-10-2019,9
29-10-2019,8
30-10-2019,16
31-10-2019,20
01-11-2019,17
02-11-2019,16
03-11-2019,28
04-11-2019,15
05-11-2019,17
06-11-2019,21
07-11-2019,26
08-11-2019,30
09-11-2019,27
10-11-2019,33
11-11-2019,24
12-11-2019,18
13-11-2019,18
14-11-2019,23
15-11-2019,30
16-11-2019,38
17-11-2019,37
18-11-2019,32
19-11-2019,38
20-11-2019,41
21-11-2019,33
22-11-2019,24
23-11-2019,21
24-11-2019,16
25-11-2019,16
26-11-2019,22
27-11-2019,24
28-11-2019,23
29-11-2019,21
30-11-2019,22
01-12-2019,29
02-12-2019,22
03-12-2019,23
04-12-2019,22
05-12-2019,26
06-12-2019,26
07-12-2019,19
08-12-2019,14
09-12-2019,18
10-12-2019,20
11-12-2019,20
12-12-2019,28
13-12-2019,39
14-12-2019,30
15-12-2019,18
16-12-2019,22
17-12-2019,30
18-12-2019,32
19-12-2019,18
20-12-2019,15
21-12-2019,22
22-12-2019,19
23-12-2019,21
24-12-2019,19
25-12-2019,9
26-12-2019,21
27-12-2019,18
28-12-2019,21
29-12-2019,23
30-12-2019,16
31-12-2019,18
01-01-2020,21
02-01-2020,17
03-01-2020,21
04-01-2020,28
05-01-2020,20
06-01-2020,17
07-01-2020,19
08-01-2020,17
09-01-2020,18
10-01-2020,18
11-01-2020,23
12-01-2020,28
13-01-2020,25
14-01-2020,27
15-01-2020,33
16-01-2020,41
17-01-2020,42
18-01-2020,35
19-01-2020,35
20-01-2020,30
21-01-2020,33
22-01-2020,23
23-01-2020,15
24-01-2020,20
25-01-2020,26
26-01-2020,22
27-01-2020,15
28-01-2020,15
29-01-2020,22
30-01-2020,24
31-01-2020,36
01-02-2020,25
02-02-2020,24
03-02-2020,22
04-02-2020,24
05-02-2020,24
06-02-2020,22
07-02-2020,24
08-02-2020,22
09-02-2020,30
10-02-2020,33
11-02-2020,31
12-02-2020,12
13-02-2020,30
14-02-2020,33
15-02-2020,37
16-02-2020,34
17-02-2020,24
18-02-2020,23
19-02-2020,27
20-02-2020,29
21-02-2020,27
22-02-2020,13
23-02-2020,20
24-02-2020,19
25-02-2020,22
26-02-2020,22
27-02-2020,20
28-02-2020,18
29-02-2020,21
01-03-2020,19
02-03-2020,19
03-03-2020,17
04-03-2020,25
05-03-2020,27
06-03-2020,22
07-03-2020,23
08-03-2020,20
09-03-2020,26
10-03-2020,22
11-03-2020,35
12-03-2020,25
13-03-2020,22
14-03-2020,24
15-03-2020,23
16-03-2020,32
17-03-2020,20
18-03-2020,18
19-03-2020,29
20-03-2020,27
21-03-2020,25
22-03-2020,15
23-03-2020,16
24-03-2020,26
25-03-2020,23
26-03-2020,24
27-03-2020,17
28-03-2020,17
29-03-2020,16
30-03-2020,21
31-03-2020,28
01-04-2020,18
02-04-2020,31
03-04-2020,24
04-04-2020,19
05-04-2020,21
06-04-2020,16
07-04-2020,31
08-04-2020,31
09-04-2020,22
10-04-2020,17
11-04-2020,25
12-04-2020,19
13-04-2020,13
14-04-2020,11
15-04-2020,20
16-04-2020,23
17-04-2020,20
18-04-2020,24
19-04-2020,26
20-04-2020,27
21-04-2020,28
22-04-2020,25
23-04-2020,21
24-04-2020,14
25-04-2020,20
26-04-2020,13
27-04-2020,20
28-04-2020,15
29-04-2020,19
30-04-2020,19
01-05-2020,23
02-05-2020,18
03-05-2020,22
04-05-2020,20
05-05-2020,23
06-05-2020,23
07-05-2020,27
08-05-2020,21
09-05-2020,18
10-05-2020,19
11-05-2020,23
12-05-2020,23
13-05-2020,16
14-05-2020,16
15-05-2020,20
16-05-2020,19
17-05-2020,21
18-05-2020,17
19-05-2020,23
20-05-2020,25
21-05-2020,14
22-05-2020,19
23-05-2020,25
24-05-2020,16
25-05-2020,23
26-05-2020,41
27-05-2020,22
28-05-2020,19
29-05-2020,20
30-05-2020,16
31-05-2020,16
01-06-2020,14
02-06-2020,16
03-06-2020,7
04-06-2020,8
05-06-2020,16
06-06-2020,19
07-06-2020,14
08-06-2020,23
09-06-2020,12
10-06-2020,16
11-06-2020,17
12-06-2020,6
13-06-2020,25
14-06-2020,17
15-06-2020,14
16-06-2020,10
17-06-2020,5
18-06-2020,12
19-06-2020,9
20-06-2020,11
21-06-2020,12
22-06-2020,11
23-06-2020,4
24-06-2020,5
25-06-2020,18
26-06-2020,12
27-06-2020,17
28-06-2020,14
29-06-2020,5
30-06-2020,6
01-07-2020,5
02-07-2020,8
03-07-2020,
04-07-2020,8
05-07-2020,6
06-07-2020,9
07-07-2020,11
08-07-2020,17
09-07-2020,27
10-07-2020,18
11-07-2020,12
12-07-2020,13
13-07-2020,18
14-07-2020,29
15-07-2020,19
16-07-2020,26
17-07-2020,16
18-07-2020,15
19-07-2020,10
20-07-2020,9
21-07-2020,6
22-07-2020,8
23-07-2020,13
24-07-2020,10
25-07-2020,26
26-07-2020,24
27-07-2020,18
28-07-2020,16
29-07-2020,28
30-07-2020,18
31-07-2020,20
01-08-2020,19
02-08-2020,24
03-08-2020,26
04-08-2020,23
05-08-2020,20
06-08-2020,25
07-08-2020,24
08-08-2020,23
09-08-2020,23
10-08-2020,26
11-08-2020,22
12-08-2020,25
13-08-2020,27
14-08-2020,22
15-08-2020,20
16-08-2020,26
17-08-2020,22
18-08-2020,22
19-08-2020,25
20-08-2020,18
21-08-2020,21
22-08-2020,29
23-08-2020,12
24-08-2020,12
25-08-2020,10
26-08-2020,4
27-08-2020,14
28-08-2020,12
29-08-2020,9
30-08-2020,13
31-08-2020,15
01-09-2020,15
02-09-2020,16
03-09-2020,14
04-09-2020,12
05-09-2020,11
06-09-2020,13
07-09-2020,12
08-09-2020,17
09-09-2020,17
10-09-2020,34
11-09-2020,52
12-09-2020,20
13-09-2020,16
14-09-2020,27
15-09-2020,22
16-09-2020,16
17-09-2020,23
18-09-2020,24
19-09-2020,21
20-09-2020,17
21-09-2020,18
22-09-2020,16
23-09-2020,19
24-09-2020,23
25-09-2020,15
26-09-2020,10
27-09-2020,17
28-09-2020,29
29-09-2020,19
30-09-2020,15
01-10-2020,19
02-10-2020,17
03-10-2020,15
04-10-2020,14
05-10-2020,17
06-10-2020,20
07-10-2020,18
08-10-2020,17
09-10-2020,24
10-10-2020,21
11-10-2020,23
12-10-2020,23
13-10-2020,25
14-10-2020,17
15-10-2020,18
16-10-2020,18
17-10-2020,20
18-10-2020,15
19-10-2020,13
20-10-2020,22
21-10-2020,25
22-10-2020,24
23-10-2020,22
24-10-2020,20
25-10-2020,15
26-10-2020,17
27-10-2020,18
28-10-2020,16
29-10-2020,21
30-10-2020,20
31-10-2020,20
01-11-2020,20
02-11-2020,19
03-11-2020,17
04-11-2020,18
05-11-2020,19
06-11-2020,26
07-11-2020,27
08-11-2020,27
09-11-2020,20
10-11-2020,21
11-11-2020,17
12-11-2020,16
13-11-2020,14
14-11-2020,13
15-11-2020,18
16-11-2020,18
17-11-2020,18
18-11-2020,18
19-11-2020,20
20-11-2020,12
21-11-2020,12
22-11-2020,17
23-11-2020,17
24-11-2020,17
25-11-2020,21
26-11-2020,27
27-11-2020,36
28-11-2020,26
29-11-2020,25
30-11-2020,20
01-12-2020,27
02-12-2020,23
03-12-2020,29
04-12-2020,34
05-12-2020,28
06-12-2020,26
07-12-2020,23
08-12-2020,20
09-12-2020,26
10-12-2020,28
11-12-2020,24
12-12-2020,28
13-12-2020,27
14-12-2020,26
15-12-2020,28
16-12-2020,28
17-12-2020,27
18-12-2020,26
19-12-2020,20
20-12-2020,23
21-12-2020,28
22-12-2020,27
23-12-2020,23
24-12-2020,24
25-12-2020,23
26-12-2020,25
27-12-2020,16
28-12-2020,16
29-12-2020,18
30-12-2020,24
31-12-2020,26
01-01-2021,25
02-01-2021,17
03-01-2021,17
04-01-2021,28
05-01-2021,24
06-01-2021,22
07-01-2021,23
08-01-2021,18
09-01-2021,21
10-01-2021,20
11-01-2021,16
12-01-2021,21
13-01-2021,22
14-01-2021,28
15-01-2021,36
16-01-2021,40
17-01-2021,34
18-01-2021,32
19-01-2021,30
20-01-2021,29
21-01-2021,22
22-01-2021,21
23-01-2021,20
24-01-2021,21
25-01-2021,19
26-01-2021,20
27-01-2021,24
28-01-2021,24
29-01-2021,17
30-01-2021,8
31-01-2021,4
01-02-2021,11
02-02-2021,13
03-02-2021,14
04-02-2021,19
05-02-2021,18
06-02-2021,19
07-02-2021,15
08-02-2021,15
09-02-2021,19
10-02-2021,20
11-02-2021,17
12-02-2021,16
13-02-2021,16
14-02-2021,19
15-02-2021,17
16-02-2021,15
17-02-2021,18
18-02-2021,18
19-02-2021,14
20-02-2021,19
21-02-2021,19
22-02-2021,22
23-02-2021,28
24-02-2021,29
25-02-2021,29
26-02-2021,31
27-02-2021,24
28-02-2021,22
01-03-2021,19
02-03-2021,12
03-03-2021,16
04-03-2021,23
05-03-2021,21
06-03-2021,16
07-03-2021,21
08-03-2021,26
09-03-2021,26
10-03-2021,19
11-03-2021,20
12-03-2021,21
13-03-2021,20
14-03-2021,18
15-03-2021,16
16-03-2021,11
17-03-2021,15
18-03-2021,17
19-03-2021,15
20-03-2021,14
21-03-2021,14
22-03-2021,13
23-03-2021,22
24-03-2021,24
25-03-2021,22
26-03-2021,21
27-03-2021,27
28-03-2021,30
29-03-2021,30
30-03-2021,34
31-03-2021,30
01-04-2021,27
02-04-2021,22
03-04-2021,26
04-04-2021,24
05-04-2021,25
06-04-2021,22
07-04-2021,24
08-04-2021,27
09-04-2021,24
10-04-2021,16
11-04-2021,20
12-04-2021,39
13-04-2021,49
14-04-2021,41
15-04-2021,40
16-04-2021,36
17-04-2021,32
18-04-2021,26
19-04-2021,33
20-04-2021,22
21-04-2021,13
22-04-2021,20
23-04-2021,20
24-04-2021,25
25-04-2021,27
26-04-2021,27
27-04-2021,24
28-04-2021,27
29-04-2021,26
30-04-2021,24
01-05-2021,27
02-05-2021,23
03-05-2021,17
04-05-2021,16
05-05-2021,16
06-05-2021,27
07-05-2021,26
08-05-2021,25
09-05-2021,20
10-05-2021,21
11-05-2021,21
12-05-2021,28
13-05-2021,
14-05-2021,18
15-05-2021,25
16-05-2021,16
17-05-2021,22
18-05-2021,29
19-05-2021,14
20-05-2021,12
21-05-2021,7
22-05-2021,21
23-05-2021,29
24-05-2021,15
25-05-2021,19
26-05-2021,20
27-05-2021,19
28-05-2021,13
29-05-2021,15
30-05-2021,13
31-05-2021,15
01-06-2021,20
02-06-2021,
03-06-2021,19
04-06-2021,19
05-06-2021,20
06-06-2021,17
07-06-2021,15
08-06-2021,18
09-06-2021,17
10-06-2021,16
11-06-2021,31
12-06-2021,20
13-06-2021,18
14-06-2021,19
15-06-2021,15
16-06-2021,13
17-06-2021,15
18-06-2021,12
19-06-2021,19
20-06-2021,15
21-06-2021,24
22-06-2021,17
23-06-2021,8
24-06-2021,10
25-06-2021,7
26-06-2021,6
27-06-2021,30
28-06-2021,37
29-06-2021,38
30-06-2021,26
01-07-2021,20
02-07-2021,22
03-07-2021,19
04-07-2021,18
05-07-2021,18
06-07-2021,15
07-07-2021,32
08-07-2021,24
09-07-2021,17
10-07-2021,25
11-07-2021,26
12-07-2021,19
13-07-2021,20
14-07-2021,23
15-07-2021,28
16-07-2021,21
17-07-2021,27
18-07-2021,40
19-07-2021,32
20-07-2021,29
21-07-2021,25
22-07-2021,33
23-07-2021,26
24-07-2021,11
25-07-2021,9
26-07-2021,11
27-07-2021,34
28-07-2021,36
29-07-2021,25
30-07-2021,27
31-07-2021,18
01-08-2021,25
02-08-2021,32
03-08-2021,38
04-08-2021,28
05-08-2021,20
06-08-2021,20
07-08-2021,16
08-08-2021,8
09-08-2021,11
10-08-2021,19
11-08-2021,18
12-08-2021,19
13-08-2021,18
14-08-2021,17
15-08-2021,35
16-08-2021,28
17-08-2021,14
18-08-2021,9
19-08-2021,4
20-08-2021,9
21-08-2021,7
22-08-2021,8
23-08-2021,10
24-08-2021,5
25-08-2021,10
26-08-2021,29
27-08-2021,25
28-08-2021,16
29-08-2021,17
30-08-2021,14
31-08-2021,16
01-09-2021,11
02-09-2021,13
03-09-2021,18
04-09-2021,11
05-09-2021,21
06-09-2021,26
07-09-2021,7
08-09-2021,20
09-09-2021,24
10-09-2021,22
11-09-2021,18
12-09-2021,7
13-09-2021,8
14-09-2021,22
15-09-2021,18
16-09-2021,27
17-09-2021,20
18-09-2021,21
19-09-2021,19
20-09-2021,15
21-09-2021,20
22-09-2021,17
23-09-2021,26
24-09-2021,25
25-09-2021,20
26-09-2021,19
27-09-2021,18
28-09-2021,23
29-09-2021,20
30-09-2021,21
01-10-2021,20
02-10-2021,16
03-10-2021,20
04-10-2021,22
05-10-2021,20
06-10-2021,23
07-10-2021,22
08-10-2021,8
09-10-2021,16
10-10-2021,14
11-10-2021,21
12-10-2021,17
13-10-2021,15
14-10-2021,16
15-10-2021,17
16-10-2021,23
17-10-2021,20
18-10-2021,24
19-10-2021,25
20-10-2021,17
21-10-2021,18
22-10-2021,22
23-10-2021,26
24-10-2021,25
25-10-2021,35
26-10-2021,37
27-10-2021,28
28-10-2021,21
29-10-2021,31
30-10-2021,27
31-10-2021,27
01-11-2021,19
02-11-2021,18
03-11-2021,19
04-11-2021,19
05-11-2021,25
06-11-2021,24
07-11-2021,21
08-11-2021,21
09-11-2021,22
10-11-2021,15
11-11-2021,18
12-11-2021,17
13-11-2021,16
14-11-2021,23
15-11-2021,22
16-11-2021,21
17-11-2021,23
18-11-2021,29
19-11-2021,25
20-11-2021,24
21-11-2021,20
22-11-2021,22
23-11-2021,20
24-11-2021,15
25-11-2021,19
26-11-2021,22
27-11-2021,14
28-11-2021,18
29-11-2021,26
30-11-2021,22
01-12-2021,21
02-12-2021,16
03-12-2021,21
04-12-2021,23
05-12-2021,28
06-12-2021,22
07-12-2021,22
08-12-2021,22
09-12-2021,20
10-12-2021,20
11-12-2021,12
12-12-2021,14
13-12-2021,20
14-12-2021,20
15-12-2021,20
16-12-2021,24
17-12-2021,26
18-12-2021,27
19-12-2021,31
20-12-2021,26
21-12-2021,27
22-12-2021,26
23-12-2021,26
24-12-2021,24
25-12-2021,27
26-12-2021,31
27-12-2021,28
28-12-2021,28
29-12-2021,28
30-12-2021,26
31-12-2021,32
01-01-2022,31
02-01-2022,22
03-01-2022,21
04-01-2022,20
05-01-2022,24
06-01-2022,25
07-01-2022,26
08-01-2022,25
09-01-2022,17
10-01-2022,20
11-01-2022,21
12-01-2022,27
13-01-2022,22
14-01-2022,27
15-01-2022,26
16-01-2022,21
17-01-2022,21
18-01-2022,29
19-01-2022,25
20-01-2022,24
21-01-2022,23
22-01-2022,23
23-01-2022,26
24-01-2022,29
25-01-2022,
26-01-2022,24
27-01-2022,24
28-01-2022,21
29-01-2022,24
30-01-2022,23
31-01-2022,24
01-02-2022,27
02-02-2022,24
03-02-2022,20
04-02-2022,18
05-02-2022,18
06-02-2022,21
07-02-2022,23
08-02-2022,26
09-02-2022,26
10-02-2022,20
11-02-2022,18
12-02-2022,29
13-02-2022,28
14-02-2022,28
15-02-2022,31
16-02-2022,33
17-02-2022,35
18-02-2022,39
19-02-2022,33
20-02-2022,29
21-02-2022,25
22-02-2022,20
23-02-2022,15
24-02-2022,19
25-02-2022,24
26-02-2022,24
27-02-2022,29
28-02-2022,30
01-03-2022,40
02-03-2022,49
03-03-2022,37
04-03-2022,26
05-03-2022,22
06-03-2022,23
07-03-2022,24
08-03-2022,25
09-03-2022,33
10-03-2022,34
11-03-2022,38
12-03-2022,34
13-03-2022,37
14-03-2022,35
15-03-2022,35
16-03-2022,33
17-03-2022,29
18-03-2022,29
19-03-2022,28
20-03-2022,31
21-03-2022,24
22-03-2022,32
23-03-2022,22
24-03-2022,28
25-03-2022,34
26-03-2022,33
27-03-2022,22
28-03-2022,29
29-03-2022,29
30-03-2022,33
31-03-2022,41
01-04-2022,38
