Tiempo UTC-4,Registros validados
05-07-2019,19
06-07-2019,23
07-07-2019,35
08-07-2019,37
09-07-2019,32
10-07-2019,21
11-07-2019,20
12-07-2019,27
13-07-2019,22
14-07-2019,22
15-07-2019,24
16-07-2019,23
17-07-2019,23
18-07-2019,20
19-07-2019,26
20-07-2019,30
21-07-2019,28
22-07-2019,34
23-07-2019,33
24-07-2019,36
25-07-2019,34
26-07-2019,35
27-07-2019,28
28-07-2019,27
29-07-2019,24
30-07-2019,18
31-07-2019,24
01-08-2019,13
02-08-2019,20
03-08-2019,26
04-08-2019,28
05-08-2019,21
06-08-2019,18
07-08-2019,21
08-08-2019,22
09-08-2019,28
10-08-2019,26
11-08-2019,19
12-08-2019,30
13-08-2019,30
14-08-2019,21
15-08-2019,21
16-08-2019,22
17-08-2019,27
18-08-2019,29
19-08-2019,37
20-08-2019,32
21-08-2019,22
22-08-2019,17
23-08-2019,18
24-08-2019,27
25-08-2019,23
26-08-2019,15
27-08-2019,21
28-08-2019,22
29-08-2019,20
30-08-2019,26
31-08-2019,33
01-09-2019,21
02-09-2019,24
03-09-2019,20
04-09-2019,17
05-09-2019,34
06-09-2019,52
07-09-2019,17
08-09-2019,34
09-09-2019,52
10-09-2019,12
11-09-2019,34
12-09-2019,32
13-09-2019,54
14-09-2019,21
15-09-2019,21
16-09-2019,17
17-09-2019,34
18-09-2019,52
19-09-2019,17
20-09-2019,34
21-09-2019,52
22-09-2019,12
23-09-2019,34
24-09-2019,32
25-09-2019,54
26-09-2019,21
27-09-2019,21
28-09-2019,12
29-09-2019,34
30-09-2019,32
01-10-2019,54
02-10-2019,21
03-10-2019,21
04-10-2019,32
05-10-2019,43
06-10-2019,12
07-10-2019,24
08-10-2019,17
09-10-2019,34
10-10-2019,52
11-10-2019,17
12-10-2019,34
13-10-2019,52
14-10-2019,12
15-10-2019,34
16-10-2019,32
17-10-2019,54
18-10-2019,21
19-10-2019,21
20-10-2019,32
21-10-2019,43
22-10-2019,12
23-10-2019,24
24-10-2019,17
25-10-2019,34
26-10-2019,52
27-10-2019,17
28-10-2019,34
29-10-2019,52
30-10-2019,12
31-10-2019,34
01-11-2019,32
02-11-2019,54
03-11-2019,21
04-11-2019,21
05-11-2019,32
06-11-2019,43
07-11-2019,12
08-11-2019,24
09-11-2019,17
10-11-2019,34
11-11-2019,52
12-11-2019,17
13-11-2019,34
14-11-2019,52
15-11-2019,12
16-11-2019,34
17-11-2019,32
18-11-2019,54
19-11-2019,21
20-11-2019,21
21-11-2019,32
22-11-2019,43
23-11-2019,12
24-11-2019,24
25-11-2019,17
26-11-2019,34
27-11-2019,52
28-11-2019,12
29-11-2019,34
30-11-2019,32
01-12-2019,54
02-12-2019,21
03-12-2019,21
04-12-2019,32
05-12-2019,43
06-12-2019,12
07-12-2019,24
08-12-2019,17
09-12-2019,34
10-12-2019,17
11-12-2019,12
12-12-2019,16
13-12-2019,28
14-12-2019,17
15-12-2019,21
16-12-2019,18
17-12-2019,28
18-12-2019,20
19-12-2019,21
20-12-2019,24
21-12-2019,20
22-12-2019,18
23-12-2019,12
24-12-2019,16
25-12-2019,25
26-12-2019,21
27-12-2019,17
28-12-2019,17
29-12-2019,24
30-12-2019,17
31-12-2019,10
01-01-2020,16
02-01-2020,32
03-01-2020,12
04-01-2020,34
05-01-2020,32
06-01-2020,54
07-01-2020,21
08-01-2020,21
09-01-2020,32
10-01-2020,43
11-01-2020,12
12-01-2020,24
13-01-2020,17
14-01-2020,34
15-01-2020,52
16-01-2020,17
17-01-2020,34
18-01-2020,52
19-01-2020,12
20-01-2020,34
21-01-2020,32
22-01-2020,54
23-01-2020,21
24-01-2020,21
25-01-2020,32
26-01-2020,43
27-01-2020,12
28-01-2020,24
29-01-2020,17
30-01-2020,34
31-01-2020,52
01-02-2020,17
02-02-2020,34
03-02-2020,52
04-02-2020,12
05-02-2020,34
06-02-2020,32
07-02-2020,54
08-02-2020,21
09-02-2020,21
10-02-2020,32
11-02-2020,43
12-02-2020,12
13-02-2020,24
14-02-2020,17
15-02-2020,34
16-02-2020,52
17-02-2020,17
18-02-2020,34
19-02-2020,52
20-02-2020,12
21-02-2020,34
22-02-2020,32
23-02-2020,54
24-02-2020,21
25-02-2020,21
26-02-2020,32
27-02-2020,43
28-02-2020,12
29-02-2020,24
01-03-2020,17
02-03-2020,34
03-03-2020,52
04-03-2020,12
05-03-2020,34
06-03-2020,32
07-03-2020,54
08-03-2020,21
09-03-2020,21
10-03-2020,32
11-03-2020,43
12-03-2020,12
13-03-2020,24
14-03-2020,17
15-03-2020,34
16-03-2020,17
17-03-2020,12
18-03-2020,16
19-03-2020,28
20-03-2020,17
21-03-2020,21
22-03-2020,18
23-03-2020,28
24-03-2020,20
25-03-2020,21
26-03-2020,24
27-03-2020,20
28-03-2020,18
29-03-2020,12
30-03-2020,16
31-03-2020,25
01-04-2020,21
02-04-2020,17
03-04-2020,17
04-04-2020,24
05-04-2020,17
06-04-2020,10
07-04-2020,16
08-04-2020,32
09-04-2020,12
10-04-2020,34
11-04-2020,32
12-04-2020,54
13-04-2020,21
14-04-2020,21
15-04-2020,32
16-04-2020,43
17-04-2020,12
18-04-2020,24
19-04-2020,17
20-04-2020,34
21-04-2020,52
22-04-2020,17
23-04-2020,34
24-04-2020,52
25-04-2020,12
26-04-2020,34
27-04-2020,32
28-04-2020,54
29-04-2020,21
30-04-2020,21
01-05-2020,32
02-05-2020,43
03-05-2020,12
04-05-2020,24
05-05-2020,17
06-05-2020,34
07-05-2020,52
08-05-2020,17
09-05-2020,34
10-05-2020,52
11-05-2020,12
12-05-2020,34
13-05-2020,32
14-05-2020,54
15-05-2020,21
16-05-2020,21
17-05-2020,32
18-05-2020,43
19-05-2020,12
20-05-2020,24
21-05-2020,17
22-05-2020,34
23-05-2020,52
24-05-2020,17
25-05-2020,34
26-05-2020,52
27-05-2020,12
28-05-2020,34
29-05-2020,32
30-05-2020,54
31-05-2020,21
01-06-2020,21
02-06-2020,32
03-06-2020,43
04-06-2020,12
05-06-2020,24
06-06-2020,17
07-06-2020,34
08-06-2020,52
09-06-2020,12
10-06-2020,34
11-06-2020,32
12-06-2020,54
13-06-2020,21
14-06-2020,21
15-06-2020,32
16-06-2020,43
17-06-2020,12
18-06-2020,24
19-06-2020,17
20-06-2020,34
21-06-2020,17
22-06-2020,12
23-06-2020,16
24-06-2020,28
25-06-2020,17
26-06-2020,21
27-06-2020,18
28-06-2020,28
29-06-2020,20
30-06-2020,21
01-07-2020,24
02-07-2020,20
03-07-2020,18
04-07-2020,12
05-07-2020,16
06-07-2020,25
07-07-2020,21
08-07-2020,17
09-07-2020,17
10-07-2020,24
11-07-2020,17
12-07-2020,10
13-07-2020,16
14-07-2020,32
15-07-2020,12
16-07-2020,34
17-07-2020,32
18-07-2020,54
19-07-2020,21
20-07-2020,21
21-07-2020,32
22-07-2020,43
23-07-2020,12
24-07-2020,24
25-07-2020,17
26-07-2020,34
27-07-2020,52
28-07-2020,17
29-07-2020,34
30-07-2020,52
31-07-2020,12
01-08-2020,34
02-08-2020,32
03-08-2020,54
04-08-2020,21
05-08-2020,21
06-08-2020,32
07-08-2020,43
08-08-2020,12
09-08-2020,24
10-08-2020,17
11-08-2020,34
12-08-2020,52
13-08-2020,17
14-08-2020,34
15-08-2020,52
16-08-2020,12
17-08-2020,34
18-08-2020,32
19-08-2020,54
20-08-2020,21
21-08-2020,21
22-08-2020,32
23-08-2020,43
24-08-2020,12
25-08-2020,24
26-08-2020,17
27-08-2020,34
28-08-2020,52
29-08-2020,17
30-08-2020,34
31-08-2020,52
01-09-2020,12
02-09-2020,34
03-09-2020,32
04-09-2020,54
05-09-2020,21
06-09-2020,21
07-09-2020,32
08-09-2020,43
09-09-2020,12
10-09-2020,24
11-09-2020,17
12-09-2020,34
13-09-2020,52
14-09-2020,12
15-09-2020,34
16-09-2020,32
17-09-2020,54
18-09-2020,21
19-09-2020,21
20-09-2020,32
21-09-2020,43
22-09-2020,12
23-09-2020,24
24-09-2020,17
25-09-2020,34
26-09-2020,17
27-09-2020,12
28-09-2020,16
29-09-2020,28
30-09-2020,17
01-10-2020,21
02-10-2020,18
03-10-2020,28
04-10-2020,20
05-10-2020,21
06-10-2020,24
07-10-2020,20
08-10-2020,18
09-10-2020,12
10-10-2020,16
11-10-2020,25
12-10-2020,21
13-10-2020,17
14-10-2020,17
15-10-2020,24
16-10-2020,17
17-10-2020,10
18-10-2020,16
19-10-2020,32
20-10-2020,22
21-10-2020,18
22-10-2020,16
23-10-2020,6
24-10-2020,12
25-10-2020,11
26-10-2020,12
27-10-2020,12
28-10-2020,14
29-10-2020,18
30-10-2020,24
31-10-2020,21
01-11-2020,29
02-11-2020,22
03-11-2020,10
04-11-2020,32
05-11-2020,10
06-11-2020,8
07-11-2020,13
08-11-2020,14
09-11-2020,15
10-11-2020,12
11-11-2020,13
12-11-2020,24
13-11-2020,26
14-11-2020,24
15-11-2020,22
16-11-2020,17
17-11-2020,19
18-11-2020,24
19-11-2020,26
20-11-2020,25
21-11-2020,27
22-11-2020,21
23-11-2020,17
24-11-2020,16
25-11-2020,17
26-11-2020,14
27-11-2020,21
28-11-2020,9
29-11-2020,16
30-11-2020,18
01-12-2020,17
02-12-2020,14
03-12-2020,17
04-12-2020,18
05-12-2020,16
06-12-2020,16
07-12-2020,15
08-12-2020,20
09-12-2020,21
10-12-2020,22
11-12-2020,20
12-12-2020,22
13-12-2020,21
14-12-2020,24
15-12-2020,22
16-12-2020,18
17-12-2020,19
18-12-2020,21
19-12-2020,21
20-12-2020,22
21-12-2020,24
22-12-2020,25
23-12-2020,23
24-12-2020,26
25-12-2020,28
26-12-2020,31
27-12-2020,41
28-12-2020,45
29-12-2020,34
30-12-2020,18
31-12-2020,16
01-01-2021,18
02-01-2021,14
03-01-2021,17
04-01-2021,18
05-01-2021,17
06-01-2021,19
07-01-2021,15
08-01-2021,16
09-01-2021,23
10-01-2021,12
11-01-2021,26
12-01-2021,30
13-01-2021,26
14-01-2021,25
15-01-2021,26
16-01-2021,33
17-01-2021,27
18-01-2021,28
19-01-2021,18
20-01-2021,16
21-01-2021,28
22-01-2021,27
23-01-2021,23
24-01-2021,24
25-01-2021,29
26-01-2021,29
27-01-2021,27
28-01-2021,32
29-01-2021,24
30-01-2021,22
31-01-2021,23
01-02-2021,23
02-02-2021,24
03-02-2021,24
04-02-2021,20
05-02-2021,21
06-02-2021,17
07-02-2021,22
08-02-2021,32
09-02-2021,26
10-02-2021,25
11-02-2021,23
12-02-2021,24
13-02-2021,20
14-02-2021,21
15-02-2021,19
16-02-2021,21
17-02-2021,24
18-02-2021,28
19-02-2021,28
20-02-2021,23
21-02-2021,24
22-02-2021,22
23-02-2021,22
24-02-2021,19
25-02-2021,19
26-02-2021,23
27-02-2021,35
28-02-2021,37
01-03-2021,32
02-03-2021,21
03-03-2021,20
04-03-2021,27
05-03-2021,22
06-03-2021,22
07-03-2021,24
08-03-2021,23
09-03-2021,23
10-03-2021,20
11-03-2021,26
12-03-2021,30
13-03-2021,28
14-03-2021,34
15-03-2021,33
16-03-2021,36
17-03-2021,34
18-03-2021,35
19-03-2021,28
20-03-2021,27
21-03-2021,24
22-03-2021,18
23-03-2021,24
24-03-2021,13
25-03-2021,20
26-03-2021,26
27-03-2021,28
28-03-2021,21
29-03-2021,18
30-03-2021,21
31-03-2021,22
01-04-2021,28
02-04-2021,26
03-04-2021,19
04-04-2021,30
05-04-2021,30
06-04-2021,21
07-04-2021,21
08-04-2021,22
09-04-2021,27
10-04-2021,29
11-04-2021,37
12-04-2021,32
13-04-2021,22
14-04-2021,17
15-04-2021,18
16-04-2021,27
17-04-2021,23
18-04-2021,15
19-04-2021,21
20-04-2021,22
21-04-2021,20
22-04-2021,26
23-04-2021,33
24-04-2021,21
25-04-2021,24
26-04-2021,20
27-04-2021,12
28-04-2021,34
29-04-2021,32
30-04-2021,54
01-05-2021,21
02-05-2021,21
03-05-2021,32
04-05-2021,43
05-05-2021,12
06-05-2021,24
07-05-2021,17
08-05-2021,34
09-05-2021,52
10-05-2021,17
11-05-2021,34
12-05-2021,52
13-05-2021,12
14-05-2021,34
15-05-2021,32
16-05-2021,54
17-05-2021,21
18-05-2021,21
19-05-2021,32
20-05-2021,43
21-05-2021,12
22-05-2021,24
23-05-2021,17
24-05-2021,34
25-05-2021,52
26-05-2021,17
27-05-2021,34
28-05-2021,52
29-05-2021,12
30-05-2021,34
31-05-2021,32
01-06-2021,54
02-06-2021,21
03-06-2021,21
04-06-2021,32
05-06-2021,43
06-06-2021,12
07-06-2021,24
08-06-2021,17
09-06-2021,34
10-06-2021,52
11-06-2021,17
12-06-2021,34
13-06-2021,52
14-06-2021,12
15-06-2021,34
16-06-2021,32
17-06-2021,54
18-06-2021,21
19-06-2021,21
20-06-2021,32
21-06-2021,43
22-06-2021,12
23-06-2021,24
24-06-2021,17
25-06-2021,34
26-06-2021,52
27-06-2021,12
28-06-2021,34
29-06-2021,32
30-06-2021,54
01-07-2021,21
02-07-2021,21
03-07-2021,32
04-07-2021,43
05-07-2021,12
06-07-2021,24
07-07-2021,17
08-07-2021,34
09-07-2021,17
10-07-2021,12
11-07-2021,16
12-07-2021,28
13-07-2021,17
14-07-2021,21
15-07-2021,18
16-07-2021,28
17-07-2021,20
18-07-2021,21
19-07-2021,24
20-07-2021,20
21-07-2021,18
22-07-2021,12
23-07-2021,16
24-07-2021,25
25-07-2021,21
26-07-2021,17
27-07-2021,17
28-07-2021,24
29-07-2021,17
30-07-2021,10
31-07-2021,16
01-08-2021,32
02-08-2021,12
03-08-2021,16
04-08-2021,25
05-08-2021,21
06-08-2021,17
07-08-2021,17
08-08-2021,24
09-08-2021,17
10-08-2021,10
11-08-2021,16
12-08-2021,32
13-08-2021,35
14-08-2021,22
15-08-2021,19
16-08-2021,25
17-08-2021,19
18-08-2021,18
19-08-2021,18
20-08-2021,27
21-08-2021,31
22-08-2021,27
23-08-2021,19
24-08-2021,11
25-08-2021,11
26-08-2021,14
27-08-2021,6
28-08-2021,6
29-08-2021,7
30-08-2021,14
31-08-2021,10
01-09-2021,10
02-09-2021,13
03-09-2021,14
04-09-2021,20
05-09-2021,21
06-09-2021,16
07-09-2021,8
08-09-2021,11
09-09-2021,17
10-09-2021,18
11-09-2021,17
12-09-2021,20
13-09-2021,20
14-09-2021,13
15-09-2021,13
16-09-2021,6
17-09-2021,13
18-09-2021,12
19-09-2021,17
20-09-2021,17
21-09-2021,18
22-09-2021,15
23-09-2021,20
24-09-2021,16
25-09-2021,11
26-09-2021,11
27-09-2021,15
28-09-2021,16
29-09-2021,14
30-09-2021,35
01-10-2021,28
02-10-2021,23
03-10-2021,24
04-10-2021,18
05-10-2021,22
06-10-2021,18
07-10-2021,16
08-10-2021,6
09-10-2021,12
10-10-2021,11
11-10-2021,12
12-10-2021,12
13-10-2021,14
14-10-2021,18
15-10-2021,24
16-10-2021,21
17-10-2021,29
18-10-2021,22
19-10-2021,10
20-10-2021,32
21-10-2021,10
22-10-2021,8
23-10-2021,13
24-10-2021,14
25-10-2021,15
26-10-2021,12
27-10-2021,13
28-10-2021,24
29-10-2021,26
30-10-2021,24
31-10-2021,22
01-11-2021,17
02-11-2021,19
03-11-2021,24
04-11-2021,26
05-11-2021,25
06-11-2021,27
07-11-2021,21
08-11-2021,17
09-11-2021,16
10-11-2021,17
11-11-2021,14
12-11-2021,21
13-11-2021,9
14-11-2021,16
15-11-2021,18
16-11-2021,17
17-11-2021,14
18-11-2021,17
19-11-2021,18
20-11-2021,16
21-11-2021,16
22-11-2021,15
23-11-2021,20
24-11-2021,21
25-11-2021,22
26-11-2021,20
27-11-2021,22
28-11-2021,21
29-11-2021,24
30-11-2021,22
01-12-2021,18
02-12-2021,19
03-12-2021,21
04-12-2021,21
05-12-2021,22
06-12-2021,24
07-12-2021,25
08-12-2021,23
09-12-2021,26
10-12-2021,28
11-12-2021,31
12-12-2021,41
13-12-2021,45
14-12-2021,34
15-12-2021,18
16-12-2021,16
17-12-2021,18
18-12-2021,14
19-12-2021,17
20-12-2021,18
21-12-2021,17
22-12-2021,19
23-12-2021,15
24-12-2021,16
25-12-2021,23
26-12-2021,12
27-12-2021,26
28-12-2021,30
29-12-2021,26
30-12-2021,25
31-12-2021,26
01-01-2022,33
02-01-2022,27
03-01-2022,28
04-01-2022,18
05-01-2022,16
06-01-2022,28
07-01-2022,27
08-01-2022,23
09-01-2022,24
10-01-2022,29
11-01-2022,29
12-01-2022,27
13-01-2022,32
14-01-2022,24
15-01-2022,22
16-01-2022,23
17-01-2022,23
18-01-2022,24
19-01-2022,24
20-01-2022,20
21-01-2022,21
22-01-2022,17
23-01-2022,22
24-01-2022,32
25-01-2022,26
26-01-2022,25
27-01-2022,23
28-01-2022,24
29-01-2022,20
30-01-2022,21
31-01-2022,19
01-02-2022,21
02-02-2022,24
03-02-2022,28
04-02-2022,28
05-02-2022,23
06-02-2022,24
07-02-2022,22
08-02-2022,22
09-02-2022,19
10-02-2022,19
11-02-2022,23
12-02-2022,35
13-02-2022,37
14-02-2022,32
15-02-2022,21
16-02-2022,20
17-02-2022,27
18-02-2022,22
19-02-2022,22
20-02-2022,24
21-02-2022,23
22-02-2022,23
23-02-2022,20
24-02-2022,26
25-02-2022,30
26-02-2022,28
27-02-2022,34
28-02-2022,33
01-03-2022,36
02-03-2022,34
03-03-2022,35
04-03-2022,28
05-03-2022,27
06-03-2022,24
07-03-2022,18
08-03-2022,24
09-03-2022,13
10-03-2022,20
11-03-2022,26
12-03-2022,28
13-03-2022,21
14-03-2022,18
15-03-2022,21
16-03-2022,22
17-03-2022,28
18-03-2022,26
19-03-2022,19
20-03-2022,30
21-03-2022,30
22-03-2022,21
23-03-2022,21
24-03-2022,22
25-03-2022,27
26-03-2022,29
27-03-2022,37
28-03-2022,32
29-03-2022,22
30-03-2022,17
31-03-2022,18
