Tiempo UTC-4,Registros validados
27-12-2018,32
28-12-2018,47
29-12-2018,43
30-12-2018,46
31-12-2018,49
01-01-2019,53
02-01-2019,54
03-01-2019,57
04-01-2019,44
05-01-2019,31
06-01-2019,18
07-01-2019,21
08-01-2019,23
09-01-2019,27
10-01-2019,34
11-01-2019,29
12-01-2019,24
13-01-2019,23
14-01-2019,30
15-01-2019,49
16-01-2019,40
17-01-2019,43
18-01-2019,51
19-01-2019,75
20-01-2019,74
21-01-2019,20
22-01-2019,29
23-01-2019,24
24-01-2019,23
25-01-2019,30
26-01-2019,49
27-01-2019,40
28-01-2019,43
29-01-2019,51
30-01-2019,75
31-01-2019,74
01-02-2019,20
02-02-2019,29
03-02-2019,24
04-02-2019,23
05-02-2019,30
06-02-2019,49
07-02-2019,40
08-02-2019,43
09-02-2019,51
10-02-2019,75
11-02-2019,74
12-02-2019,20
13-02-2019,39
14-02-2019,40
15-02-2019,40
16-02-2019,50
17-02-2019,23
18-02-2019,10
19-02-2019,32
20-02-2019,26
21-02-2019,24
22-02-2019,31
23-02-2019,39
24-02-2019,40
25-02-2019,40
26-02-2019,50
27-02-2019,48
28-02-2019,50
01-03-2019,52
02-03-2019,41
03-03-2019,30
04-03-2019,39
05-03-2019,42
06-03-2019,50
07-03-2019,51
08-03-2019,43
09-03-2019,29
10-03-2019,22
11-03-2019,37
12-03-2019,49
13-03-2019,46
14-03-2019,36
15-03-2019,41
16-03-2019,79
17-03-2019,46
18-03-2019,52
19-03-2019,61
20-03-2019,70
21-03-2019,68
22-03-2019,58
23-03-2019,53
24-03-2019,46
25-03-2019,78
26-03-2019,43
27-03-2019,38
28-03-2019,35
29-03-2019,37
30-03-2019,37
31-03-2019,10
01-04-2019,26
02-04-2019,29
03-04-2019,19
04-04-2019,32
05-04-2019,39
06-04-2019,37
07-04-2019,36
08-04-2019,42
09-04-2019,43
10-04-2019,42
11-04-2019,42
12-04-2019,39
13-04-2019,46
14-04-2019,41
15-04-2019,47
16-04-2019,63
17-04-2019,47
18-04-2019,44
19-04-2019,38
20-04-2019,34
21-04-2019,27
22-04-2019,27
23-04-2019,29
24-04-2019,21
25-04-2019,25
26-04-2019,30
27-04-2019,34
28-04-2019,25
29-04-2019,39
30-04-2019,46
01-05-2019,43
02-05-2019,50
03-05-2019,45
04-05-2019,38
05-05-2019,41
06-05-2019,40
07-05-2019,41
08-05-2019,35
09-05-2019,21
10-05-2019,33
11-05-2019,38
12-05-2019,30
13-05-2019,37
14-05-2019,40
15-05-2019,32
16-05-2019,31
17-05-2019,36
18-05-2019,30
19-05-2019,36
20-05-2019,14
21-05-2019,20
22-05-2019,30
23-05-2019,36
24-05-2019,41
25-05-2019,32
26-05-2019,26
27-05-2019,26
28-05-2019,32
29-05-2019,19
30-05-2019,10
31-05-2019,10
01-06-2019,16
02-06-2019,25
03-06-2019,25
04-06-2019,25
05-06-2019,30
06-06-2019,22
07-06-2019,23
08-06-2019,32
09-06-2019,37
10-06-2019,35
11-06-2019,23
12-06-2019,17
13-06-2019,21
14-06-2019,12
15-06-2019,11
16-06-2019,13
17-06-2019,14
18-06-2019,15
19-06-2019,24
20-06-2019,23
21-06-2019,45
22-06-2019,67
23-06-2019,21
24-06-2019,24
25-06-2019,19
26-06-2019,27
27-06-2019,28
28-06-2019,16
29-06-2019,16
30-06-2019,13
01-07-2019,18
02-07-2019,27
03-07-2019,25
04-07-2019,26
05-07-2019,26
06-07-2019,38
07-07-2019,28
08-07-2019,25
09-07-2019,27
10-07-2019,25
11-07-2019,32
12-07-2019,26
13-07-2019,29
14-07-2019,32
15-07-2019,35
16-07-2019,35
17-07-2019,33
18-07-2019,35
19-07-2019,33
20-07-2019,40
21-07-2019,25
22-07-2019,22
23-07-2019,26
24-07-2019,23
25-07-2019,27
26-07-2019,34
27-07-2019,33
28-07-2019,29
29-07-2019,25
30-07-2019,38
31-07-2019,34
01-08-2019,29
02-08-2019,43
03-08-2019,40
04-08-2019,37
05-08-2019,47
06-08-2019,44
07-08-2019,44
08-08-2019,28
09-08-2019,37
10-08-2019,38
11-08-2019,38
12-08-2019,35
13-08-2019,37
14-08-2019,52
15-08-2019,46
16-08-2019,39
17-08-2019,37
18-08-2019,38
19-08-2019,38
20-08-2019,35
21-08-2019,37
22-08-2019,18
23-08-2019,18
24-08-2019,18
25-08-2019,18
26-08-2019,18
27-08-2019,18
28-08-2019,40
29-08-2019,56
30-08-2019,54
31-08-2019,48
01-09-2019,44
02-09-2019,24
03-09-2019,21
04-09-2019,33
05-09-2019,32
06-09-2019,26
07-09-2019,10
08-09-2019,10
09-09-2019,12
10-09-2019,17
11-09-2019,16
12-09-2019,16
13-09-2019,15
14-09-2019,11
15-09-2019,16
16-09-2019,26
17-09-2019,24
18-09-2019,32
19-09-2019,25
20-09-2019,27
21-09-2019,18
22-09-2019,20
23-09-2019,24
24-09-2019,26
25-09-2019,28
26-09-2019,27
27-09-2019,22
28-09-2019,30
29-09-2019,27
30-09-2019,29
01-10-2019,31
02-10-2019,36
03-10-2019,30
04-10-2019,23
05-10-2019,23
06-10-2019,26
07-10-2019,28
08-10-2019,28
09-10-2019,32
10-10-2019,29
11-10-2019,23
12-10-2019,21
13-10-2019,14
14-10-2019,12
15-10-2019,16
16-10-2019,29
17-10-2019,24
18-10-2019,27
19-10-2019,22
20-10-2019,26
21-10-2019,16
22-10-2019,14
23-10-2019,12
24-10-2019,14
25-10-2019,16
26-10-2019,36
27-10-2019,28
28-10-2019,25
29-10-2019,26
30-10-2019,18
31-10-2019,13
01-11-2019,21
02-11-2019,28
03-11-2019,38
04-11-2019,28
05-11-2019,22
06-11-2019,31
07-11-2019,26
08-11-2019,20
09-11-2019,24
10-11-2019,30
11-11-2019,16
12-11-2019,14
13-11-2019,33
14-11-2019,31
15-11-2019,28
16-11-2019,32
17-11-2019,28
18-11-2019,18
19-11-2019,22
20-11-2019,21
21-11-2019,31
22-11-2019,32
23-11-2019,34
24-11-2019,38
25-11-2019,37
26-11-2019,45
27-11-2019,28
28-11-2019,17
29-11-2019,27
30-11-2019,43
01-12-2019,30
02-12-2019,39
03-12-2019,40
04-12-2019,33
05-12-2019,32
06-12-2019,31
07-12-2019,18
08-12-2019,9
09-12-2019,12
10-12-2019,24
11-12-2019,23
12-12-2019,28
13-12-2019,41
14-12-2019,35
15-12-2019,31
16-12-2019,23
17-12-2019,24
18-12-2019,32
19-12-2019,31
20-12-2019,28
21-12-2019,25
22-12-2019,20
23-12-2019,32
24-12-2019,30
25-12-2019,21
26-12-2019,19
27-12-2019,48
28-12-2019,44
29-12-2019,41
30-12-2019,34
31-12-2019,14
01-01-2020,22
02-01-2020,30
03-01-2020,43
04-01-2020,30
05-01-2020,19
06-01-2020,15
07-01-2020,11
08-01-2020,27
09-01-2020,15
10-01-2020,22
11-01-2020,35
12-01-2020,42
13-01-2020,48
14-01-2020,40
15-01-2020,24
16-01-2020,13
17-01-2020,22
18-01-2020,33
19-01-2020,48
20-01-2020,48
21-01-2020,38
22-01-2020,45
23-01-2020,60
24-01-2020,50
25-01-2020,40
26-01-2020,41
27-01-2020,33
28-01-2020,16
29-01-2020,31
30-01-2020,38
31-01-2020,37
01-02-2020,15
02-02-2020,30
03-02-2020,28
04-02-2020,27
05-02-2020,43
06-02-2020,38
07-02-2020,29
08-02-2020,25
09-02-2020,34
10-02-2020,37
11-02-2020,30
12-02-2020,36
13-02-2020,32
14-02-2020,41
15-02-2020,48
16-02-2020,49
17-02-2020,50
18-02-2020,41
19-02-2020,52
20-02-2020,52
21-02-2020,41
22-02-2020,29
23-02-2020,37
24-02-2020,20
25-02-2020,27
26-02-2020,37
27-02-2020,43
28-02-2020,30
29-02-2020,23
01-03-2020,29
02-03-2020,36
03-03-2020,35
04-03-2020,31
05-03-2020,31
06-03-2020,29
07-03-2020,32
08-03-2020,47
09-03-2020,40
10-03-2020,29
11-03-2020,36
12-03-2020,29
13-03-2020,32
14-03-2020,47
15-03-2020,42
16-03-2020,34
17-03-2020,40
18-03-2020,38
19-03-2020,49
20-03-2020,66
21-03-2020,42
22-03-2020,23
23-03-2020,44
24-03-2020,37
25-03-2020,36
26-03-2020,26
27-03-2020,25
28-03-2020,35
29-03-2020,20
30-03-2020,17
31-03-2020,26
01-04-2020,37
02-04-2020,38
03-04-2020,42
04-04-2020,44
05-04-2020,44
06-04-2020,56
07-04-2020,38
08-04-2020,22
09-04-2020,14
10-04-2020,36
11-04-2020,36
12-04-2020,32
13-04-2020,23
14-04-2020,35
15-04-2020,29
16-04-2020,40
17-04-2020,39
18-04-2020,39
19-04-2020,32
20-04-2020,43
21-04-2020,51
22-04-2020,50
23-04-2020,38
24-04-2020,39
25-04-2020,25
26-04-2020,29
27-04-2020,26
28-04-2020,20
29-04-2020,25
30-04-2020,33
01-05-2020,43
02-05-2020,49
03-05-2020,41
04-05-2020,42
05-05-2020,17
06-05-2020,20
07-05-2020,38
08-05-2020,28
09-05-2020,22
10-05-2020,20
11-05-2020,23
12-05-2020,15
13-05-2020,21
14-05-2020,38
15-05-2020,43
16-05-2020,51
17-05-2020,31
18-05-2020,25
19-05-2020,23
20-05-2020,33
21-05-2020,39
22-05-2020,53
23-05-2020,40
24-05-2020,52
25-05-2020,55
26-05-2020,58
27-05-2020,41
28-05-2020,34
29-05-2020,41
30-05-2020,42
31-05-2020,32
01-06-2020,29
02-06-2020,29
03-06-2020,30
04-06-2020,33
05-06-2020,32
06-06-2020,34
07-06-2020,47
08-06-2020,55
09-06-2020,63
10-06-2020,61
11-06-2020,38
12-06-2020,39
13-06-2020,43
14-06-2020,40
15-06-2020,31
16-06-2020,28
17-06-2020,29
18-06-2020,34
19-06-2020,38
20-06-2020,36
21-06-2020,44
22-06-2020,33
23-06-2020,34
24-06-2020,30
25-06-2020,26
26-06-2020,36
27-06-2020,43
28-06-2020,45
29-06-2020,47
30-06-2020,39
01-07-2020,55
02-07-2020,37
03-07-2020,34
04-07-2020,39
05-07-2020,46
06-07-2020,47
07-07-2020,51
08-07-2020,60
09-07-2020,61
10-07-2020,53
11-07-2020,52
12-07-2020,52
13-07-2020,41
14-07-2020,34
15-07-2020,42
16-07-2020,53
17-07-2020,68
18-07-2020,56
19-07-2020,52
20-07-2020,44
21-07-2020,56
22-07-2020,63
23-07-2020,45
24-07-2020,47
25-07-2020,39
26-07-2020,55
27-07-2020,37
28-07-2020,34
29-07-2020,59
30-07-2020,42
31-07-2020,59
01-08-2020,61
02-08-2020,44
03-08-2020,34
04-08-2020,12
05-08-2020,8
06-08-2020,34
07-08-2020,26
08-08-2020,41
09-08-2020,50
10-08-2020,61
11-08-2020,48
12-08-2020,47
13-08-2020,47
14-08-2020,61
15-08-2020,71
16-08-2020,82
17-08-2020,74
18-08-2020,47
19-08-2020,42
20-08-2020,12
21-08-2020,20
22-08-2020,46
23-08-2020,57
24-08-2020,49
25-08-2020,29
26-08-2020,25
27-08-2020,47
28-08-2020,48
29-08-2020,46
30-08-2020,45
31-08-2020,47
01-09-2020,39
02-09-2020,55
03-09-2020,37
04-09-2020,34
05-09-2020,34
06-09-2020,23
07-09-2020,46
08-09-2020,21
09-09-2020,21
10-09-2020,45
11-09-2020,34
12-09-2020,21
13-09-2020,48
14-09-2020,45
15-09-2020,47
16-09-2020,39
17-09-2020,55
18-09-2020,37
19-09-2020,34
20-09-2020,45
21-09-2020,47
22-09-2020,39
23-09-2020,55
24-09-2020,37
25-09-2020,34
26-09-2020,12
27-09-2020,25
28-09-2020,33
29-09-2020,43
30-09-2020,35
01-10-2020,30
02-10-2020,17
03-10-2020,35
04-10-2020,44
05-10-2020,30
06-10-2020,6
07-10-2020,2
08-10-2020,8
09-10-2020,17
10-10-2020,18
11-10-2020,17
12-10-2020,28
13-10-2020,28
14-10-2020,27
15-10-2020,24
16-10-2020,21
17-10-2020,43
18-10-2020,49
19-10-2020,21
20-10-2020,18
21-10-2020,20
22-10-2020,26
23-10-2020,23
24-10-2020,23
25-10-2020,26
26-10-2020,17
27-10-2020,11
28-10-2020,18
29-10-2020,11
30-10-2020,10
31-10-2020,5
01-11-2020,8
02-11-2020,17
03-11-2020,22
04-11-2020,33
05-11-2020,26
06-11-2020,26
07-11-2020,29
08-11-2020,24
09-11-2020,19
10-11-2020,29
11-11-2020,26
12-11-2020,57
13-11-2020,11
14-11-2020,17
15-11-2020,16
16-11-2020,20
17-11-2020,35
18-11-2020,32
19-11-2020,43
20-11-2020,32
21-11-2020,27
22-11-2020,14
23-11-2020,12
24-11-2020,21
25-11-2020,28
26-11-2020,30
27-11-2020,24
28-11-2020,27
29-11-2020,24
30-11-2020,26
01-12-2020,33
02-12-2020,27
03-12-2020,19
04-12-2020,26
05-12-2020,36
06-12-2020,36
07-12-2020,35
08-12-2020,41
09-12-2020,26
10-12-2020,38
11-12-2020,35
12-12-2020,39
13-12-2020,37
14-12-2020,38
15-12-2020,31
16-12-2020,45
17-12-2020,40
18-12-2020,35
19-12-2020,31
20-12-2020,23
21-12-2020,42
22-12-2020,37
23-12-2020,42
24-12-2020,35
25-12-2020,31
26-12-2020,32
27-12-2020,45
28-12-2020,47
29-12-2020,39
30-12-2020,55
31-12-2020,37
01-01-2021,34
02-01-2021,45
03-01-2021,55
04-01-2021,48
05-01-2021,41
06-01-2021,45
07-01-2021,54
08-01-2021,45
09-01-2021,31
10-01-2021,20
11-01-2021,14
12-01-2021,30
13-01-2021,33
14-01-2021,26
15-01-2021,25
16-01-2021,31
17-01-2021,44
18-01-2021,37
19-01-2021,33
20-01-2021,42
21-01-2021,57
22-01-2021,51
23-01-2021,41
24-01-2021,40
25-01-2021,24
26-01-2021,25
27-01-2021,32
28-01-2021,43
29-01-2021,52
30-01-2021,57
31-01-2021,54
01-02-2021,50
02-02-2021,40
03-02-2021,28
04-02-2021,38
05-02-2021,35
06-02-2021,27
07-02-2021,33
08-02-2021,30
09-02-2021,33
10-02-2021,39
11-02-2021,35
12-02-2021,27
13-02-2021,31
14-02-2021,41
15-02-2021,41
16-02-2021,55
17-02-2021,49
18-02-2021,44
19-02-2021,48
20-02-2021,43
21-02-2021,51
22-02-2021,56
23-02-2021,37
24-02-2021,38
25-02-2021,25
26-02-2021,29
27-02-2021,33
28-02-2021,31
01-03-2021,34
02-03-2021,37
03-03-2021,42
04-03-2021,55
05-03-2021,56
06-03-2021,57
07-03-2021,60
08-03-2021,21
09-03-2021,24
10-03-2021,17
11-03-2021,22
12-03-2021,42
13-03-2021,53
14-03-2021,45
15-03-2021,27
16-03-2021,34
17-03-2021,76
18-03-2021,49
19-03-2021,37
20-03-2021,36
21-03-2021,36
22-03-2021,45
23-03-2021,50
24-03-2021,50
25-03-2021,45
26-03-2021,47
27-03-2021,39
28-03-2021,55
29-03-2021,37
30-03-2021,34
31-03-2021,20
01-04-2021,16
02-04-2021,22
03-04-2021,33
04-04-2021,34
05-04-2021,35
06-04-2021,47
07-04-2021,48
08-04-2021,44
09-04-2021,51
10-04-2021,38
11-04-2021,43
12-04-2021,56
13-04-2021,54
14-04-2021,44
15-04-2021,33
16-04-2021,49
17-04-2021,44
18-04-2021,42
19-04-2021,33
20-04-2021,39
21-04-2021,46
22-04-2021,40
23-04-2021,31
24-04-2021,32
25-04-2021,47
26-04-2021,43
27-04-2021,46
28-04-2021,49
29-04-2021,53
30-04-2021,54
01-05-2021,57
02-05-2021,44
03-05-2021,31
04-05-2021,18
05-05-2021,21
06-05-2021,23
07-05-2021,27
08-05-2021,34
09-05-2021,29
10-05-2021,24
11-05-2021,23
12-05-2021,30
13-05-2021,49
14-05-2021,40
15-05-2021,43
16-05-2021,51
17-05-2021,75
18-05-2021,74
19-05-2021,20
20-05-2021,46
21-05-2021,40
22-05-2021,31
23-05-2021,32
24-05-2021,47
25-05-2021,43
26-05-2021,46
27-05-2021,49
28-05-2021,53
29-05-2021,54
30-05-2021,57
31-05-2021,44
01-06-2021,31
02-06-2021,18
03-06-2021,21
04-06-2021,23
05-06-2021,27
06-06-2021,34
07-06-2021,29
08-06-2021,24
09-06-2021,23
10-06-2021,30
11-06-2021,49
12-06-2021,40
13-06-2021,43
14-06-2021,51
15-06-2021,75
16-06-2021,74
17-06-2021,20
18-06-2021,26
19-06-2021,24
20-06-2021,31
21-06-2021,39
22-06-2021,40
23-06-2021,40
24-06-2021,50
25-06-2021,48
26-06-2021,50
27-06-2021,52
28-06-2021,41
29-06-2021,30
30-06-2021,39
01-07-2021,42
02-07-2021,50
03-07-2021,51
04-07-2021,43
05-07-2021,29
06-07-2021,22
07-07-2021,37
08-07-2021,49
09-07-2021,46
10-07-2021,36
11-07-2021,41
12-07-2021,79
13-07-2021,46
14-07-2021,52
15-07-2021,61
16-07-2021,70
17-07-2021,68
18-07-2021,58
19-07-2021,53
20-07-2021,46
21-07-2021,78
22-07-2021,43
23-07-2021,38
24-07-2021,35
25-07-2021,37
26-07-2021,37
27-07-2021,10
28-07-2021,26
29-07-2021,29
30-07-2021,19
31-07-2021,32
01-08-2021,39
02-08-2021,37
03-08-2021,36
04-08-2021,42
05-08-2021,43
06-08-2021,42
07-08-2021,42
08-08-2021,39
09-08-2021,46
10-08-2021,41
11-08-2021,47
12-08-2021,63
13-08-2021,47
14-08-2021,44
15-08-2021,38
16-08-2021,34
17-08-2021,27
18-08-2021,27
19-08-2021,29
20-08-2021,21
21-08-2021,25
22-08-2021,30
23-08-2021,34
24-08-2021,25
25-08-2021,39
26-08-2021,46
27-08-2021,43
28-08-2021,50
29-08-2021,45
30-08-2021,38
31-08-2021,41
01-09-2021,40
02-09-2021,41
03-09-2021,35
04-09-2021,21
05-09-2021,33
06-09-2021,38
07-09-2021,30
08-09-2021,37
09-09-2021,40
10-09-2021,32
11-09-2021,31
12-09-2021,36
13-09-2021,30
14-09-2021,36
15-09-2021,14
16-09-2021,20
17-09-2021,30
18-09-2021,36
19-09-2021,41
20-09-2021,32
21-09-2021,26
22-09-2021,26
23-09-2021,32
24-09-2021,19
25-09-2021,10
26-09-2021,10
27-09-2021,16
28-09-2021,25
29-09-2021,25
30-09-2021,25
01-10-2021,30
02-10-2021,22
03-10-2021,23
04-10-2021,32
05-10-2021,37
06-10-2021,35
07-10-2021,23
08-10-2021,17
09-10-2021,21
10-10-2021,12
11-10-2021,11
12-10-2021,13
13-10-2021,14
14-10-2021,15
15-10-2021,24
16-10-2021,23
17-10-2021,13
18-10-2021,24
19-10-2021,21
20-10-2021,24
21-10-2021,19
22-10-2021,27
23-10-2021,28
24-10-2021,16
25-10-2021,16
26-10-2021,13
27-10-2021,18
28-10-2021,27
29-10-2021,25
30-10-2021,26
31-10-2021,26
01-11-2021,38
02-11-2021,28
03-11-2021,25
04-11-2021,27
05-11-2021,25
06-11-2021,32
07-11-2021,26
08-11-2021,29
09-11-2021,32
10-11-2021,35
11-11-2021,35
12-11-2021,33
13-11-2021,35
14-11-2021,33
15-11-2021,40
16-11-2021,25
17-11-2021,22
18-11-2021,26
19-11-2021,23
20-11-2021,27
21-11-2021,34
22-11-2021,33
23-11-2021,29
24-11-2021,25
25-11-2021,38
26-11-2021,34
27-11-2021,29
28-11-2021,43
29-11-2021,40
30-11-2021,37
01-12-2021,47
02-12-2021,44
03-12-2021,44
04-12-2021,28
05-12-2021,37
06-12-2021,38
07-12-2021,38
08-12-2021,35
09-12-2021,37
10-12-2021,52
11-12-2021,46
12-12-2021,39
13-12-2021,46
14-12-2021,40
15-12-2021,31
16-12-2021,32
17-12-2021,47
18-12-2021,43
19-12-2021,46
20-12-2021,49
21-12-2021,53
22-12-2021,54
23-12-2021,57
24-12-2021,44
25-12-2021,31
26-12-2021,18
27-12-2021,21
28-12-2021,23
29-12-2021,27
30-12-2021,34
31-12-2021,29
01-01-2022,24
02-01-2022,23
03-01-2022,30
04-01-2022,49
05-01-2022,40
06-01-2022,43
07-01-2022,51
08-01-2022,75
09-01-2022,74
10-01-2022,20
11-01-2022,27
12-01-2022,29
13-01-2022,21
14-01-2022,25
15-01-2022,30
16-01-2022,34
17-01-2022,25
18-01-2022,39
19-01-2022,46
20-01-2022,43
21-01-2022,50
22-01-2022,45
23-01-2022,38
24-01-2022,41
25-01-2022,40
26-01-2022,41
27-01-2022,35
28-01-2022,21
29-01-2022,33
30-01-2022,38
31-01-2022,30
01-02-2022,37
02-02-2022,40
03-02-2022,32
04-02-2022,31
05-02-2022,36
06-02-2022,30
07-02-2022,36
08-02-2022,14
09-02-2022,20
10-02-2022,30
11-02-2022,36
12-02-2022,41
13-02-2022,32
14-02-2022,26
15-02-2022,26
16-02-2022,32
17-02-2022,19
18-02-2022,10
19-02-2022,10
20-02-2022,16
21-02-2022,25
22-02-2022,25
23-02-2022,25
24-02-2022,30
25-02-2022,22
26-02-2022,23
27-02-2022,32
28-02-2022,37
01-03-2022,35
02-03-2022,23
03-03-2022,17
04-03-2022,21
05-03-2022,12
06-03-2022,11
07-03-2022,13
08-03-2022,14
09-03-2022,15
10-03-2022,24
11-03-2022,23
12-03-2022,13
13-03-2022,24
14-03-2022,21
15-03-2022,24
16-03-2022,19
17-03-2022,27
18-03-2022,28
19-03-2022,16
20-03-2022,16
21-03-2022,13
22-03-2022,18
23-03-2022,27
24-03-2022,25
25-03-2022,26
26-03-2022,26
27-03-2022,38
28-03-2022,28
29-03-2022,25
30-03-2022,27
31-03-2022,25
