Tiempo UTC-4,Registros validados
23-01-2019,52
24-01-2019,37
25-01-2019,30
26-01-2019,21
27-01-2019,29
28-01-2019,11
29-01-2019,8
30-01-2019,5
31-01-2019,9
01-02-2019,25
02-02-2019,46
03-02-2019,52
04-02-2019,50
05-02-2019,39
06-02-2019,12
07-02-2019,12
08-02-2019,30
09-02-2019,43
10-02-2019,46
11-02-2019,39
12-02-2019,30
13-02-2019,43
14-02-2019,39
15-02-2019,14
16-02-2019,23
17-02-2019,27
18-02-2019,10
19-02-2019,15
20-02-2019,42
21-02-2019,55
22-02-2019,45
23-02-2019,66
24-02-2019,35
25-02-2019,12
26-02-2019,21
27-02-2019,27
28-02-2019,37
01-03-2019,45
02-03-2019,46
03-03-2019,43
04-03-2019,37
05-03-2019,43
06-03-2019,35
07-03-2019,10
08-03-2019,29
09-03-2019,41
10-03-2019,29
11-03-2019,43
12-03-2019,35
13-03-2019,26
14-03-2019,35
15-03-2019,27
16-03-2019,11
17-03-2019,4
18-03-2019,11
19-03-2019,21
20-03-2019,34
21-03-2019,30
22-03-2019,40
23-03-2019,39
24-03-2019,36
25-03-2019,20
26-03-2019,24
27-03-2019,47
28-03-2019,32
29-03-2019,22
30-03-2019,19
31-03-2019,14
01-04-2019,28
02-04-2019,22
03-04-2019,19
04-04-2019,15
05-04-2019,35
06-04-2019,39
07-04-2019,38
08-04-2019,31
09-04-2019,13
10-04-2019,21
11-04-2019,40
12-04-2019,41
13-04-2019,29
14-04-2019,16
15-04-2019,14
16-04-2019,44
17-04-2019,28
18-04-2019,19
19-04-2019,22
20-04-2019,36
21-04-2019,52
22-04-2019,70
23-04-2019,49
24-04-2019,27
25-04-2019,12
26-04-2019,22
27-04-2019,51
28-04-2019,54
29-04-2019,43
30-04-2019,37
01-05-2019,44
02-05-2019,57
03-05-2019,50
04-05-2019,37
05-05-2019,48
06-05-2019,42
07-05-2019,37
08-05-2019,45
09-05-2019,52
10-05-2019,42
11-05-2019,15
12-05-2019,39
13-05-2019,29
14-05-2019,25
15-05-2019,38
16-05-2019,34
17-05-2019,29
18-05-2019,24
19-05-2019,39
20-05-2019,47
21-05-2019,39
22-05-2019,35
23-05-2019,38
24-05-2019,45
25-05-2019,56
26-05-2019,65
27-05-2019,51
28-05-2019,42
29-05-2019,54
30-05-2019,51
31-05-2019,41
01-06-2019,27
02-06-2019,39
03-06-2019,19
04-06-2019,26
05-06-2019,35
06-06-2019,40
07-06-2019,31
08-06-2019,21
09-06-2019,32
10-06-2019,35
11-06-2019,34
12-06-2019,32
13-06-2019,30
14-06-2019,36
15-06-2019,31
16-06-2019,54
17-06-2019,42
18-06-2019,31
19-06-2019,35
20-06-2019,28
21-06-2019,31
22-06-2019,46
23-06-2019,44
24-06-2019,33
25-06-2019,39
26-06-2019,42
27-06-2019,50
28-06-2019,55
29-06-2019,44
30-06-2019,20
01-07-2019,40
02-07-2019,33
03-07-2019,46
04-07-2019,26
05-07-2019,25
06-07-2019,34
07-07-2019,18
08-07-2019,15
09-07-2019,27
10-07-2019,37
11-07-2019,38
12-07-2019,43
13-07-2019,42
14-07-2019,51
15-07-2019,52
16-07-2019,36
17-07-2019,19
18-07-2019,13
19-07-2019,31
20-07-2019,39
21-07-2019,30
22-07-2019,21
23-07-2019,35
24-07-2019,25
25-07-2019,33
26-07-2019,39
27-07-2019,39
28-07-2019,38
29-07-2019,51
30-07-2019,65
31-07-2019,65
01-08-2019,43
02-08-2019,41
03-08-2019,23
04-08-2019,26
05-08-2019,46
06-08-2019,21
07-08-2019,23
08-08-2019,38
09-08-2019,41
10-08-2019,47
11-08-2019,43
12-08-2019,45
13-08-2019,14
14-08-2019,27
15-08-2019,32
16-08-2019,25
17-08-2019,18
18-08-2019,17
19-08-2019,19
20-08-2019,13
21-08-2019,22
22-08-2019,37
23-08-2019,43
24-08-2019,45
25-08-2019,27
26-08-2019,27
27-08-2019,27
28-08-2019,38
29-08-2019,41
30-08-2019,49
31-08-2019,47
01-09-2019,48
02-09-2019,59
03-09-2019,59
04-09-2019,40
05-09-2019,32
06-09-2019,43
07-09-2019,45
08-09-2019,38
09-09-2019,33
10-09-2019,28
11-09-2019,30
12-09-2019,47
13-09-2019,36
14-09-2019,39
15-09-2019,50
16-09-2019,58
17-09-2019,52
18-09-2019,67
19-09-2019,34
20-09-2019,39
21-09-2019,44
22-09-2019,38
23-09-2019,31
24-09-2019,24
25-09-2019,28
26-09-2019,35
27-09-2019,39
28-09-2019,40
29-09-2019,55
30-09-2019,32
01-10-2019,34
02-10-2019,44
03-10-2019,25
04-10-2019,35
05-10-2019,47
06-10-2019,48
07-10-2019,43
08-10-2019,37
09-10-2019,46
10-10-2019,35
11-10-2019,44
12-10-2019,31
13-10-2019,49
14-10-2019,44
15-10-2019,49
16-10-2019,63
17-10-2019,56
18-10-2019,54
19-10-2019,62
20-10-2019,52
21-10-2019,43
22-10-2019,31
23-10-2019,45
24-10-2019,50
25-10-2019,57
26-10-2019,45
27-10-2019,46
28-10-2019,46
29-10-2019,62
30-10-2019,72
31-10-2019,46
01-11-2019,46
02-11-2019,62
03-11-2019,72
04-11-2019,42
05-11-2019,43
06-11-2019,48
07-11-2019,39
08-11-2019,49
09-11-2019,50
10-11-2019,29
11-11-2019,36
12-11-2019,44
13-11-2019,26
14-11-2019,31
15-11-2019,24
16-11-2019,42
17-11-2019,49
18-11-2019,52
19-11-2019,44
20-11-2019,46
21-11-2019,59
22-11-2019,55
23-11-2019,59
24-11-2019,71
25-11-2019,67
26-11-2019,58
27-11-2019,63
28-11-2019,62
29-11-2019,63
30-11-2019,47
01-12-2019,73
02-12-2019,64
03-12-2019,39
04-12-2019,43
05-12-2019,58
06-12-2019,54
07-12-2019,56
08-12-2019,46
09-12-2019,46
10-12-2019,62
11-12-2019,72
12-12-2019,46
13-12-2019,46
14-12-2019,62
15-12-2019,72
16-12-2019,63
17-12-2019,29
18-12-2019,45
19-12-2019,63
20-12-2019,59
21-12-2019,52
22-12-2019,56
23-12-2019,78
24-12-2019,57
25-12-2019,44
26-12-2019,65
27-12-2019,69
28-12-2019,72
29-12-2019,69
30-12-2019,72
31-12-2019,58
01-01-2020,59
02-01-2020,50
03-01-2020,43
04-01-2020,37
05-01-2020,39
06-01-2020,62
07-01-2020,60
08-01-2020,74
09-01-2020,59
10-01-2020,65
11-01-2020,53
12-01-2020,78
13-01-2020,47
14-01-2020,3
15-01-2020,11
16-01-2020,36
17-01-2020,44
18-01-2020,42
19-01-2020,56
20-01-2020,58
21-01-2020,52
22-01-2020,53
23-01-2020,49
24-01-2020,50
25-01-2020,57
26-01-2020,43
27-01-2020,24
28-01-2020,25
29-01-2020,35
30-01-2020,45
31-01-2020,47
01-02-2020,23
02-02-2020,49
03-02-2020,17
04-02-2020,14
05-02-2020,19
06-02-2020,10
07-02-2020,9
08-02-2020,4
09-02-2020,11
10-02-2020,28
11-02-2020,32
12-02-2020,39
13-02-2020,31
14-02-2020,41
15-02-2020,43
16-02-2020,48
17-02-2020,32
18-02-2020,31
19-02-2020,34
20-02-2020,16
21-02-2020,10
22-02-2020,18
23-02-2020,29
24-02-2020,31
25-02-2020,37
26-02-2020,39
27-02-2020,48
28-02-2020,41
29-02-2020,39
01-03-2020,9
02-03-2020,28
03-03-2020,29
04-03-2020,37
05-03-2020,51
06-03-2020,44
07-03-2020,27
08-03-2020,28
09-03-2020,50
10-03-2020,44
11-03-2020,36
12-03-2020,17
13-03-2020,45
14-03-2020,48
15-03-2020,49
16-03-2020,46
17-03-2020,33
18-03-2020,21
19-03-2020,45
20-03-2020,42
21-03-2020,44
22-03-2020,42
23-03-2020,35
24-03-2020,35
25-03-2020,49
26-03-2020,55
27-03-2020,50
28-03-2020,33
29-03-2020,25
30-03-2020,52
31-03-2020,48
01-04-2020,46
02-04-2020,44
03-04-2020,43
04-04-2020,27
05-04-2020,46
06-04-2020,46
07-04-2020,62
08-04-2020,72
09-04-2020,44
10-04-2020,30
11-04-2020,40
12-04-2020,44
13-04-2020,43
14-04-2020,37
15-04-2020,52
16-04-2020,48
17-04-2020,39
18-04-2020,24
19-04-2020,15
20-04-2020,12
21-04-2020,25
22-04-2020,30
23-04-2020,19
24-04-2020,20
25-04-2020,29
26-04-2020,42
27-04-2020,31
28-04-2020,24
29-04-2020,48
30-04-2020,40
01-05-2020,29
02-05-2020,26
03-05-2020,25
04-05-2020,16
05-05-2020,18
06-05-2020,29
07-05-2020,34
08-05-2020,51
09-05-2020,40
10-05-2020,41
11-05-2020,37
12-05-2020,49
13-05-2020,27
14-05-2020,30
15-05-2020,26
16-05-2020,16
17-05-2020,17
18-05-2020,16
19-05-2020,19
20-05-2020,23
21-05-2020,18
22-05-2020,15
23-05-2020,18
24-05-2020,24
25-05-2020,22
26-05-2020,24
27-05-2020,25
28-05-2020,23
29-05-2020,21
30-05-2020,27
31-05-2020,23
01-06-2020,24
02-06-2020,20
03-06-2020,25
04-06-2020,13
05-06-2020,17
06-06-2020,22
07-06-2020,17
08-06-2020,19
09-06-2020,18
10-06-2020,27
11-06-2020,28
12-06-2020,27
13-06-2020,26
14-06-2020,25
15-06-2020,23
16-06-2020,11
17-06-2020,10
18-06-2020,10
19-06-2020,19
20-06-2020,28
21-06-2020,20
22-06-2020,13
23-06-2020,20
24-06-2020,25
25-06-2020,22
26-06-2020,19
27-06-2020,21
28-06-2020,20
29-06-2020,22
30-06-2020,22
01-07-2020,26
02-07-2020,46
03-07-2020,46
04-07-2020,62
05-07-2020,72
06-07-2020,23
07-07-2020,13
08-07-2020,12
09-07-2020,10
10-07-2020,50
11-07-2020,51
12-07-2020,87
13-07-2020,71
14-07-2020,72
15-07-2020,18
16-07-2020,19
17-07-2020,41
18-07-2020,48
19-07-2020,25
20-07-2020,2
21-07-2020,3
22-07-2020,7
23-07-2020,19
24-07-2020,20
25-07-2020,7
26-07-2020,9
27-07-2020,10
28-07-2020,23
29-07-2020,43
30-07-2020,40
31-07-2020,37
01-08-2020,19
02-08-2020,16
03-08-2020,13
04-08-2020,24
05-08-2020,31
06-08-2020,29
07-08-2020,28
08-08-2020,37
09-08-2020,58
10-08-2020,64
11-08-2020,43
12-08-2020,31
13-08-2020,40
14-08-2020,55
15-08-2020,57
16-08-2020,28
17-08-2020,33
18-08-2020,57
19-08-2020,58
20-08-2020,37
21-08-2020,45
22-08-2020,33
23-08-2020,17
24-08-2020,16
25-08-2020,9
26-08-2020,5
27-08-2020,32
28-08-2020,52
29-08-2020,37
30-08-2020,30
31-08-2020,21
01-09-2020,29
02-09-2020,11
03-09-2020,8
04-09-2020,5
05-09-2020,9
06-09-2020,25
07-09-2020,46
08-09-2020,52
09-09-2020,50
10-09-2020,39
11-09-2020,12
12-09-2020,12
13-09-2020,30
14-09-2020,43
15-09-2020,46
16-09-2020,39
17-09-2020,30
18-09-2020,43
19-09-2020,39
20-09-2020,14
21-09-2020,23
22-09-2020,27
23-09-2020,10
24-09-2020,15
25-09-2020,42
26-09-2020,55
27-09-2020,45
28-09-2020,66
29-09-2020,35
30-09-2020,12
01-10-2020,21
02-10-2020,27
03-10-2020,37
04-10-2020,45
05-10-2020,46
06-10-2020,43
07-10-2020,37
08-10-2020,43
09-10-2020,35
10-10-2020,10
11-10-2020,29
12-10-2020,41
13-10-2020,29
14-10-2020,43
15-10-2020,35
16-10-2020,26
17-10-2020,35
18-10-2020,27
19-10-2020,11
20-10-2020,4
21-10-2020,11
22-10-2020,21
23-10-2020,34
24-10-2020,30
25-10-2020,40
26-10-2020,39
27-10-2020,36
28-10-2020,20
29-10-2020,24
30-10-2020,47
31-10-2020,32
01-11-2020,22
02-11-2020,19
03-11-2020,14
04-11-2020,28
05-11-2020,22
06-11-2020,19
07-11-2020,15
08-11-2020,35
09-11-2020,39
10-11-2020,38
11-11-2020,31
12-11-2020,13
13-11-2020,21
14-11-2020,40
15-11-2020,41
16-11-2020,29
17-11-2020,16
18-11-2020,14
19-11-2020,44
20-11-2020,28
21-11-2020,19
22-11-2020,22
23-11-2020,36
24-11-2020,52
25-11-2020,70
26-11-2020,49
27-11-2020,27
28-11-2020,12
29-11-2020,22
30-11-2020,51
01-12-2020,54
02-12-2020,43
03-12-2020,37
04-12-2020,44
05-12-2020,57
06-12-2020,50
07-12-2020,37
08-12-2020,48
09-12-2020,42
10-12-2020,37
11-12-2020,45
12-12-2020,52
13-12-2020,42
14-12-2020,15
15-12-2020,39
16-12-2020,29
17-12-2020,25
18-12-2020,38
19-12-2020,34
20-12-2020,29
21-12-2020,24
22-12-2020,39
23-12-2020,47
24-12-2020,39
25-12-2020,35
26-12-2020,38
27-12-2020,45
28-12-2020,56
29-12-2020,65
30-12-2020,51
31-12-2020,42
01-01-2021,54
02-01-2021,51
03-01-2021,41
04-01-2021,27
05-01-2021,39
06-01-2021,19
07-01-2021,26
08-01-2021,35
09-01-2021,40
10-01-2021,31
11-01-2021,21
12-01-2021,32
13-01-2021,35
14-01-2021,34
15-01-2021,32
16-01-2021,30
17-01-2021,36
18-01-2021,31
19-01-2021,54
20-01-2021,42
21-01-2021,31
22-01-2021,35
23-01-2021,28
24-01-2021,31
25-01-2021,46
26-01-2021,44
27-01-2021,33
28-01-2021,39
29-01-2021,42
30-01-2021,50
31-01-2021,55
01-02-2021,44
02-02-2021,20
03-02-2021,40
04-02-2021,33
05-02-2021,46
06-02-2021,26
07-02-2021,25
08-02-2021,34
09-02-2021,18
10-02-2021,15
11-02-2021,27
12-02-2021,37
13-02-2021,38
14-02-2021,43
15-02-2021,42
16-02-2021,51
17-02-2021,50
18-02-2021,51
19-02-2021,87
20-02-2021,71
21-02-2021,72
22-02-2021,18
23-02-2021,19
24-02-2021,41
25-02-2021,48
26-02-2021,25
27-02-2021,2
28-02-2021,3
01-03-2021,7
02-03-2021,19
03-03-2021,20
04-03-2021,7
05-03-2021,9
06-03-2021,10
07-03-2021,23
08-03-2021,43
09-03-2021,40
10-03-2021,37
11-03-2021,19
12-03-2021,16
13-03-2021,13
14-03-2021,24
15-03-2021,31
16-03-2021,29
17-03-2021,28
18-03-2021,37
19-03-2021,58
20-03-2021,64
21-03-2021,43
22-03-2021,31
23-03-2021,40
24-03-2021,55
25-03-2021,57
26-03-2021,28
27-03-2021,33
28-03-2021,57
29-03-2021,58
30-03-2021,37
31-03-2021,45
01-04-2021,33
02-04-2021,17
03-04-2021,16
04-04-2021,9
05-04-2021,5
06-04-2021,32
07-04-2021,52
08-04-2021,37
09-04-2021,30
10-04-2021,21
11-04-2021,29
12-04-2021,11
13-04-2021,8
14-04-2021,5
15-04-2021,9
16-04-2021,25
17-04-2021,46
18-04-2021,52
19-04-2021,50
20-04-2021,39
21-04-2021,12
22-04-2021,12
23-04-2021,30
24-04-2021,43
25-04-2021,46
26-04-2021,39
27-04-2021,30
28-04-2021,43
29-04-2021,39
30-04-2021,14
01-05-2021,23
02-05-2021,27
03-05-2021,10
04-05-2021,15
05-05-2021,42
06-05-2021,55
07-05-2021,45
08-05-2021,66
09-05-2021,35
10-05-2021,12
11-05-2021,21
12-05-2021,27
13-05-2021,37
14-05-2021,45
15-05-2021,46
16-05-2021,43
17-05-2021,37
18-05-2021,43
19-05-2021,35
20-05-2021,10
21-05-2021,29
22-05-2021,41
23-05-2021,29
24-05-2021,43
25-05-2021,35
26-05-2021,26
27-05-2021,35
28-05-2021,27
29-05-2021,11
30-05-2021,4
31-05-2021,11
01-06-2021,21
02-06-2021,34
03-06-2021,30
04-06-2021,40
05-06-2021,39
06-06-2021,36
07-06-2021,20
08-06-2021,24
09-06-2021,47
10-06-2021,32
11-06-2021,22
12-06-2021,19
13-06-2021,14
14-06-2021,28
15-06-2021,22
16-06-2021,19
17-06-2021,15
18-06-2021,35
19-06-2021,39
20-06-2021,38
21-06-2021,31
22-06-2021,13
23-06-2021,21
24-06-2021,40
25-06-2021,41
26-06-2021,29
27-06-2021,16
28-06-2021,14
29-06-2021,44
30-06-2021,28
01-07-2021,19
02-07-2021,22
03-07-2021,36
04-07-2021,52
05-07-2021,70
06-07-2021,49
07-07-2021,27
08-07-2021,12
09-07-2021,22
10-07-2021,51
11-07-2021,54
12-07-2021,43
13-07-2021,37
14-07-2021,44
15-07-2021,57
16-07-2021,50
17-07-2021,37
18-07-2021,48
19-07-2021,42
20-07-2021,37
21-07-2021,45
22-07-2021,52
23-07-2021,42
24-07-2021,15
25-07-2021,39
26-07-2021,29
27-07-2021,25
28-07-2021,38
29-07-2021,34
30-07-2021,29
31-07-2021,24
01-08-2021,39
02-08-2021,47
03-08-2021,39
04-08-2021,35
05-08-2021,38
06-08-2021,45
07-08-2021,56
08-08-2021,65
09-08-2021,51
10-08-2021,42
11-08-2021,54
12-08-2021,51
13-08-2021,41
14-08-2021,27
15-08-2021,39
16-08-2021,19
17-08-2021,26
18-08-2021,35
19-08-2021,40
20-08-2021,31
21-08-2021,21
22-08-2021,32
23-08-2021,35
24-08-2021,34
25-08-2021,32
26-08-2021,30
27-08-2021,36
28-08-2021,31
29-08-2021,54
30-08-2021,42
31-08-2021,31
01-09-2021,35
02-09-2021,28
03-09-2021,31
04-09-2021,46
05-09-2021,44
06-09-2021,33
07-09-2021,39
08-09-2021,42
09-09-2021,50
10-09-2021,55
11-09-2021,44
12-09-2021,20
13-09-2021,40
14-09-2021,33
15-09-2021,46
16-09-2021,26
17-09-2021,25
18-09-2021,34
19-09-2021,18
20-09-2021,15
21-09-2021,27
22-09-2021,37
23-09-2021,38
24-09-2021,43
25-09-2021,42
26-09-2021,51
27-09-2021,50
28-09-2021,51
29-09-2021,87
30-09-2021,71
01-10-2021,72
02-10-2021,18
03-10-2021,19
04-10-2021,41
05-10-2021,48
06-10-2021,25
07-10-2021,2
08-10-2021,3
09-10-2021,7
10-10-2021,19
11-10-2021,20
12-10-2021,7
13-10-2021,9
14-10-2021,10
15-10-2021,23
16-10-2021,43
17-10-2021,40
18-10-2021,37
19-10-2021,19
20-10-2021,16
21-10-2021,13
22-10-2021,24
23-10-2021,31
24-10-2021,29
25-10-2021,28
26-10-2021,37
27-10-2021,58
28-10-2021,64
29-10-2021,43
30-10-2021,31
31-10-2021,40
01-11-2021,55
02-11-2021,57
03-11-2021,28
04-11-2021,33
05-11-2021,57
06-11-2021,58
07-11-2021,37
08-11-2021,45
09-11-2021,33
10-11-2021,17
11-11-2021,16
12-11-2021,9
13-11-2021,5
14-11-2021,32
15-11-2021,52
16-11-2021,37
17-11-2021,30
18-11-2021,21
19-11-2021,29
20-11-2021,11
21-11-2021,8
22-11-2021,5
23-11-2021,9
24-11-2021,25
25-11-2021,46
26-11-2021,52
27-11-2021,50
28-11-2021,39
29-11-2021,12
30-11-2021,12
01-12-2021,30
02-12-2021,43
03-12-2021,46
04-12-2021,39
05-12-2021,30
06-12-2021,43
07-12-2021,39
08-12-2021,14
09-12-2021,23
10-12-2021,27
11-12-2021,10
12-12-2021,15
13-12-2021,42
14-12-2021,55
15-12-2021,45
16-12-2021,66
17-12-2021,35
18-12-2021,12
19-12-2021,21
20-12-2021,27
21-12-2021,37
22-12-2021,45
23-12-2021,46
24-12-2021,43
25-12-2021,37
26-12-2021,43
27-12-2021,35
28-12-2021,10
29-12-2021,29
30-12-2021,41
31-12-2021,29
01-01-2022,43
02-01-2022,35
03-01-2022,26
04-01-2022,35
05-01-2022,27
06-01-2022,11
07-01-2022,4
08-01-2022,11
09-01-2022,21
10-01-2022,34
11-01-2022,30
12-01-2022,40
13-01-2022,39
14-01-2022,36
15-01-2022,20
16-01-2022,24
17-01-2022,47
18-01-2022,32
19-01-2022,22
20-01-2022,19
21-01-2022,14
22-01-2022,28
23-01-2022,22
24-01-2022,19
25-01-2022,15
26-01-2022,35
27-01-2022,39
28-01-2022,38
29-01-2022,31
30-01-2022,13
31-01-2022,21
01-02-2022,40
02-02-2022,41
03-02-2022,29
04-02-2022,16
05-02-2022,14
06-02-2022,44
07-02-2022,28
08-02-2022,19
09-02-2022,22
10-02-2022,36
11-02-2022,52
12-02-2022,70
13-02-2022,49
14-02-2022,27
15-02-2022,12
16-02-2022,22
17-02-2022,51
18-02-2022,54
19-02-2022,43
20-02-2022,37
21-02-2022,44
22-02-2022,57
23-02-2022,50
24-02-2022,37
25-02-2022,48
26-02-2022,42
27-02-2022,37
28-02-2022,45
01-03-2022,52
02-03-2022,42
03-03-2022,15
04-03-2022,39
05-03-2022,29
06-03-2022,25
07-03-2022,38
08-03-2022,34
09-03-2022,29
10-03-2022,24
11-03-2022,39
12-03-2022,47
13-03-2022,39
14-03-2022,35
15-03-2022,38
16-03-2022,45
17-03-2022,56
18-03-2022,65
19-03-2022,51
20-03-2022,42
21-03-2022,54
22-03-2022,51
23-03-2022,41
24-03-2022,27
25-03-2022,39
26-03-2022,19
27-03-2022,26
28-03-2022,35
29-03-2022,40
30-03-2022,31
31-03-2022,21
