Tiempo UTC-4,Registros validados
24-05-2019,41
25-05-2019,45
26-05-2019,34
27-05-2019,18
28-05-2019,16
29-05-2019,18
30-05-2019,14
31-05-2019,17
01-06-2019,18
02-06-2019,17
03-06-2019,19
04-06-2019,15
05-06-2019,16
06-06-2019,23
07-06-2019,12
08-06-2019,26
09-06-2019,30
10-06-2019,26
11-06-2019,25
12-06-2019,26
13-06-2019,33
14-06-2019,27
15-06-2019,28
16-06-2019,18
17-06-2019,16
18-06-2019,28
19-06-2019,27
20-06-2019,23
21-06-2019,24
22-06-2019,29
23-06-2019,29
24-06-2019,27
25-06-2019,32
26-06-2019,24
27-06-2019,22
28-06-2019,23
29-06-2019,23
30-06-2019,24
01-07-2019,24
02-07-2019,20
03-07-2019,21
04-07-2019,17
05-07-2019,22
06-07-2019,32
07-07-2019,26
08-07-2019,25
09-07-2019,23
10-07-2019,24
11-07-2019,20
12-07-2019,21
13-07-2019,19
14-07-2019,21
15-07-2019,24
16-07-2019,28
17-07-2019,28
18-07-2019,23
19-07-2019,24
20-07-2019,22
21-07-2019,22
22-07-2019,19
23-07-2019,19
24-07-2019,23
25-07-2019,35
26-07-2019,37
27-07-2019,32
28-07-2019,21
29-07-2019,20
30-07-2019,27
31-07-2019,22
01-08-2019,22
02-08-2019,24
03-08-2019,23
04-08-2019,23
05-08-2019,20
06-08-2019,26
07-08-2019,30
08-08-2019,28
09-08-2019,34
10-08-2019,33
11-08-2019,36
12-08-2019,34
13-08-2019,35
14-08-2019,28
15-08-2019,27
16-08-2019,24
17-08-2019,18
18-08-2019,24
19-08-2019,13
20-08-2019,20
21-08-2019,26
22-08-2019,28
23-08-2019,21
24-08-2019,18
25-08-2019,21
26-08-2019,22
27-08-2019,28
28-08-2019,26
29-08-2019,19
30-08-2019,30
31-08-2019,30
01-09-2019,21
02-09-2019,21
03-09-2019,22
04-09-2019,27
05-09-2019,29
06-09-2019,37
07-09-2019,32
08-09-2019,22
09-09-2019,17
10-09-2019,18
11-09-2019,27
12-09-2019,23
13-09-2019,15
14-09-2019,21
15-09-2019,22
16-09-2019,20
17-09-2019,26
18-09-2019,33
19-09-2019,21
20-09-2019,24
21-09-2019,20
22-09-2019,15
23-09-2019,15
24-09-2019,19
25-09-2019,16
26-09-2019,20
27-09-2019,20
28-09-2019,21
29-09-2019,22
30-09-2019,19
01-10-2019,21
02-10-2019,21
03-10-2019,24
04-10-2019,29
05-10-2019,19
06-10-2019,18
07-10-2019,19
08-10-2019,26
09-10-2019,12
10-10-2019,18
11-10-2019,24
12-10-2019,25
13-10-2019,29
14-10-2019,25
15-10-2019,24
16-10-2019,19
17-10-2019,12
18-10-2019,4
19-10-2019,5
20-10-2019,9
21-10-2019,15
22-10-2019,22
23-10-2019,13
24-10-2019,12
25-10-2019,15
26-10-2019,18
27-10-2019,18
28-10-2019,15
29-10-2019,18
30-10-2019,18
31-10-2019,14
01-11-2019,12
02-11-2019,7
03-11-2019,4
04-11-2019,8
05-11-2019,9
06-11-2019,9
07-11-2019,28
08-11-2019,20
09-11-2019,17
10-11-2019,11
11-11-2019,10
12-11-2019,17
13-11-2019,8
14-11-2019,11
15-11-2019,17
16-11-2019,17
17-11-2019,5
18-11-2019,13
19-11-2019,15
20-11-2019,18
21-11-2019,13
22-11-2019,13
23-11-2019,18
24-11-2019,23
25-11-2019,18
26-11-2019,18
27-11-2019,13
28-11-2019,17
29-11-2019,12
30-11-2019,9
01-12-2019,12
02-12-2019,16
03-12-2019,26
04-12-2019,22
05-12-2019,19
06-12-2019,18
07-12-2019,12
08-12-2019,18
09-12-2019,15
10-12-2019,10
11-12-2019,13
12-12-2019,19
13-12-2019,22
14-12-2019,29
15-12-2019,19
16-12-2019,15
17-12-2019,14
18-12-2019,20
19-12-2019,22
20-12-2019,16
21-12-2019,24
22-12-2019,21
23-12-2019,24
24-12-2019,25
25-12-2019,24
26-12-2019,22
27-12-2019,25
28-12-2019,19
29-12-2019,18
30-12-2019,22
31-12-2019,13
01-01-2020,29
02-01-2020,20
03-01-2020,23
04-01-2020,22
05-01-2020,14
06-01-2020,18
07-01-2020,20
08-01-2020,13
09-01-2020,19
10-01-2020,16
11-01-2020,20
12-01-2020,22
13-01-2020,19
14-01-2020,15
15-01-2020,15
16-01-2020,20
17-01-2020,15
18-01-2020,14
19-01-2020,15
20-01-2020,19
21-01-2020,17
22-01-2020,15
23-01-2020,19
24-01-2020,19
25-01-2020,14
26-01-2020,17
27-01-2020,34
28-01-2020,52
29-01-2020,12
30-01-2020,34
31-01-2020,32
01-02-2020,54
02-02-2020,21
03-02-2020,21
04-02-2020,32
05-02-2020,43
06-02-2020,12
07-02-2020,24
08-02-2020,17
09-02-2020,34
10-02-2020,52
11-02-2020,12
12-02-2020,34
13-02-2020,32
14-02-2020,54
15-02-2020,21
16-02-2020,21
17-02-2020,32
18-02-2020,43
19-02-2020,12
20-02-2020,24
21-02-2020,17
22-02-2020,34
23-02-2020,17
24-02-2020,12
25-02-2020,16
26-02-2020,28
27-02-2020,17
28-02-2020,21
29-02-2020,18
01-03-2020,28
02-03-2020,20
03-03-2020,21
04-03-2020,24
05-03-2020,20
06-03-2020,18
07-03-2020,12
08-03-2020,16
09-03-2020,25
10-03-2020,21
11-03-2020,17
12-03-2020,17
13-03-2020,24
14-03-2020,17
15-03-2020,10
16-03-2020,16
17-03-2020,32
18-03-2020,18
19-03-2020,15
20-03-2020,20
21-03-2020,16
22-03-2020,11
23-03-2020,11
24-03-2020,15
25-03-2020,16
26-03-2020,14
27-03-2020,35
28-03-2020,28
29-03-2020,23
30-03-2020,24
31-03-2020,18
01-04-2020,22
02-04-2020,18
03-04-2020,16
04-04-2020,6
05-04-2020,12
06-04-2020,11
07-04-2020,12
08-04-2020,12
09-04-2020,14
10-04-2020,18
11-04-2020,24
12-04-2020,21
13-04-2020,29
14-04-2020,22
15-04-2020,10
16-04-2020,32
17-04-2020,10
18-04-2020,8
19-04-2020,13
20-04-2020,14
21-04-2020,15
22-04-2020,12
23-04-2020,13
24-04-2020,24
25-04-2020,26
26-04-2020,24
27-04-2020,22
28-04-2020,17
29-04-2020,19
30-04-2020,24
01-05-2020,26
02-05-2020,25
03-05-2020,27
04-05-2020,21
05-05-2020,17
06-05-2020,16
07-05-2020,17
08-05-2020,14
09-05-2020,21
10-05-2020,9
11-05-2020,16
12-05-2020,18
13-05-2020,17
14-05-2020,14
15-05-2020,17
16-05-2020,18
17-05-2020,16
18-05-2020,16
19-05-2020,15
20-05-2020,20
21-05-2020,21
22-05-2020,22
23-05-2020,20
24-05-2020,22
25-05-2020,21
26-05-2020,24
27-05-2020,22
28-05-2020,18
29-05-2020,19
30-05-2020,21
31-05-2020,21
01-06-2020,22
02-06-2020,24
03-06-2020,25
04-06-2020,23
05-06-2020,26
06-06-2020,28
07-06-2020,31
08-06-2020,41
09-06-2020,45
10-06-2020,34
11-06-2020,18
12-06-2020,16
13-06-2020,18
14-06-2020,14
15-06-2020,17
16-06-2020,18
17-06-2020,17
18-06-2020,19
19-06-2020,15
20-06-2020,16
21-06-2020,23
22-06-2020,12
23-06-2020,26
24-06-2020,30
25-06-2020,26
26-06-2020,25
27-06-2020,26
28-06-2020,33
29-06-2020,27
30-06-2020,28
01-07-2020,18
02-07-2020,16
03-07-2020,28
04-07-2020,27
05-07-2020,23
06-07-2020,24
07-07-2020,29
08-07-2020,29
09-07-2020,27
10-07-2020,32
11-07-2020,24
12-07-2020,22
13-07-2020,23
14-07-2020,23
15-07-2020,24
16-07-2020,24
17-07-2020,20
18-07-2020,21
19-07-2020,17
20-07-2020,22
21-07-2020,32
22-07-2020,26
23-07-2020,25
24-07-2020,23
25-07-2020,24
26-07-2020,20
27-07-2020,21
28-07-2020,19
29-07-2020,21
30-07-2020,24
31-07-2020,28
01-08-2020,28
02-08-2020,23
03-08-2020,24
04-08-2020,22
05-08-2020,22
06-08-2020,19
07-08-2020,19
08-08-2020,23
09-08-2020,35
10-08-2020,37
11-08-2020,32
12-08-2020,21
13-08-2020,20
14-08-2020,27
15-08-2020,22
16-08-2020,22
17-08-2020,24
18-08-2020,23
19-08-2020,23
20-08-2020,20
21-08-2020,26
22-08-2020,30
23-08-2020,28
24-08-2020,34
25-08-2020,33
26-08-2020,36
27-08-2020,34
28-08-2020,35
29-08-2020,28
30-08-2020,27
31-08-2020,24
01-09-2020,18
02-09-2020,24
03-09-2020,13
04-09-2020,20
05-09-2020,26
06-09-2020,28
07-09-2020,21
08-09-2020,18
09-09-2020,21
10-09-2020,22
11-09-2020,28
12-09-2020,26
13-09-2020,19
14-09-2020,30
15-09-2020,30
16-09-2020,21
17-09-2020,21
18-09-2020,22
19-09-2020,27
20-09-2020,29
21-09-2020,37
22-09-2020,32
23-09-2020,22
24-09-2020,17
25-09-2020,18
26-09-2020,27
27-09-2020,23
28-09-2020,15
29-09-2020,21
30-09-2020,22
01-10-2020,20
02-10-2020,26
03-10-2020,33
04-10-2020,21
05-10-2020,24
06-10-2020,20
07-10-2020,15
08-10-2020,15
09-10-2020,19
10-10-2020,16
11-10-2020,20
12-10-2020,20
13-10-2020,21
14-10-2020,22
15-10-2020,19
16-10-2020,21
17-10-2020,21
18-10-2020,24
19-10-2020,29
20-10-2020,19
21-10-2020,18
22-10-2020,19
23-10-2020,26
24-10-2020,12
25-10-2020,18
26-10-2020,24
27-10-2020,25
28-10-2020,29
29-10-2020,25
30-10-2020,24
31-10-2020,19
01-11-2020,12
02-11-2020,4
03-11-2020,5
04-11-2020,9
05-11-2020,15
06-11-2020,22
07-11-2020,13
08-11-2020,12
09-11-2020,15
10-11-2020,18
11-11-2020,18
12-11-2020,15
13-11-2020,18
14-11-2020,18
15-11-2020,14
16-11-2020,12
17-11-2020,7
18-11-2020,4
19-11-2020,8
20-11-2020,9
21-11-2020,9
22-11-2020,28
23-11-2020,20
24-11-2020,17
25-11-2020,11
26-11-2020,10
27-11-2020,17
28-11-2020,8
29-11-2020,11
30-11-2020,17
01-12-2020,17
02-12-2020,5
03-12-2020,13
04-12-2020,15
05-12-2020,18
06-12-2020,13
07-12-2020,13
08-12-2020,18
09-12-2020,23
10-12-2020,18
11-12-2020,18
12-12-2020,13
13-12-2020,17
14-12-2020,12
15-12-2020,9
16-12-2020,12
17-12-2020,16
18-12-2020,26
19-12-2020,22
20-12-2020,19
21-12-2020,18
22-12-2020,12
23-12-2020,18
24-12-2020,15
25-12-2020,10
26-12-2020,13
27-12-2020,19
28-12-2020,22
29-12-2020,29
30-12-2020,19
31-12-2020,15
01-01-2021,14
02-01-2021,20
03-01-2021,22
04-01-2021,16
05-01-2021,24
06-01-2021,21
07-01-2021,24
08-01-2021,25
09-01-2021,24
10-01-2021,22
11-01-2021,25
12-01-2021,19
13-01-2021,18
14-01-2021,22
15-01-2021,13
16-01-2021,29
17-01-2021,20
18-01-2021,23
19-01-2021,22
20-01-2021,14
21-01-2021,18
22-01-2021,20
23-01-2021,13
24-01-2021,19
25-01-2021,16
26-01-2021,20
27-01-2021,22
28-01-2021,19
29-01-2021,15
30-01-2021,15
31-01-2021,20
01-02-2021,15
02-02-2021,14
03-02-2021,15
04-02-2021,19
05-02-2021,17
06-02-2021,15
07-02-2021,19
08-02-2021,19
09-02-2021,14
10-02-2021,18
11-02-2021,15
12-02-2021,20
13-02-2021,16
14-02-2021,11
15-02-2021,11
16-02-2021,15
17-02-2021,16
18-02-2021,14
19-02-2021,35
20-02-2021,28
21-02-2021,23
22-02-2021,24
23-02-2021,18
24-02-2021,22
25-02-2021,18
26-02-2021,16
27-02-2021,6
28-02-2021,12
01-03-2021,11
02-03-2021,12
03-03-2021,12
04-03-2021,14
05-03-2021,18
06-03-2021,24
07-03-2021,21
08-03-2021,29
09-03-2021,22
10-03-2021,10
11-03-2021,32
12-03-2021,10
13-03-2021,8
14-03-2021,13
15-03-2021,14
16-03-2021,15
17-03-2021,12
18-03-2021,13
19-03-2021,24
20-03-2021,26
21-03-2021,24
22-03-2021,22
23-03-2021,17
24-03-2021,19
25-03-2021,24
26-03-2021,26
27-03-2021,25
28-03-2021,27
29-03-2021,21
30-03-2021,17
31-03-2021,16
01-04-2021,17
02-04-2021,14
03-04-2021,21
04-04-2021,9
05-04-2021,16
06-04-2021,18
07-04-2021,17
08-04-2021,14
09-04-2021,17
10-04-2021,18
11-04-2021,16
12-04-2021,16
13-04-2021,15
14-04-2021,20
15-04-2021,21
16-04-2021,22
17-04-2021,20
18-04-2021,22
19-04-2021,21
20-04-2021,24
21-04-2021,22
22-04-2021,18
23-04-2021,19
24-04-2021,21
25-04-2021,21
26-04-2021,22
27-04-2021,24
28-04-2021,25
29-04-2021,23
30-04-2021,26
01-05-2021,28
02-05-2021,31
03-05-2021,41
04-05-2021,45
05-05-2021,34
06-05-2021,18
07-05-2021,16
08-05-2021,18
09-05-2021,14
10-05-2021,17
11-05-2021,18
12-05-2021,17
13-05-2021,19
14-05-2021,15
15-05-2021,16
16-05-2021,23
17-05-2021,12
18-05-2021,26
19-05-2021,30
20-05-2021,26
21-05-2021,25
22-05-2021,26
23-05-2021,33
24-05-2021,27
25-05-2021,28
26-05-2021,18
27-05-2021,16
28-05-2021,28
29-05-2021,27
30-05-2021,23
31-05-2021,24
01-06-2021,29
02-06-2021,29
03-06-2021,27
04-06-2021,32
05-06-2021,24
06-06-2021,22
07-06-2021,23
08-06-2021,23
09-06-2021,24
10-06-2021,24
11-06-2021,20
12-06-2021,21
13-06-2021,17
14-06-2021,22
15-06-2021,32
16-06-2021,26
17-06-2021,25
18-06-2021,23
19-06-2021,24
20-06-2021,20
21-06-2021,21
22-06-2021,19
23-06-2021,21
24-06-2021,24
25-06-2021,28
26-06-2021,28
27-06-2021,23
28-06-2021,24
29-06-2021,22
30-06-2021,22
01-07-2021,19
02-07-2021,19
03-07-2021,23
04-07-2021,35
05-07-2021,37
06-07-2021,32
07-07-2021,21
08-07-2021,20
09-07-2021,27
10-07-2021,22
11-07-2021,22
12-07-2021,24
13-07-2021,23
14-07-2021,23
15-07-2021,20
16-07-2021,26
17-07-2021,30
18-07-2021,28
19-07-2021,34
20-07-2021,33
21-07-2021,36
22-07-2021,34
23-07-2021,35
24-07-2021,28
25-07-2021,27
26-07-2021,24
27-07-2021,18
28-07-2021,24
29-07-2021,13
30-07-2021,20
31-07-2021,26
01-08-2021,28
02-08-2021,21
03-08-2021,18
04-08-2021,21
05-08-2021,22
06-08-2021,28
07-08-2021,26
08-08-2021,19
09-08-2021,30
10-08-2021,30
11-08-2021,21
12-08-2021,21
13-08-2021,22
14-08-2021,27
15-08-2021,29
16-08-2021,37
17-08-2021,32
18-08-2021,22
19-08-2021,17
20-08-2021,18
21-08-2021,27
22-08-2021,23
23-08-2021,15
24-08-2021,21
25-08-2021,22
26-08-2021,20
27-08-2021,26
28-08-2021,33
29-08-2021,21
30-08-2021,24
31-08-2021,20
01-09-2021,15
02-09-2021,15
03-09-2021,19
04-09-2021,16
05-09-2021,20
06-09-2021,20
07-09-2021,21
08-09-2021,22
09-09-2021,19
10-09-2021,21
11-09-2021,21
12-09-2021,24
13-09-2021,29
14-09-2021,19
15-09-2021,18
16-09-2021,19
17-09-2021,26
18-09-2021,12
19-09-2021,18
20-09-2021,24
21-09-2021,25
22-09-2021,29
23-09-2021,25
24-09-2021,24
25-09-2021,19
26-09-2021,12
27-09-2021,4
28-09-2021,5
29-09-2021,9
30-09-2021,15
01-10-2021,22
02-10-2021,13
03-10-2021,12
04-10-2021,15
05-10-2021,18
06-10-2021,18
07-10-2021,15
08-10-2021,18
09-10-2021,18
10-10-2021,14
11-10-2021,12
12-10-2021,7
13-10-2021,4
14-10-2021,8
15-10-2021,9
16-10-2021,9
17-10-2021,28
18-10-2021,20
19-10-2021,17
20-10-2021,11
21-10-2021,10
22-10-2021,17
23-10-2021,8
24-10-2021,11
25-10-2021,17
26-10-2021,17
27-10-2021,5
28-10-2021,13
29-10-2021,15
30-10-2021,18
31-10-2021,13
01-11-2021,13
02-11-2021,18
03-11-2021,23
04-11-2021,18
05-11-2021,18
06-11-2021,13
07-11-2021,17
08-11-2021,12
09-11-2021,9
10-11-2021,12
11-11-2021,16
12-11-2021,26
13-11-2021,22
14-11-2021,19
15-11-2021,18
16-11-2021,12
17-11-2021,18
18-11-2021,15
19-11-2021,10
20-11-2021,13
21-11-2021,19
22-11-2021,22
23-11-2021,29
24-11-2021,19
25-11-2021,15
26-11-2021,14
27-11-2021,20
28-11-2021,22
29-11-2021,16
30-11-2021,24
01-12-2021,21
02-12-2021,24
03-12-2021,25
04-12-2021,24
05-12-2021,22
06-12-2021,25
07-12-2021,19
08-12-2021,18
09-12-2021,22
10-12-2021,13
11-12-2021,29
12-12-2021,20
13-12-2021,23
14-12-2021,22
15-12-2021,14
16-12-2021,18
17-12-2021,20
18-12-2021,13
19-12-2021,19
20-12-2021,16
21-12-2021,20
22-12-2021,22
23-12-2021,19
24-12-2021,15
25-12-2021,15
26-12-2021,20
27-12-2021,15
28-12-2021,14
29-12-2021,15
30-12-2021,19
31-12-2021,17
01-01-2022,15
02-01-2022,19
03-01-2022,19
04-01-2022,14
05-01-2022,18
06-01-2022,15
07-01-2022,20
08-01-2022,16
09-01-2022,11
10-01-2022,11
11-01-2022,15
12-01-2022,16
13-01-2022,14
14-01-2022,35
15-01-2022,28
16-01-2022,23
17-01-2022,24
18-01-2022,18
19-01-2022,22
20-01-2022,18
21-01-2022,16
22-01-2022,6
23-01-2022,12
24-01-2022,11
25-01-2022,12
26-01-2022,12
27-01-2022,14
28-01-2022,18
29-01-2022,24
30-01-2022,21
31-01-2022,29
01-02-2022,22
02-02-2022,10
03-02-2022,32
04-02-2022,10
05-02-2022,8
06-02-2022,13
07-02-2022,14
08-02-2022,15
09-02-2022,12
10-02-2022,13
11-02-2022,24
12-02-2022,26
13-02-2022,24
14-02-2022,22
15-02-2022,17
16-02-2022,19
17-02-2022,24
18-02-2022,26
19-02-2022,25
20-02-2022,27
21-02-2022,21
22-02-2022,17
23-02-2022,16
24-02-2022,17
25-02-2022,14
26-02-2022,21
27-02-2022,9
28-02-2022,16
01-03-2022,18
02-03-2022,17
03-03-2022,14
04-03-2022,17
05-03-2022,18
06-03-2022,16
07-03-2022,16
08-03-2022,15
09-03-2022,20
10-03-2022,21
11-03-2022,22
12-03-2022,20
13-03-2022,22
14-03-2022,21
15-03-2022,24
16-03-2022,22
17-03-2022,18
18-03-2022,19
19-03-2022,21
20-03-2022,21
21-03-2022,22
22-03-2022,24
23-03-2022,25
24-03-2022,23
25-03-2022,26
26-03-2022,28
27-03-2022,31
28-03-2022,41
29-03-2022,45
30-03-2022,34
31-03-2022,18
